Time (s),Main Avg Current (mA)
0.0000,3.868
0.0002,3.942
0.0004,3.862
0.0006,3.9
0.0008,3.922
0.0010,3.884
0.0012,3.88
0.0014,3.93
0.0016,3.912
0.0018,3.906
0.0020,3.872
0.0022,3.92
0.0024,3.876
0.0026,3.876
0.0028,3.898
0.0030,3.956
0.0032,3.99
0.0034,3.842
0.0036,3.92
0.0038,3.936
0.0040,3.854
0.0042,3.898
0.0044,3.922
0.0046,3.906
0.0048,3.85
0.0050,3.934
0.0052,3.96
0.0054,3.906
0.0056,3.88
0.0058,3.906
0.0060,3.884
0.0062,3.96
0.0064,3.908
0.0066,3.916
0.0068,3.9
0.0070,3.876
0.0072,3.886
0.0074,3.876
0.0076,3.966
0.0078,3.876
0.0080,3.87
0.0082,3.922
0.0084,3.988
0.0086,3.89
0.0088,3.854
0.0090,3.884
0.0092,3.886
0.0094,3.88
0.0096,3.892
0.0098,3.99
0.0100,3.836
0.0102,3.914
0.0104,3.93
0.0106,3.854
0.0108,3.892
0.0110,3.894
0.0112,3.826
0.0114,3.922
0.0116,3.854
0.0118,3.946
0.0120,3.858
0.0122,3.884
0.0124,3.924
0.0126,3.88
0.0128,3.892
0.0130,3.89
0.0132,3.898
0.0134,3.902
0.0136,3.824
0.0138,3.898
0.0140,3.972
0.0142,3.878
0.0144,3.856
0.0146,3.878
0.0148,3.912
0.0150,3.858
0.0152,3.848
0.0154,3.956
0.0156,3.89
0.0158,3.872
0.0160,3.892
0.0162,3.914
0.0164,3.876
0.0166,3.912
0.0168,3.916
0.0170,3.834
0.0172,3.9
0.0174,3.928
0.0176,3.902
0.0178,3.858
0.0180,3.956
0.0182,3.898
0.0184,3.856
0.0186,3.916
0.0188,3.914
0.0190,3.908
0.0192,3.922
0.0194,3.908
0.0196,3.868
0.0198,3.916
0.0200,3.9
0.0202,3.956
0.0204,3.868
0.0206,3.898
0.0208,3.906
0.0210,3.934
0.0212,3.982
0.0214,3.832
0.0216,3.872
0.0218,3.898
0.0220,3.928
0.0222,3.968
0.0224,3.914
0.0226,3.842
0.0228,3.886
0.0230,3.938
0.0232,3.892
0.0234,3.942
0.0236,3.902
0.0238,3.886
0.0240,3.942
0.0242,3.878
0.0244,3.868
0.0246,3.956
0.0248,3.924
0.0250,3.944
0.0252,3.858
0.0254,3.84
0.0256,3.906
0.0258,3.942
0.0260,3.908
0.0262,3.876
0.0264,3.916
0.0266,3.902
0.0268,3.884
0.0270,3.878
0.0272,3.884
0.0274,3.85
0.0276,3.924
0.0278,3.88
0.0280,3.892
0.0282,3.908
0.0284,3.956
0.0286,3.878
0.0288,3.84
0.0290,3.898
0.0292,3.894
0.0294,3.916
0.0296,3.836
0.0298,3.89
0.0300,3.88
0.0302,3.922
0.0304,3.908
0.0306,3.842
0.0308,3.898
0.0310,3.88
0.0312,3.87
0.0314,3.928
0.0316,3.88
0.0318,3.902
0.0320,3.906
0.0322,3.848
0.0324,3.884
0.0326,3.912
0.0328,3.892
0.0330,3.9
0.0332,3.912
0.0334,3.9
0.0336,3.88
0.0338,3.88
0.0340,3.886
0.0342,3.916
0.0344,3.902
0.0346,3.87
0.0348,3.9
0.0350,3.93
0.0352,3.892
0.0354,3.912
0.0356,3.84
0.0358,3.886
0.0360,3.95
0.0362,3.906
0.0364,3.908
0.0366,3.892
0.0368,3.914
0.0370,3.876
0.0372,3.916
0.0374,3.898
0.0376,3.88
0.0378,3.972
0.0380,3.936
0.0382,3.858
0.0384,3.87
0.0386,3.924
0.0388,3.916
0.0390,3.898
0.0392,3.914
0.0394,3.832
0.0396,3.96
0.0398,3.908
0.0400,3.864
0.0402,3.938
0.0404,3.9
0.0406,3.894
0.0408,3.916
0.0410,3.914
0.0412,3.892
0.0414,3.898
0.0416,3.944
0.0418,3.916
0.0420,3.876
0.0422,3.894
0.0424,3.876
0.0426,3.906
0.0428,3.858
0.0430,3.938
0.0432,3.876
0.0434,3.906
0.0436,3.914
0.0438,3.872
0.0440,3.886
0.0442,3.95
0.0444,3.89
0.0446,3.848
0.0448,3.872
0.0450,3.922
0.0452,3.872
0.0454,3.886
0.0456,3.862
0.0458,3.886
0.0460,3.912
0.0462,3.912
0.0464,3.848
0.0466,3.886
0.0468,3.93
0.0470,3.868
0.0472,3.868
0.0474,3.922
0.0476,3.85
0.0478,3.89
0.0480,3.862
0.0482,3.934
0.0484,3.908
0.0486,3.972
0.0488,3.818
0.0490,3.826
0.0492,3.892
0.0494,3.89
0.0496,3.894
0.0498,3.934
0.0500,3.968
0.0502,3.9
0.0504,3.826
0.0506,3.832
0.0508,3.924
0.0510,3.892
0.0512,3.9
0.0514,3.93
0.0516,3.856
0.0518,3.942
0.0520,3.89
0.0522,3.908
0.0524,3.89
0.0526,3.868
0.0528,3.908
0.0530,3.922
0.0532,3.92
0.0534,3.902
0.0536,3.924
0.0538,3.892
0.0540,3.92
0.0542,3.922
0.0544,3.856
0.0546,3.878
0.0548,3.93
0.0550,3.936
0.0552,3.892
0.0554,3.884
0.0556,3.894
0.0558,3.938
0.0560,3.914
0.0562,3.876
0.0564,3.908
0.0566,3.938
0.0568,3.898
0.0570,3.906
0.0572,3.928
0.0574,3.862
0.0576,3.914
0.0578,3.876
0.0580,3.906
0.0582,3.894
0.0584,3.934
0.0586,3.88
0.0588,3.868
0.0590,3.88
0.0592,3.886
0.0594,3.928
0.0596,3.952
0.0598,3.886
0.0600,3.884
0.0602,3.87
0.0604,3.892
0.0606,3.916
0.0608,3.862
0.0610,3.952
0.0612,3.846
0.0614,3.85
0.0616,3.928
0.0618,3.89
0.0620,3.922
0.0622,3.84
0.0624,3.928
0.0626,3.854
0.0628,3.862
0.0630,3.878
0.0632,3.95
0.0634,3.906
0.0636,3.886
0.0638,3.848
0.0640,3.834
0.0642,3.864
0.0644,3.92
0.0646,3.902
0.0648,3.906
0.0650,3.84
0.0652,3.892
0.0654,3.936
0.0656,3.92
0.0658,3.898
0.0660,3.814
0.0662,3.934
0.0664,3.88
0.0666,3.898
0.0668,3.922
0.0670,3.868
0.0672,3.854
0.0674,3.886
0.0676,3.952
0.0678,3.858
0.0680,3.82
0.0682,3.93
0.0684,3.942
0.0686,3.924
0.0688,3.898
0.0690,3.864
0.0692,3.892
0.0694,3.942
0.0696,3.914
0.0698,3.798
0.0700,3.942
0.0702,3.894
0.0704,3.952
0.0706,3.958
0.0708,3.87
0.0710,3.854
0.0712,3.908
0.0714,3.946
0.0716,3.884
0.0718,3.858
0.0720,3.886
0.0722,3.942
0.0724,3.906
0.0726,3.922
0.0728,3.936
0.0730,3.868
0.0732,3.924
0.0734,3.864
0.0736,3.884
0.0738,3.936
0.0740,3.924
0.0742,3.938
0.0744,3.892
0.0746,3.81
0.0748,3.9
0.0750,3.924
0.0752,3.98
0.0754,3.84
0.0756,3.88
0.0758,3.88
0.0760,3.938
0.0762,3.92
0.0764,3.87
0.0766,3.87
0.0768,3.884
0.0770,3.902
0.0772,3.924
0.0774,3.868
0.0776,3.89
0.0778,3.85
0.0780,3.936
0.0782,3.856
0.0784,3.916
0.0786,3.862
0.0788,3.916
0.0790,3.85
0.0792,3.858
0.0794,3.868
0.0796,3.938
0.0798,3.922
0.0800,3.88
0.0802,3.806
0.0804,3.9
0.0806,3.914
0.0808,3.864
0.0810,3.93
0.0812,3.884
0.0814,3.858
0.0816,3.884
0.0818,3.876
0.0820,3.942
0.0822,3.914
0.0824,3.868
0.0826,3.88
0.0828,3.902
0.0830,3.902
0.0832,3.842
0.0834,3.9
0.0836,3.922
0.0838,3.958
0.0840,3.862
0.0842,3.802
0.0844,3.908
0.0846,3.936
0.0848,3.872
0.0850,3.934
0.0852,3.872
0.0854,3.894
0.0856,3.876
0.0858,3.93
0.0860,3.912
0.0862,3.894
0.0864,3.87
0.0866,3.872
0.0868,3.928
0.0870,3.922
0.0872,3.912
0.0874,3.95
0.0876,3.87
0.0878,3.842
0.0880,3.93
0.0882,3.876
0.0884,3.908
0.0886,3.938
0.0888,3.898
0.0890,3.848
0.0892,3.952
0.0894,3.946
0.0896,3.912
0.0898,3.848
0.0900,3.886
0.0902,3.892
0.0904,3.862
0.0906,3.914
0.0908,3.974
0.0910,3.908
0.0912,3.938
0.0914,3.84
0.0916,3.862
0.0918,3.87
0.0920,3.92
0.0922,3.902
0.0924,3.942
0.0926,3.87
0.0928,3.826
0.0930,3.92
0.0932,3.974
0.0934,3.856
0.0936,3.87
0.0938,3.908
0.0940,3.856
0.0942,3.886
0.0944,3.92
0.0946,3.856
0.0948,3.876
0.0950,3.898
0.0952,3.952
0.0954,3.876
0.0956,3.774
0.0958,3.884
0.0960,3.952
0.0962,3.93
0.0964,3.916
0.0966,3.854
0.0968,3.916
0.0970,3.848
0.0972,3.886
0.0974,3.856
0.0976,3.936
0.0978,3.886
0.0980,3.88
0.0982,3.898
0.0984,3.908
0.0986,3.858
0.0988,3.854
0.0990,3.876
0.0992,3.922
0.0994,3.914
0.0996,3.856
0.0998,3.81
0.1000,3.928
0.1002,3.952
0.1004,3.87
0.1006,3.892
0.1008,3.914
0.1010,3.884
0.1012,3.898
0.1014,3.858
0.1016,3.88
0.1018,3.902
0.1020,3.944
0.1022,3.934
0.1024,3.818
0.1026,3.89
0.1028,3.894
0.1030,3.928
0.1032,3.902
0.1034,3.886
0.1036,3.862
0.1038,3.974
0.1040,3.886
0.1042,3.876
0.1044,3.894
0.1046,3.938
0.1048,3.902
0.1050,3.88
0.1052,3.902
0.1054,3.89
0.1056,3.894
0.1058,3.912
0.1060,3.922
0.1062,3.912
0.1064,3.89
0.1066,3.922
0.1068,3.906
0.1070,3.856
0.1072,3.868
0.1074,3.924
0.1076,3.938
0.1078,3.876
0.1080,3.854
0.1082,3.922
0.1084,3.872
0.1086,3.952
0.1088,3.886
0.1090,3.898
0.1092,3.89
0.1094,3.906
0.1096,3.892
0.1098,3.892
0.1100,3.876
0.1102,3.906
0.1104,3.916
0.1106,3.87
0.1108,3.868
0.1110,3.894
0.1112,3.934
0.1114,3.826
0.1116,3.912
0.1118,3.892
0.1120,3.834
0.1122,3.89
0.1124,3.862
0.1126,3.894
0.1128,3.9
0.1130,3.916
0.1132,3.884
0.1134,3.84
0.1136,3.886
0.1138,3.868
0.1140,3.922
0.1142,3.912
0.1144,3.846
0.1146,3.9
0.1148,3.92
0.1150,3.914
0.1152,3.824
0.1154,3.858
0.1156,3.908
0.1158,3.9
0.1160,3.892
0.1162,3.9
0.1164,3.892
0.1166,3.878
0.1168,3.858
0.1170,3.876
0.1172,3.944
0.1174,3.862
0.1176,3.878
0.1178,3.928
0.1180,3.876
0.1182,3.914
0.1184,3.828
0.1186,3.906
0.1188,3.894
0.1190,3.906
0.1192,3.924
0.1194,3.922
0.1196,3.84
0.1198,3.906
0.1200,3.908
0.1202,3.934
0.1204,3.922
0.1206,3.894
0.1208,3.858
0.1210,3.876
0.1212,3.95
0.1214,3.93
0.1216,3.878
0.1218,3.9
0.1220,3.898
0.1222,3.942
0.1224,3.806
0.1226,3.934
0.1228,3.89
0.1230,3.898
0.1232,3.938
0.1234,3.9
0.1236,3.856
0.1238,3.95
0.1240,3.886
0.1242,3.906
0.1244,3.898
0.1246,3.88
0.1248,3.876
0.1250,3.868
0.1252,3.906
0.1254,3.936
0.1256,3.92
0.1258,3.862
0.1260,3.898
0.1262,3.89
0.1264,3.88
0.1266,3.868
0.1268,3.946
0.1270,3.876
0.1272,3.868
0.1274,3.81
0.1276,3.936
0.1278,3.898
0.1280,3.908
0.1282,3.84
0.1284,3.842
0.1286,3.908
0.1288,3.876
0.1290,3.92
0.1292,3.958
0.1294,3.79
0.1296,3.898
0.1298,3.88
0.1300,3.836
0.1302,3.964
0.1304,3.848
0.1306,3.902
0.1308,3.828
0.1310,3.856
0.1312,3.912
0.1314,3.9
0.1316,3.858
0.1318,3.876
0.1320,3.894
0.1322,3.856
0.1324,3.912
0.1326,3.934
0.1328,3.878
0.1330,3.886
0.1332,3.864
0.1334,3.876
0.1336,3.858
0.1338,3.892
0.1340,3.916
0.1342,3.848
0.1344,3.912
0.1346,3.89
0.1348,3.892
0.1350,3.89
0.1352,3.938
0.1354,3.912
0.1356,3.858
0.1358,3.856
0.1360,3.894
0.1362,3.964
0.1364,3.868
0.1366,3.914
0.1368,3.854
0.1370,3.93
0.1372,3.92
0.1374,3.87
0.1376,3.908
0.1378,3.85
0.1380,3.906
0.1382,3.938
0.1384,3.87
0.1386,3.938
0.1388,3.892
0.1390,3.914
0.1392,3.958
0.1394,3.864
0.1396,3.898
0.1398,3.92
0.1400,3.936
0.1402,3.856
0.1404,3.876
0.1406,3.884
0.1408,3.922
0.1410,3.87
0.1412,3.872
0.1414,3.876
0.1416,3.914
0.1418,3.892
0.1420,3.936
0.1422,3.868
0.1424,3.916
0.1426,3.842
0.1428,3.814
0.1430,3.914
0.1432,3.934
0.1434,3.92
0.1436,3.908
0.1438,3.864
0.1440,3.846
0.1442,3.876
0.1444,3.906
0.1446,3.876
0.1448,3.872
0.1450,3.906
0.1452,3.886
0.1454,3.848
0.1456,3.892
0.1458,3.878
0.1460,3.9
0.1462,3.864
0.1464,3.85
0.1466,3.862
0.1468,3.884
0.1470,3.928
0.1472,3.942
0.1474,3.832
0.1476,3.854
0.1478,3.914
0.1480,3.872
0.1482,3.85
0.1484,3.96
0.1486,3.876
0.1488,3.788
0.1490,3.884
0.1492,3.924
0.1494,3.942
0.1496,3.898
0.1498,3.78
0.1500,3.952
0.1502,3.846
0.1504,3.878
0.1506,3.912
0.1508,3.88
0.1510,3.902
0.1512,3.912
0.1514,3.846
0.1516,3.92
0.1518,3.848
0.1520,3.9
0.1522,3.968
0.1524,3.876
0.1526,3.88
0.1528,3.864
0.1530,3.946
0.1532,3.924
0.1534,3.87
0.1536,3.906
0.1538,3.864
0.1540,3.892
0.1542,3.942
0.1544,3.892
0.1546,3.872
0.1548,3.93
0.1550,3.864
0.1552,3.914
0.1554,3.898
0.1556,3.858
0.1558,3.922
0.1560,3.902
0.1562,3.92
0.1564,3.89
0.1566,3.9
0.1568,3.924
0.1570,3.842
0.1572,3.878
0.1574,3.9
0.1576,3.906
0.1578,3.912
0.1580,3.876
0.1582,3.906
0.1584,3.9
0.1586,3.924
0.1588,3.912
0.1590,3.892
0.1592,3.834
0.1594,3.908
0.1596,3.906
0.1598,3.912
0.1600,3.886
0.1602,3.846
0.1604,3.892
0.1606,3.864
0.1608,3.9
0.1610,3.92
0.1612,3.942
0.1614,3.814
0.1616,3.876
0.1618,3.858
0.1620,3.934
0.1622,3.916
0.1624,3.886
0.1626,3.806
0.1628,3.908
0.1630,3.878
0.1632,3.902
0.1634,3.892
0.1636,3.858
0.1638,3.84
0.1640,3.914
0.1642,3.892
0.1644,3.9
0.1646,3.87
0.1648,3.898
0.1650,3.892
0.1652,3.908
0.1654,3.798
0.1656,3.93
0.1658,3.906
0.1660,3.846
0.1662,3.864
0.1664,3.87
0.1666,3.92
0.1668,3.916
0.1670,3.85
0.1672,3.924
0.1674,3.914
0.1676,3.876
0.1678,3.846
0.1680,3.89
0.1682,3.908
0.1684,3.914
0.1686,3.892
0.1688,3.876
0.1690,3.884
0.1692,3.902
0.1694,3.928
0.1696,3.868
0.1698,3.9
0.1700,3.914
0.1702,3.92
0.1704,3.85
0.1706,3.936
0.1708,3.93
0.1710,3.902
0.1712,3.868
0.1714,3.87
0.1716,3.908
0.1718,3.93
0.1720,3.892
0.1722,3.942
0.1724,3.872
0.1726,3.846
0.1728,3.936
0.1730,3.92
0.1732,3.848
0.1734,3.928
0.1736,3.876
0.1738,3.892
0.1740,3.892
0.1742,3.862
0.1744,3.876
0.1746,3.942
0.1748,3.85
0.1750,3.912
0.1752,3.9
0.1754,3.898
0.1756,3.934
0.1758,3.82
0.1760,3.924
0.1762,3.884
0.1764,3.892
0.1766,3.878
0.1768,3.858
0.1770,3.876
0.1772,3.902
0.1774,3.894
0.1776,3.824
0.1778,3.912
0.1780,3.898
0.1782,3.92
0.1784,3.914
0.1786,3.834
0.1788,3.84
0.1790,3.898
0.1792,3.878
0.1794,3.864
0.1796,3.878
0.1798,3.87
0.1800,3.864
0.1802,3.928
0.1804,3.858
0.1806,3.842
0.1808,3.88
0.1810,3.944
0.1812,3.892
0.1814,3.848
0.1816,3.894
0.1818,3.862
0.1820,3.87
0.1822,3.878
0.1824,3.9
0.1826,3.88
0.1828,3.892
0.1830,3.95
0.1832,3.916
0.1834,3.832
0.1836,3.872
0.1838,3.862
0.1840,3.93
0.1842,3.912
0.1844,3.856
0.1846,3.898
0.1848,3.87
0.1850,3.878
0.1852,3.934
0.1854,3.864
0.1856,3.886
0.1858,3.908
0.1860,3.906
0.1862,3.89
0.1864,3.878
0.1866,3.892
0.1868,3.89
0.1870,3.922
0.1872,3.88
0.1874,3.934
0.1876,3.912
0.1878,3.842
0.1880,3.878
0.1882,3.922
0.1884,3.924
0.1886,3.922
0.1888,3.912
0.1890,3.872
0.1892,3.884
0.1894,3.912
0.1896,3.892
0.1898,3.914
0.1900,3.862
0.1902,3.832
0.1904,3.958
0.1906,3.868
0.1908,3.92
0.1910,3.906
0.1912,3.872
0.1914,3.906
0.1916,3.886
0.1918,3.9
0.1920,3.886
0.1922,3.924
0.1924,3.864
0.1926,3.906
0.1928,3.864
0.1930,3.88
0.1932,3.916
0.1934,3.868
0.1936,3.82
0.1938,3.942
0.1940,3.884
0.1942,3.876
0.1944,3.87
0.1946,3.914
0.1948,3.892
0.1950,3.87
0.1952,3.878
0.1954,3.836
0.1956,3.9
0.1958,3.924
0.1960,3.834
0.1962,3.862
0.1964,3.876
0.1966,3.878
0.1968,3.872
0.1970,3.908
0.1972,3.9
0.1974,3.824
0.1976,3.89
0.1978,3.914
0.1980,3.894
0.1982,3.862
0.1984,3.856
0.1986,3.88
0.1988,3.906
0.1990,3.87
0.1992,3.922
0.1994,3.856
0.1996,3.88
0.1998,3.9
0.2000,3.89
0.2002,3.898
0.2004,3.864
0.2006,3.832
0.2008,3.876
0.2010,3.956
0.2012,3.946
0.2014,3.832
0.2016,3.858
0.2018,3.902
0.2020,3.892
0.2022,3.878
0.2024,3.89
0.2026,3.892
0.2028,3.95
0.2030,3.884
0.2032,3.864
0.2034,3.902
0.2036,3.898
0.2038,3.88
0.2040,3.958
0.2042,3.878
0.2044,3.872
0.2046,3.892
0.2048,3.968
0.2050,3.876
0.2052,3.824
0.2054,3.892
0.2056,3.964
0.2058,3.928
0.2060,3.862
0.2062,3.834
0.2064,3.942
0.2066,3.902
0.2068,3.894
0.2070,3.876
0.2072,3.894
0.2074,3.884
0.2076,3.922
0.2078,3.848
0.2080,3.9
0.2082,3.912
0.2084,3.9
0.2086,3.886
0.2088,3.88
0.2090,3.876
0.2092,3.898
0.2094,3.902
0.2096,3.826
0.2098,3.87
0.2100,3.908
0.2102,3.894
0.2104,3.854
0.2106,3.938
0.2108,3.868
0.2110,3.886
0.2112,3.906
0.2114,3.85
0.2116,3.836
0.2118,3.876
0.2120,3.936
0.2122,3.902
0.2124,3.892
0.2126,3.824
0.2128,3.854
0.2130,3.848
0.2132,3.868
0.2134,3.876
0.2136,3.942
0.2138,3.928
0.2140,3.872
0.2142,3.868
0.2144,3.868
0.2146,3.87
0.2148,3.922
0.2150,3.842
0.2152,3.832
0.2154,3.92
0.2156,3.908
0.2158,3.856
0.2160,3.872
0.2162,3.906
0.2164,3.87
0.2166,3.9
0.2168,3.836
0.2170,3.92
0.2172,3.938
0.2174,3.876
0.2176,3.856
0.2178,3.878
0.2180,3.88
0.2182,3.858
0.2184,3.898
0.2186,3.92
0.2188,3.914
0.2190,3.902
0.2192,3.93
0.2194,3.788
0.2196,3.892
0.2198,3.98
0.2200,3.902
0.2202,3.846
0.2204,3.876
0.2206,3.894
0.2208,3.906
0.2210,3.88
0.2212,3.908
0.2214,3.9
0.2216,3.922
0.2218,3.898
0.2220,3.88
0.2222,3.854
0.2224,3.88
0.2226,3.89
0.2228,3.964
0.2230,3.87
0.2232,3.826
0.2234,3.936
0.2236,3.878
0.2238,3.89
0.2240,3.916
0.2242,3.944
0.2244,3.884
0.2246,3.9
0.2248,3.858
0.2250,3.848
0.2252,3.892
0.2254,3.944
0.2256,3.9
0.2258,3.854
0.2260,3.876
0.2262,3.898
0.2264,3.894
0.2266,3.914
0.2268,3.922
0.2270,3.854
0.2272,3.878
0.2274,3.892
0.2276,3.892
0.2278,3.856
0.2280,3.87
0.2282,3.872
0.2284,3.924
0.2286,3.9
0.2288,3.864
0.2290,3.924
0.2292,3.806
0.2294,3.884
0.2296,3.894
0.2298,3.87
0.2300,3.892
0.2302,3.878
0.2304,3.89
0.2306,3.902
0.2308,3.912
0.2310,3.798
0.2312,3.84
0.2314,3.902
0.2316,3.906
0.2318,3.89
0.2320,3.912
0.2322,3.832
0.2324,3.89
0.2326,3.9
0.2328,3.924
0.2330,3.856
0.2332,3.884
0.2334,3.89
0.2336,3.824
0.2338,3.886
0.2340,3.902
0.2342,3.944
0.2344,3.868
0.2346,3.842
0.2348,3.878
0.2350,3.89
0.2352,3.92
0.2354,3.922
0.2356,3.902
0.2358,3.832
0.2360,3.872
0.2362,3.906
0.2364,3.922
0.2366,3.908
0.2368,3.886
0.2370,3.84
0.2372,3.946
0.2374,3.862
0.2376,3.938
0.2378,3.856
0.2380,3.908
0.2382,3.914
0.2384,3.89
0.2386,3.916
0.2388,3.88
0.2390,3.876
0.2392,3.924
0.2394,3.93
0.2396,3.876
0.2398,3.868
0.2400,3.878
0.2402,3.916
0.2404,3.836
0.2406,3.886
0.2408,3.892
0.2410,3.934
0.2412,3.92
0.2414,3.85
0.2416,3.892
0.2418,3.922
0.2420,3.84
0.2422,3.906
0.2424,3.862
0.2426,3.846
0.2428,3.924
0.2430,3.914
0.2432,3.876
0.2434,3.886
0.2436,3.864
0.2438,3.902
0.2440,3.924
0.2442,3.846
0.2444,3.892
0.2446,3.81
0.2448,3.876
0.2450,3.942
0.2452,3.908
0.2454,3.858
0.2456,3.878
0.2458,3.864
0.2460,3.854
0.2462,3.872
0.2464,3.886
0.2466,3.884
0.2468,3.886
0.2470,3.886
0.2472,3.928
0.2474,3.894
0.2476,3.878
0.2478,3.894
0.2480,3.846
0.2482,3.846
0.2484,3.872
0.2486,3.916
0.2488,3.886
0.2490,3.858
0.2492,3.886
0.2494,3.886
0.2496,3.934
0.2498,3.848
0.2500,3.876
0.2502,3.902
0.2504,3.84
0.2506,3.916
0.2508,3.87
0.2510,3.87
0.2512,3.878
0.2514,3.898
0.2516,3.884
0.2518,3.884
0.2520,3.928
0.2522,3.93
0.2524,3.916
0.2526,3.832
0.2528,3.89
0.2530,3.92
0.2532,3.846
0.2534,3.886
0.2536,3.912
0.2538,3.886
0.2540,3.906
0.2542,3.898
0.2544,3.898
0.2546,3.914
0.2548,3.908
0.2550,3.884
0.2552,3.912
0.2554,3.854
0.2556,3.93
0.2558,3.942
0.2560,3.82
0.2562,3.898
0.2564,3.87
0.2566,3.9
0.2568,3.892
0.2570,3.924
0.2572,3.856
0.2574,3.938
0.2576,3.898
0.2578,3.854
0.2580,3.93
0.2582,3.902
0.2584,3.88
0.2586,3.928
0.2588,3.854
0.2590,3.868
0.2592,3.87
0.2594,3.886
0.2596,3.892
0.2598,3.892
0.2600,3.88
0.2602,3.894
0.2604,3.886
0.2606,3.834
0.2608,3.92
0.2610,3.914
0.2612,3.9
0.2614,3.85
0.2616,3.862
0.2618,3.864
0.2620,3.9
0.2622,3.868
0.2624,3.876
0.2626,3.84
0.2628,3.846
0.2630,3.942
0.2632,3.916
0.2634,3.854
0.2636,3.828
0.2638,3.892
0.2640,3.864
0.2642,3.846
0.2644,3.936
0.2646,3.828
0.2648,3.894
0.2650,3.92
0.2652,3.892
0.2654,3.846
0.2656,3.892
0.2658,3.856
0.2660,3.928
0.2662,3.854
0.2664,3.848
0.2666,3.868
0.2668,3.92
0.2670,3.902
0.2672,3.864
0.2674,3.914
0.2676,3.88
0.2678,3.928
0.2680,3.854
0.2682,3.828
0.2684,3.85
0.2686,3.982
0.2688,3.93
0.2690,3.846
0.2692,3.832
0.2694,3.936
0.2696,3.898
0.2698,3.906
0.2700,3.914
0.2702,3.876
0.2704,3.868
0.2706,3.93
0.2708,3.922
0.2710,3.934
0.2712,3.798
0.2714,3.894
0.2716,3.946
0.2718,3.92
0.2720,3.886
0.2722,3.87
0.2724,3.902
0.2726,3.89
0.2728,3.876
0.2730,3.892
0.2732,3.95
0.2734,3.834
0.2736,3.878
0.2738,3.898
0.2740,3.906
0.2742,3.908
0.2744,3.884
0.2746,3.88
0.2748,3.87
0.2750,3.922
0.2752,3.924
0.2754,3.862
0.2756,3.886
0.2758,3.886
0.2760,3.916
0.2762,3.864
0.2764,3.854
0.2766,3.864
0.2768,3.958
0.2770,3.88
0.2772,3.856
0.2774,3.846
0.2776,3.858
0.2778,3.9
0.2780,3.894
0.2782,3.892
0.2784,3.836
0.2786,3.906
0.2788,3.894
0.2790,3.854
0.2792,3.858
0.2794,3.9
0.2796,3.902
0.2798,3.858
0.2800,3.9
0.2802,3.854
0.2804,3.858
0.2806,3.898
0.2808,3.956
0.2810,3.858
0.2812,3.854
0.2814,3.892
0.2816,3.876
0.2818,3.842
0.2820,3.88
0.2822,3.914
0.2824,3.876
0.2826,3.89
0.2828,3.886
0.2830,3.902
0.2832,3.884
0.2834,3.834
0.2836,3.826
0.2838,3.908
0.2840,3.934
0.2842,3.89
0.2844,3.952
0.2846,3.872
0.2848,3.87
0.2850,3.826
0.2852,3.862
0.2854,3.934
0.2856,3.938
0.2858,3.934
0.2860,3.854
0.2862,3.846
0.2864,3.916
0.2866,3.936
0.2868,3.934
0.2870,3.92
0.2872,3.856
0.2874,3.92
0.2876,3.922
0.2878,3.854
0.2880,3.87
0.2882,3.878
0.2884,3.912
0.2886,3.974
0.2888,3.924
0.2890,3.806
0.2892,3.834
0.2894,3.912
0.2896,3.922
0.2898,3.942
0.2900,3.916
0.2902,3.84
0.2904,3.862
0.2906,3.868
0.2908,3.908
0.2912,3.872
0.2914,3.888
0.2916,3.9
0.2918,3.856
0.2920,3.892
0.2922,3.896
0.2924,3.892
0.2926,3.886
0.2928,3.908
0.2930,3.904
0.2932,3.822
0.2934,3.896
0.2936,3.85
0.2938,3.886
0.2940,3.878
0.2942,3.918
0.2944,3.904
0.2946,3.866
0.2948,3.86
0.2950,3.82
0.2952,3.94
0.2954,3.856
0.2956,3.872
0.2958,3.852
0.2960,3.918
0.2962,3.91
0.2964,3.816
0.2966,3.87
0.2968,3.864
0.2970,3.892
0.2972,3.91
0.2974,3.87
0.2976,3.888
0.2978,3.852
0.2980,3.874
0.2982,3.882
0.2984,3.924
0.2986,3.864
0.2988,3.888
0.2990,3.888
0.2992,3.9
0.2994,3.88
0.2996,3.852
0.2998,3.882
0.3000,3.87
0.3002,3.882
0.3004,3.866
0.3006,3.894
0.3008,3.91
0.3010,3.878
0.3012,3.9
0.3014,3.842
0.3016,3.892
0.3018,3.94
0.3020,3.91
0.3022,3.886
0.3024,3.844
0.3026,3.88
0.3028,3.9
0.3030,3.896
0.3032,3.894
0.3034,3.888
0.3036,3.886
0.3038,3.924
0.3040,3.874
0.3042,3.904
0.3044,3.886
0.3046,3.914
0.3048,3.86
0.3050,3.864
0.3052,3.916
0.3054,3.892
0.3056,3.91
0.3058,3.894
0.3060,3.874
0.3062,3.844
0.3064,3.988
0.3066,3.874
0.3068,3.908
0.3070,3.86
0.3072,3.844
0.3074,3.918
0.3076,3.922
0.3078,3.86
0.3080,3.842
0.3082,3.874
0.3084,3.952
0.3086,3.93
0.3088,3.848
0.3090,3.892
0.3092,3.852
0.3094,3.896
0.3096,3.902
0.3098,3.892
0.3100,3.9
0.3102,3.902
0.3104,3.822
0.3106,3.908
