Time (ms),Main Avg Current (mA)
297.40,3.754
297.60,3.81
297.80,3.806
298.00,3.764
298.20,3.744
298.40,3.832
298.60,3.814
298.80,3.714
299.00,3.75
299.20,3.88
299.40,3.824
299.60,3.714
299.80,3.756
300.00,3.798
300.20,3.798
300.40,3.77
300.60,3.758
300.80,3.866
301.00,3.814
301.20,3.776
301.40,3.698
301.60,3.778
301.80,3.778
302.00,3.78
302.20,3.85
302.40,3.762
302.60,3.754
302.80,3.784
303.00,3.798
303.20,3.78
303.40,3.778
303.60,3.778
303.80,3.792
304.00,3.81
304.20,3.744
304.40,3.824
304.60,3.814
304.80,3.762
305.00,3.762
305.20,3.794
305.40,3.8
305.60,3.784
305.80,3.714
306.00,3.822
306.20,3.784
306.40,3.838
306.60,3.744
306.80,3.822
307.00,3.722
307.20,3.764
307.40,3.864
307.60,3.766
307.80,3.756
308.00,3.764
308.20,3.786
308.40,3.808
308.60,3.784
308.80,3.75
309.00,3.794
309.20,3.8
309.40,3.72
309.60,3.784
309.80,3.846
310.00,3.776
310.20,3.756
310.40,3.806
310.60,3.778
310.80,3.758
311.00,3.836
311.20,3.806
311.40,3.748
311.60,3.748
311.80,3.792
312.00,3.836
312.20,3.776
312.40,3.754
312.60,3.792
312.80,3.802
313.00,3.778
313.20,3.78
313.40,3.828
313.60,3.808
313.80,3.78
314.00,3.74
314.20,3.758
314.40,3.78
314.60,3.778
314.80,3.838
315.00,3.802
315.20,3.736
315.40,3.786
315.60,3.744
315.80,3.794
316.00,3.844
316.20,3.794
316.40,3.71
316.60,3.854
316.80,3.792
317.00,3.766
317.20,3.776
317.40,3.758
317.60,3.828
317.80,3.808
318.00,3.756
318.20,3.764
318.40,3.762
318.60,3.798
318.80,3.814
319.00,3.758
319.20,3.802
319.40,3.758
319.60,3.798
319.80,3.758
320.00,3.802
320.20,3.81
320.40,3.8
320.60,3.788
320.80,3.74
321.00,3.744
321.20,3.792
321.40,3.824
321.60,3.806
321.80,3.718
322.00,3.762
322.20,3.806
322.40,3.844
322.60,3.816
322.80,3.728
323.00,3.814
323.20,3.72
323.40,3.762
323.60,3.844
323.80,3.78
324.00,3.794
324.20,3.734
324.40,3.88
324.60,3.732
324.80,3.766
325.00,3.814
325.20,3.822
325.40,3.772
325.60,3.792
325.80,3.748
326.00,3.788
326.20,3.748
326.40,3.728
326.60,3.82
326.80,3.83
327.00,3.81
327.20,3.762
327.40,3.788
327.60,3.748
327.80,3.798
328.00,3.788
328.20,3.828
328.40,3.722
328.60,3.814
328.80,3.786
329.00,3.798
329.20,3.77
329.40,3.802
329.60,3.786
329.80,3.808
330.00,3.764
330.20,3.736
330.40,3.794
330.60,3.808
330.80,3.8
331.00,3.778
331.20,3.742
331.40,3.814
331.60,3.806
331.80,3.802
332.00,3.798
332.20,3.772
332.40,3.734
332.60,3.808
332.80,3.832
333.00,3.74
333.20,3.748
333.40,3.806
333.60,3.758
333.80,3.852
334.00,3.776
334.20,3.736
334.40,3.762
334.60,3.798
334.80,3.83
335.00,3.732
335.20,3.8
335.40,3.808
335.60,3.854
335.80,3.762
336.00,3.786
336.20,3.766
336.40,3.778
336.60,3.81
336.80,3.778
337.00,3.778
337.20,3.776
337.40,3.788
337.60,3.762
337.80,3.82
338.00,3.758
338.20,3.794
338.40,3.772
338.60,3.77
338.80,3.824
339.00,3.742
339.20,3.792
339.40,3.808
339.60,3.788
339.80,3.766
340.00,3.77
340.20,3.82
340.40,3.764
340.60,3.762
340.80,3.762
341.00,3.824
341.20,3.798
341.40,3.712
341.60,3.822
341.80,3.786
342.00,3.762
342.20,3.852
342.40,3.806
342.60,3.69
342.80,3.78
343.00,3.778
343.20,3.81
343.40,3.788
343.60,3.762
343.80,3.758
344.00,3.798
344.20,3.814
344.40,3.816
344.60,3.744
344.80,3.806
345.00,3.776
345.20,3.772
345.40,3.78
345.60,3.894
345.80,3.728
346.00,3.78
346.20,3.696
346.40,3.798
346.60,3.838
346.80,3.784
347.00,3.762
347.20,3.822
347.40,3.748
347.60,3.798
347.80,3.758
348.00,3.778
348.20,3.846
348.40,3.778
348.60,3.772
348.80,3.762
349.00,3.776
