Time (ms),Main Avg Current (mA)
103.20,5.848
103.40,5.776
103.60,5.83
103.80,5.83
104.00,5.764
104.20,5.826
104.40,5.84
104.60,5.826
104.80,5.83
105.00,5.776
105.20,5.826
105.40,5.764
105.60,5.882
105.80,5.82
106.00,5.84
106.20,5.84
106.40,5.802
106.60,5.83
106.80,5.81
107.00,5.82
107.20,5.84
107.40,5.834
107.60,5.868
107.80,5.766
108.00,5.842
108.20,5.816
108.40,5.826
108.60,5.826
108.80,5.842
109.00,5.84
109.20,5.824
109.40,5.832
109.60,5.766
109.80,5.804
110.00,5.856
110.20,5.838
110.40,5.82
110.60,5.804
110.80,5.782
111.00,5.842
111.20,5.958
111.40,5.752
111.60,5.802
111.80,5.788
112.00,5.818
112.20,5.842
112.40,5.862
112.60,5.832
112.80,5.79
113.00,5.834
113.20,5.79
113.40,5.826
113.60,5.854
113.80,5.856
114.00,5.816
114.20,5.824
114.40,5.812
114.60,5.852
114.80,5.798
115.00,5.796
115.20,5.794
115.40,5.838
115.60,5.84
115.80,5.83
116.00,5.782
116.20,5.818
116.40,5.788
116.60,5.854
116.80,5.864
117.00,5.826
117.20,5.818
117.40,5.788
117.60,5.812
117.80,5.826
118.00,5.848
118.20,5.86
118.40,5.808
118.60,5.802
118.80,5.804
119.00,5.82
119.20,5.842
119.40,5.808
119.60,5.812
119.80,5.832
120.00,5.83
120.20,5.82
120.40,5.816
120.60,5.826
120.80,5.834
121.00,5.834
121.20,5.796
121.40,5.86
121.60,5.82
121.80,5.798
122.00,5.818
122.20,5.846
122.40,5.812
122.60,5.826
122.80,5.856
123.00,5.782
123.20,5.83
123.40,5.82
123.60,5.842
123.80,5.804
124.00,5.83
124.20,5.832
124.40,5.804
124.60,5.808
124.80,5.826
125.00,5.826
125.20,5.812
125.40,5.816
125.60,5.862
125.80,5.824
126.00,5.78
126.20,5.786
126.40,5.876
126.60,5.816
126.80,5.834
127.00,5.826
127.20,5.804
127.40,5.84
127.60,5.826
127.80,5.798
128.00,5.84
128.20,5.83
128.40,5.81
128.60,5.802
128.80,5.82
129.00,5.808
129.20,5.92
129.40,5.73
129.60,5.834
129.80,5.824
130.00,5.848
130.20,5.78
130.40,5.816
130.60,5.868
130.80,5.834
131.00,5.79
131.20,5.804
131.40,5.826
131.60,5.848
131.80,5.776
132.00,5.782
132.20,5.824
132.40,5.9
132.60,5.824
132.80,5.796
133.00,5.832
133.20,5.842
133.40,5.84
133.60,5.808
133.80,5.804
134.00,5.864
134.20,5.78
134.40,5.826
134.60,5.846
134.80,5.798
135.00,5.798
135.20,5.788
135.40,5.842
135.60,5.86
135.80,5.864
136.00,5.794
136.20,5.826
136.40,5.796
136.60,5.848
136.80,5.824
137.00,5.834
137.20,5.808
137.40,5.824
137.60,5.812
137.80,5.802
138.00,5.796
138.20,5.862
138.40,5.798
138.60,5.804
138.80,5.834
139.00,5.826
139.20,5.838
139.40,5.798
139.60,5.864
139.80,5.804
140.00,5.834
140.20,5.782
140.40,5.826
140.60,5.882
140.80,5.782
141.00,5.818
141.20,5.832
141.40,5.882
141.60,5.804
141.80,5.826
142.00,5.854
142.20,5.854
142.40,5.802
142.60,5.754
142.80,5.848
143.00,5.782
143.20,5.838
143.40,5.794
143.60,5.838
143.80,5.83
144.00,5.812
144.20,5.788
144.40,5.848
144.60,5.826
144.80,5.842
145.00,5.802
145.20,5.832
145.40,5.818
145.60,5.804
145.80,5.83
146.00,5.834
146.20,5.824
146.40,5.802
146.60,5.838
146.80,5.804
147.00,5.826
147.20,5.884
147.40,5.744
147.60,5.834
147.80,5.794
148.00,5.782
148.20,5.83
148.40,5.84
148.60,5.83
148.80,5.812
149.00,5.846
149.20,5.776
149.40,5.816
149.60,5.826
149.80,5.812
150.00,5.826
150.20,5.826
150.40,5.824
150.60,5.816
150.80,5.786
151.00,5.816
151.20,5.812
151.40,5.856
151.60,5.824
151.80,5.852
152.00,5.82
152.20,5.826
152.40,5.812
152.60,5.834
152.80,5.804
153.00,5.852
153.20,5.786
153.40,5.818
153.60,5.86
153.80,5.798
154.00,5.848
154.20,5.768
154.40,5.84
154.60,5.86
154.80,5.766
155.00,5.856
155.20,5.824
155.40,5.786
155.60,5.816
155.80,5.79
156.00,5.82
156.20,5.852
156.40,5.846
156.60,5.838
156.80,5.79
157.00,5.832
157.20,5.862
157.40,5.846
157.60,5.802
157.80,5.796
158.00,5.832
158.20,5.812
158.40,5.84
158.60,5.834
158.80,5.798
159.00,5.852
159.20,5.766
159.40,5.798
159.60,5.826
159.80,5.834
160.00,5.808
160.20,5.87
160.40,5.824
160.60,5.842
160.80,5.786
161.00,5.81
161.20,5.802
161.40,5.82
161.60,5.856
161.80,5.848
162.00,5.794
162.20,5.826
162.40,5.774
162.60,5.818
162.80,5.876
163.00,5.816
163.20,5.83
163.40,5.848
163.60,5.808
163.80,5.824
164.00,5.82
164.20,5.834
164.40,5.842
164.60,5.854
164.80,5.788
165.00,5.794
165.20,5.93
165.40,5.71
165.60,5.796
165.80,5.842
166.00,5.87
166.20,5.782
166.40,5.802
166.60,5.834
166.80,5.824
167.00,5.84
167.20,5.81
167.40,5.804
167.60,5.794
167.80,5.818
168.00,5.832
168.20,5.818
168.40,5.826
168.60,5.818
168.80,5.848
169.00,5.838
169.20,5.802
169.40,5.788
169.60,5.82
169.80,5.804
170.00,5.838
170.20,5.776
170.40,5.826
170.60,5.854
170.80,5.816
171.00,5.818
171.20,5.84
171.40,5.832
171.60,5.832
171.80,5.852
172.00,5.818
172.20,5.794
172.40,5.826
172.60,5.798
172.80,5.84
173.00,5.808
173.20,5.832
173.40,5.846
173.60,5.818
173.80,5.826
174.00,5.846
174.20,5.79
174.40,5.816
174.60,5.856
174.80,5.848
175.00,5.83
175.20,5.86
175.40,5.818
175.60,5.812
175.80,5.834
176.00,5.794
176.20,5.788
176.40,5.84
176.60,5.82
176.80,5.852
177.00,5.848
177.20,5.824
177.40,5.81
177.60,5.838
177.80,5.812
178.00,5.852
178.20,5.838
178.40,5.808
178.60,5.798
178.80,5.892
179.00,5.79
179.20,5.76
179.40,5.86
179.60,5.794
179.80,5.816
180.00,5.83
180.20,5.856
180.40,5.798
180.60,5.824
180.80,5.796
181.00,5.846
181.20,5.848
181.40,5.826
181.60,5.79
181.80,5.818
182.00,5.854
182.20,5.786
182.40,5.824
182.60,5.826
182.80,5.834
183.00,5.826
183.20,5.892
183.40,5.73
183.60,5.812
183.80,5.794
184.00,5.842
184.20,5.826
184.40,5.838
184.60,5.832
184.80,5.846
185.00,5.846
185.20,5.826
185.40,5.832
185.60,5.812
185.80,5.842
186.00,5.786
186.20,5.808
186.40,5.868
186.60,5.81
186.80,5.774
187.00,5.768
187.20,5.848
187.40,5.838
187.60,5.788
187.80,5.848
188.00,5.842
188.20,5.864
188.40,5.808
188.60,5.798
188.80,5.808
189.00,5.794
189.20,5.826
189.40,5.82
189.60,5.82
189.80,5.842
190.00,5.848
190.20,5.826
190.40,5.796
190.60,5.812
190.80,5.818
191.00,5.826
191.20,5.838
191.40,5.816
191.60,5.816
191.80,5.798
192.00,5.81
192.20,5.83
192.40,5.84
192.60,5.846
192.80,5.834
193.00,5.776
193.20,5.862
193.40,5.798
193.60,5.808
193.80,5.826
194.00,5.812
194.20,5.766
194.40,5.834
194.60,5.842
194.80,5.832
195.00,5.798
195.20,5.842
195.40,5.826
195.60,5.862
195.80,5.768
196.00,5.812
196.20,5.892
196.40,5.794
196.60,5.816
196.80,5.87
197.00,5.794
197.20,5.838
197.40,5.808
197.60,5.79
197.80,5.86
198.00,5.816
198.20,5.834
198.40,5.838
198.60,5.796
198.80,5.83
199.00,5.808
199.20,5.826
199.40,5.808
199.60,5.84
199.80,5.834
200.00,5.808
200.20,5.83
200.40,5.804
200.60,5.818
200.80,5.816
201.00,5.83
201.20,5.918
201.40,5.728
201.60,5.852
201.80,5.794
202.00,5.832
202.20,5.812
202.40,5.81
202.60,5.808
202.80,5.83
203.00,5.826
203.20,5.83
203.40,5.81
203.60,5.876
203.80,5.808
204.00,5.816
204.20,5.79
204.40,5.796
204.60,5.83
204.80,5.84
205.00,5.87
205.20,5.834
205.40,5.768
205.60,5.832
205.80,5.794
206.00,5.842
206.20,5.758
206.40,5.874
206.60,5.804
206.80,5.862
207.00,5.776
207.20,5.812
207.40,5.846
207.60,5.816
207.80,5.802
208.00,5.826
208.20,5.824
208.40,5.804
208.60,5.874
208.80,5.848
209.00,5.794
209.20,5.848
209.40,5.818
209.60,5.788
209.80,5.81
210.00,5.834
210.20,5.824
210.40,5.838
210.60,5.804
210.80,5.798
211.00,5.786
211.20,5.838
211.40,5.832
211.60,5.804
211.80,5.838
212.00,5.782
212.20,5.818
212.40,5.826
212.60,5.856
212.80,5.82
213.00,5.848
213.20,5.804
213.40,5.82
213.60,5.856
213.80,5.824
214.00,5.812
214.20,5.804
214.40,5.846
214.60,5.852
214.80,5.804
215.00,5.826
215.20,5.83
215.40,5.78
215.60,5.802
215.80,5.81
216.00,5.812
216.20,5.834
216.40,5.838
216.60,5.804
216.80,5.832
217.00,5.824
217.20,5.852
217.40,5.848
217.60,5.818
217.80,5.808
218.00,5.804
218.20,5.854
218.40,5.824
218.60,5.808
218.80,5.854
219.00,5.838
219.20,5.884
219.40,5.714
219.60,5.84
219.80,5.776
220.00,5.81
220.20,5.842
220.40,5.818
220.60,5.794
220.80,5.826
221.00,5.86
221.20,5.782
221.40,5.832
221.60,5.826
221.80,5.82
222.00,5.846
222.20,5.796
222.40,5.826
222.60,5.82
222.80,5.818
223.00,5.812
223.20,5.848
223.40,5.812
223.60,5.816
223.80,5.786
224.00,5.874
224.20,5.824
224.40,5.824
224.60,5.79
224.80,5.846
225.00,5.812
225.20,5.838
225.40,5.798
225.60,5.826
225.80,5.81
226.00,5.776
226.20,5.86
226.40,5.86
226.60,5.81
226.80,5.782
227.00,5.816
227.20,5.87
227.40,5.774
227.60,5.81
227.80,5.84
228.00,5.838
228.20,5.804
228.40,5.808
228.60,5.884
228.80,5.81
229.00,5.802
229.20,5.846
229.40,5.83
229.60,5.81
229.80,5.83
230.00,5.798
230.20,5.848
230.40,5.818
230.60,5.86
230.80,5.82
231.00,5.854
231.20,5.804
231.40,5.804
231.60,5.862
231.80,5.794
232.00,5.826
232.20,5.772
232.40,5.848
232.60,5.83
232.80,5.798
233.00,5.846
233.20,5.804
233.40,5.864
233.60,5.802
233.80,5.816
234.00,5.848
234.20,5.75
234.40,5.838
234.60,5.834
234.80,5.798
235.00,5.824
235.20,5.826
235.40,5.834
235.60,5.846
235.80,5.812
236.00,5.81
236.20,5.782
236.40,5.84
236.60,5.776
236.80,5.852
237.00,5.79
237.20,5.86
237.40,5.714
237.60,5.846
237.80,5.812
238.00,5.826
238.20,5.81
238.40,5.856
238.60,5.812
238.80,5.832
239.00,5.824
239.20,5.808
239.40,5.818
239.60,5.83
239.80,5.796
240.00,5.83
240.20,5.854
240.40,5.798
240.60,5.842
240.80,5.826
241.00,5.82
241.20,5.808
241.40,5.81
241.60,5.848
241.80,5.87
242.00,5.802
242.20,5.782
242.40,5.856
242.60,5.79
242.80,5.826
243.00,5.816
243.20,5.854
243.40,5.854
243.60,5.816
243.80,5.832
244.00,5.782
244.20,5.816
244.40,5.826
244.60,5.89
244.80,5.796
245.00,5.83
245.20,5.796
245.40,5.84
245.60,5.852
245.80,5.802
246.00,5.824
246.20,5.812
246.40,5.834
246.60,5.832
246.80,5.89
247.00,5.838
247.20,5.81
247.40,5.804
247.60,5.84
247.80,5.856
248.00,5.782
248.20,5.826
248.40,5.838
248.60,5.838
248.80,5.796
249.00,5.832
249.20,5.818
249.40,5.786
249.60,5.802
249.80,5.83
250.00,5.856
250.20,5.782
250.40,5.826
250.60,5.804
250.80,5.812
251.00,5.878
251.20,5.834
251.40,5.808
251.60,5.82
251.80,5.848
252.00,5.782
252.20,5.816
252.40,5.838
252.60,5.82
252.80,5.826
253.00,5.826
253.20,5.802
253.40,5.852
253.60,5.812
253.80,5.802
254.00,5.826
254.20,5.804
254.40,5.804
254.60,5.83
254.80,5.826
255.00,5.838
255.20,5.884
255.40,5.794
255.60,5.754
255.80,5.82
256.00,5.83
256.20,5.812
256.40,5.83
256.60,5.818
256.80,5.848
257.00,5.812
257.20,5.82
257.40,5.816
257.60,5.808
257.80,5.856
258.00,5.852
258.20,5.78
258.40,5.83
258.60,5.848
258.80,5.816
259.00,5.798
259.20,5.826
259.40,5.83
259.60,5.808
259.80,5.852
260.00,5.804
260.20,5.802
260.40,5.834
260.60,5.808
260.80,5.796
261.00,5.876
261.20,5.796
261.40,5.834
261.60,5.798
261.80,5.812
262.00,5.846
262.20,5.83
262.40,5.802
262.60,5.798
262.80,5.834
263.00,5.846
263.20,5.862
263.40,5.832
263.60,5.81
263.80,5.804
264.00,5.782
264.20,5.86
264.40,5.816
264.60,5.808
264.80,5.782
265.00,5.886
265.20,5.83
265.40,5.82
265.60,5.808
265.80,5.796
266.00,5.826
266.20,5.81
266.40,5.83
266.60,5.818
266.80,5.818
267.00,5.854
267.20,5.83
267.40,5.796
267.60,5.854
267.80,5.848
268.00,5.772
268.20,5.862
268.40,5.802
268.60,5.782
268.80,5.84
269.00,5.838
269.20,5.808
269.40,5.826
269.60,5.856
269.80,5.842
270.00,5.838
270.20,5.798
270.40,5.832
270.60,5.798
270.80,5.816
271.00,5.82
271.20,5.816
271.40,5.776
271.60,5.84
271.80,5.842
272.00,5.832
272.20,5.82
272.40,5.824
272.60,5.832
272.80,5.804
273.00,5.86
273.20,5.922
273.40,5.706
273.60,5.79
273.80,5.842
274.00,5.824
274.20,5.798
274.40,5.826
274.60,5.854
274.80,5.79
275.00,5.832
275.20,5.834
275.40,5.834
275.60,5.832
275.80,5.826
276.00,5.782
276.20,5.834
276.40,5.82
276.60,5.852
276.80,5.826
277.00,5.798
277.20,5.848
277.40,5.83
277.60,5.834
277.80,5.764
278.00,5.818
278.20,5.846
278.40,5.842
278.60,5.82
278.80,5.81
279.00,5.798
279.20,5.818
279.40,5.826
279.60,5.838
279.80,5.81
280.00,5.82
280.20,5.76
280.40,5.82
280.60,5.852
280.80,5.852
281.00,5.81
281.20,5.826
281.40,5.78
281.60,5.808
281.80,5.824
282.00,5.824
282.20,5.802
282.40,5.86
282.60,5.852
282.80,5.864
283.00,5.79
283.20,5.832
283.40,5.796
283.60,5.788
283.80,5.83
284.00,5.802
284.20,5.832
284.40,5.82
284.60,5.826
284.80,5.84
285.00,5.776
285.20,5.84
285.40,5.824
285.60,5.832
285.80,5.842
286.00,5.808
286.20,5.846
286.40,5.838
286.60,5.798
286.80,5.798
287.00,5.826
287.20,5.838
287.40,5.78
287.60,5.838
287.80,5.788
288.00,5.82
288.20,5.79
288.40,5.868
288.60,5.862
288.80,5.816
289.00,5.848
289.20,5.826
289.40,5.812
289.60,5.782
289.80,5.868
290.00,5.82
290.20,5.79
290.40,5.852
290.60,5.796
290.80,5.846
291.20,5.782
291.40,5.814
291.60,5.806
291.80,5.826
292.00,5.85
292.20,5.828
292.40,5.79
292.60,5.854
292.80,5.796
293.00,5.814
293.20,5.862
293.40,5.796
293.60,5.766
293.80,5.82
294.00,5.88
294.20,5.822
294.40,5.856
294.60,5.792
294.80,5.828
295.00,5.834
295.20,5.842
295.40,5.836
295.60,5.804
295.80,5.806
296.00,5.842
296.20,5.804
296.40,5.766
296.60,5.8
296.80,5.88
297.00,5.826
297.20,5.848
297.40,5.834
297.60,5.82
297.80,5.844
298.00,5.822
298.20,5.84
298.40,5.814
298.60,5.834
298.80,5.822
299.00,5.804
299.20,5.806
299.40,5.778
299.60,5.818
299.80,5.832
300.00,5.858
300.20,5.834
300.40,5.792
300.60,5.844
300.80,5.788
301.00,5.84
301.20,5.826
301.40,5.822
301.60,5.81
301.80,5.812
302.00,5.826
302.20,5.796
302.40,5.818
302.60,5.828
302.80,5.876
303.00,5.788
303.20,5.806
303.40,5.834
303.60,5.854
303.80,5.82
304.00,5.822
304.20,5.814
304.40,5.812
304.60,5.782
304.80,5.862
305.00,5.856
305.20,5.842
305.40,5.814
305.60,5.826
305.80,5.814
306.00,5.82
306.20,5.826
306.40,5.88
306.60,5.76
306.80,5.784
307.00,5.888
307.20,5.812
307.40,5.806
307.60,5.828
307.80,5.842
308.00,5.828
308.20,5.82
308.40,5.844
308.60,5.82
308.80,5.782
309.00,5.842
309.20,5.854
309.40,5.832
309.60,5.832
309.80,5.832
310.00,5.814
310.20,5.854
310.40,5.796
310.60,5.864
310.80,5.79
311.00,5.82
311.20,5.836
311.40,5.806
311.60,5.812
311.80,5.834
312.00,5.844
312.20,5.792
312.40,5.844
312.60,5.798
312.80,5.814
313.00,5.82
313.20,5.804
313.40,5.858
313.60,5.826
313.80,5.776
314.00,5.834
314.20,5.844
314.40,5.832
314.60,5.776
314.80,5.832
315.00,5.812
315.20,5.826
315.40,5.862
315.60,5.796
315.80,5.826
316.00,5.82
316.20,5.822
316.40,5.806
316.60,5.85
316.80,5.84
317.00,5.8
317.20,5.826
317.40,5.826
317.60,5.848
317.80,5.828
318.00,5.782
318.20,5.798
318.40,5.864
318.60,5.782
318.80,5.832
319.00,5.776
319.20,5.82
319.40,5.858
319.60,5.812
319.80,5.796
320.00,5.804
320.20,5.812
320.40,5.826
320.60,5.8
320.80,5.828
321.00,5.826
321.20,5.854
321.40,5.82
321.60,5.826
321.80,5.836
322.00,5.782
322.20,5.842
322.40,5.84
322.60,5.798
322.80,5.79
323.00,5.804
323.20,5.812
323.40,5.856
323.60,5.834
323.80,5.848
324.00,5.79
324.20,5.774
324.40,5.914
324.60,5.748
324.80,5.864
325.00,5.834
325.20,5.814
325.40,5.81
325.60,5.806
325.80,5.832
326.00,5.84
326.20,5.812
326.40,5.796
326.60,5.854
326.80,5.848
327.00,5.82
327.20,5.84
327.40,5.812
327.60,5.834
327.80,5.834
328.00,5.834
328.20,5.81
328.40,5.814
328.60,5.818
328.80,5.826
329.00,5.788
329.20,5.81
329.40,5.832
329.60,5.798
329.80,5.796
330.00,5.872
330.20,5.812
330.40,5.856
330.60,5.822
330.80,5.812
331.00,5.812
331.20,5.798
331.40,5.834
331.60,5.826
331.80,5.85
332.00,5.754
332.20,5.84
332.40,5.782
332.60,5.792
332.80,5.858
333.00,5.81
333.20,5.842
333.40,5.806
333.60,5.828
333.80,5.826
334.00,5.812
334.20,5.792
334.40,5.828
334.60,5.832
334.80,5.782
335.00,5.842
335.20,5.842
335.40,5.79
335.60,5.826
335.80,5.842
336.00,5.778
336.20,5.8
336.40,5.844
336.60,5.834
336.80,5.818
337.00,5.82
337.20,5.814
337.40,5.81
337.60,5.836
337.80,5.81
338.00,5.856
338.20,5.84
338.40,5.8
338.60,5.854
338.80,5.788
339.00,5.806
339.20,5.858
339.40,5.806
339.60,5.818
339.80,5.862
340.00,5.806
340.20,5.836
340.40,5.814
340.60,5.812
340.80,5.798
341.00,5.8
341.20,5.854
341.40,5.798
341.60,5.82
341.80,5.842
342.00,5.8
342.20,5.84
342.40,5.87
342.60,5.77
342.80,5.774
343.00,5.826
343.20,5.828
343.40,5.814
343.60,5.864
343.80,5.826
344.00,5.804
344.20,5.798
344.40,5.798
344.60,5.826
344.80,5.834
345.00,5.84
345.20,5.872
345.40,5.822
345.60,5.826
345.80,5.762
346.00,5.834
346.20,5.834
346.40,5.862
346.60,5.782
346.80,5.834
347.00,5.81
347.20,5.822
347.40,5.856
347.60,5.804
347.80,5.804
348.00,5.81
348.20,5.844
348.40,5.822
348.60,5.826
348.80,5.756
349.00,5.812
