Time (ms),Main Avg Current (mA)
26.80,2.78
27.00,2.786
27.20,2.698
27.40,2.72
27.60,2.788
27.80,2.744
28.00,2.732
28.20,2.716
28.40,2.736
28.60,2.752
28.80,2.75
29.00,2.694
29.20,2.776
29.40,2.724
29.60,2.662
29.80,2.752
30.00,2.72
30.20,2.688
30.40,2.738
30.60,2.768
30.80,2.644
31.00,2.662
31.20,2.802
31.40,2.692
31.60,2.688
31.80,2.758
32.00,2.728
32.20,2.722
32.40,2.71
32.60,2.694
32.80,2.728
33.00,2.72
33.20,2.698
33.40,2.73
33.60,2.692
33.80,2.758
34.00,2.754
34.20,2.664
34.40,2.724
34.60,2.76
34.80,2.644
35.00,2.798
35.20,2.708
35.40,2.67
35.60,2.776
35.80,2.702
36.00,2.714
36.20,2.752
36.40,2.686
36.60,2.716
36.80,2.732
37.00,2.736
37.20,2.706
37.40,2.68
37.60,2.78
37.80,2.738
38.00,2.628
38.20,2.758
38.40,2.72
38.60,2.708
38.80,2.724
39.00,2.708
39.20,2.838
39.40,2.592
39.60,2.7
39.80,2.758
40.00,2.752
40.20,2.658
40.40,2.742
40.60,2.758
40.80,2.656
41.00,2.732
41.20,2.724
41.40,2.698
41.60,2.694
41.80,2.768
42.00,2.628
42.20,2.776
42.40,2.688
42.60,2.73
42.80,2.688
43.00,2.732
43.20,2.71
43.40,2.654
43.60,2.782
43.80,2.758
44.00,2.618
44.20,2.738
44.40,2.802
44.60,2.648
44.80,2.736
45.00,2.746
45.20,2.658
45.40,2.724
45.60,2.698
45.80,2.772
46.00,2.68
46.20,2.654
46.40,2.768
46.60,2.702
46.80,2.706
47.00,2.68
47.20,2.73
47.40,2.752
47.60,2.708
47.80,2.698
48.00,2.714
48.20,2.708
48.40,2.72
48.60,2.71
48.80,2.732
49.00,2.73
49.20,2.692
49.40,2.716
49.60,2.702
49.80,2.742
50.00,2.728
50.20,2.736
50.40,2.698
50.60,2.666
50.80,2.808
51.00,2.664
51.20,2.664
51.40,2.84
51.60,2.64
51.80,2.706
52.00,2.768
52.20,2.706
52.40,2.732
52.60,2.72
52.80,2.72
53.00,2.706
53.20,2.766
53.40,2.688
53.60,2.716
53.80,2.736
54.00,2.714
54.20,2.686
54.40,2.724
54.60,2.728
54.80,2.714
55.00,2.706
55.20,2.73
55.40,2.736
55.60,2.702
55.80,2.732
56.00,2.706
56.20,2.724
56.40,2.702
56.60,2.73
56.80,2.736
57.00,2.698
57.20,2.752
57.40,2.636
57.60,2.798
57.80,2.642
58.00,2.714
58.20,2.714
58.40,2.786
58.60,2.612
58.80,2.764
59.00,2.722
59.20,2.686
59.40,2.746
59.60,2.68
59.80,2.698
60.00,2.752
60.20,2.67
60.40,2.716
60.60,2.678
60.80,2.782
61.00,2.656
61.20,2.67
61.40,2.782
61.60,2.708
61.80,2.666
62.00,2.72
62.20,2.732
62.40,2.664
62.60,2.722
62.80,2.744
63.00,2.656
63.20,2.73
63.40,2.776
63.60,2.634
63.80,2.71
64.00,2.76
64.20,2.694
64.40,2.7
64.60,2.722
64.80,2.754
65.00,2.634
65.20,2.768
65.40,2.68
65.60,2.742
65.80,2.714
66.00,2.698
66.20,2.714
66.40,2.71
66.60,2.738
66.80,2.7
67.00,2.708
67.20,2.714
67.40,2.716
67.60,2.794
67.80,2.634
68.00,2.702
68.20,2.75
68.40,2.688
68.60,2.736
68.80,2.728
69.00,2.676
69.20,2.694
69.40,2.768
69.60,2.686
69.80,2.706
70.00,2.76
70.20,2.688
70.40,2.736
70.60,2.698
70.80,2.708
71.00,2.676
71.20,2.786
71.40,2.688
71.60,2.728
71.80,2.7
72.00,2.732
72.20,2.692
72.40,2.686
72.60,2.764
72.80,2.728
73.00,2.716
73.20,2.672
73.40,2.72
73.60,2.76
73.80,2.666
74.00,2.672
74.20,2.794
74.40,2.666
74.60,2.68
74.80,2.75
75.00,2.656
75.20,2.75
75.40,2.764
75.60,2.656
75.80,2.702
76.00,2.76
76.20,2.686
76.40,2.618
76.60,2.83
76.80,2.658
77.00,2.67
77.20,2.774
77.40,2.7
77.60,2.716
77.80,2.714
78.00,2.666
78.20,2.694
78.40,2.78
78.60,2.692
78.80,2.618
79.00,2.79
79.20,2.698
79.40,2.702
79.60,2.686
79.80,2.694
80.00,2.768
80.20,2.656
80.40,2.732
80.60,2.716
80.80,2.672
81.00,2.732
81.20,2.708
81.40,2.656
81.60,2.746
81.80,2.708
82.00,2.738
82.20,2.664
82.40,2.73
82.60,2.75
82.80,2.664
83.00,2.71
83.20,2.72
83.40,2.746
83.60,2.644
83.80,2.742
84.00,2.742
84.20,2.7
84.40,2.676
84.60,2.738
84.80,2.728
85.00,2.654
85.20,2.772
85.40,2.72
85.60,2.724
85.80,2.664
86.00,2.744
86.20,2.68
86.40,2.714
86.60,2.75
86.80,2.692
87.00,2.68
87.20,2.75
87.40,2.7
87.60,2.7
87.80,2.706
88.00,2.732
88.20,2.7
88.40,2.732
88.60,2.686
88.80,2.746
89.00,2.662
89.20,2.702
89.40,2.722
89.60,2.7
89.80,2.764
90.00,2.624
90.20,2.782
90.40,2.656
90.60,2.67
90.80,2.768
91.00,2.708
91.20,2.64
91.40,2.776
91.60,2.71
91.80,2.648
92.00,2.724
92.20,2.78
92.40,2.642
92.60,2.688
92.80,2.744
93.00,2.688
93.20,2.714
93.40,2.71
93.60,2.692
93.80,2.692
94.00,2.684
94.20,2.708
94.40,2.75
94.60,2.672
94.80,2.708
95.00,2.724
95.20,2.664
95.40,2.758
95.60,2.628
95.80,2.744
96.00,2.676
96.20,2.7
96.40,2.752
96.60,2.702
96.80,2.706
97.00,2.692
97.20,2.678
97.40,2.73
97.60,2.702
97.80,2.676
98.00,2.742
98.20,2.666
98.40,2.716
98.60,2.73
98.80,2.688
99.00,2.72
99.20,2.716
99.40,2.678
99.60,2.714
99.80,2.714
100.00,2.752
100.20,2.648
100.40,2.752
100.60,2.73
100.80,2.662
101.00,2.714
101.20,2.702
101.40,2.716
101.60,2.72
101.80,2.686
102.00,2.73
102.20,2.68
102.40,2.724
102.60,2.678
102.80,2.744
103.00,2.71
103.20,2.692
103.40,2.714
103.60,2.736
103.80,2.65
104.00,2.702
104.20,2.716
104.40,2.736
104.60,2.65
104.80,2.738
105.00,2.706
105.20,2.672
105.40,2.728
105.60,2.676
105.80,2.772
106.00,2.684
106.20,2.702
106.40,2.672
106.60,2.736
106.80,2.702
107.00,2.714
107.20,2.658
107.40,2.736
107.60,2.7
107.80,2.764
108.00,2.642
108.20,2.73
108.40,2.698
108.60,2.716
108.80,2.65
109.00,2.736
109.20,2.758
109.40,2.618
109.60,2.706
109.80,2.79
110.00,2.612
110.20,2.694
110.40,2.752
110.60,2.684
110.80,2.72
111.00,2.632
111.20,2.786
111.40,2.664
111.60,2.676
111.80,2.746
112.00,2.7
112.20,2.692
112.40,2.702
112.60,2.65
112.80,2.788
113.00,2.642
113.20,2.694
113.40,2.782
113.60,2.662
113.80,2.676
114.00,2.724
114.20,2.714
114.40,2.676
114.60,2.702
114.80,2.676
115.00,2.736
115.20,2.714
115.40,2.68
115.60,2.692
115.80,2.736
116.00,2.678
116.20,2.71
116.40,2.706
116.60,2.686
116.80,2.714
117.00,2.692
117.20,2.694
117.40,2.71
117.60,2.72
117.80,2.7
118.00,2.7
118.20,2.714
118.40,2.708
118.60,2.67
118.80,2.742
119.00,2.702
119.20,2.702
119.40,2.672
119.60,2.706
119.80,2.72
120.00,2.694
120.20,2.698
120.40,2.728
120.60,2.71
120.80,2.634
121.00,2.752
121.20,2.714
121.40,2.642
121.60,2.75
121.80,2.728
122.00,2.664
122.20,2.684
122.40,2.732
122.60,2.642
122.80,2.714
123.00,2.76
123.20,2.636
123.40,2.724
123.60,2.714
123.80,2.698
124.00,2.7
124.20,2.698
124.40,2.686
124.60,2.728
124.80,2.678
125.00,2.65
125.20,2.772
125.40,2.658
125.60,2.71
125.80,2.722
126.00,2.664
126.20,2.672
126.40,2.744
126.60,2.67
126.80,2.72
127.00,2.72
127.20,2.632
127.40,2.692
127.60,2.72
127.80,2.702
128.00,2.67
128.20,2.706
128.40,2.686
128.60,2.698
128.80,2.714
129.00,2.724
129.20,2.662
129.40,2.706
129.60,2.692
129.80,2.666
130.00,2.804
130.20,2.606
130.40,2.694
130.60,2.754
130.80,2.65
131.00,2.662
131.20,2.714
131.40,2.736
131.60,2.656
131.80,2.692
132.00,2.698
132.20,2.664
132.40,2.772
132.60,2.664
132.80,2.67
133.00,2.724
133.20,2.698
133.40,2.688
133.60,2.688
133.80,2.708
134.00,2.67
134.20,2.736
134.40,2.714
134.60,2.68
134.80,2.678
135.00,2.736
135.20,2.654
135.40,2.716
135.60,2.742
135.80,2.61
136.00,2.736
136.20,2.71
136.40,2.662
136.60,2.75
136.80,2.688
137.00,2.672
137.20,2.714
137.40,2.662
137.60,2.728
137.80,2.688
138.00,2.684
138.20,2.72
138.40,2.658
138.60,2.744
138.80,2.632
139.00,2.728
139.20,2.72
139.40,2.67
139.60,2.738
139.80,2.664
140.00,2.71
140.20,2.662
140.40,2.722
140.60,2.708
140.80,2.688
141.00,2.624
141.20,2.782
141.40,2.662
141.60,2.702
141.80,2.684
142.00,2.686
142.20,2.72
142.40,2.65
142.60,2.676
142.80,2.752
143.00,2.684
143.20,2.676
143.40,2.654
143.60,2.71
143.80,2.714
144.00,2.67
144.20,2.686
144.40,2.72
144.60,2.688
144.80,2.642
145.00,2.768
145.20,2.626
145.40,2.732
145.60,2.686
145.80,2.654
146.00,2.658
146.20,2.772
146.40,2.72
146.60,2.592
146.80,2.72
147.00,2.774
147.20,2.628
147.40,2.654
147.60,2.738
147.80,2.72
148.00,2.624
148.20,2.736
148.40,2.724
148.60,2.618
148.80,2.706
149.00,2.724
149.20,2.686
149.40,2.648
149.60,2.738
149.80,2.68
150.00,2.688
150.20,2.67
150.40,2.71
150.60,2.702
150.80,2.678
151.00,2.708
151.20,2.7
151.40,2.684
151.60,2.702
151.80,2.65
152.00,2.698
152.20,2.672
152.40,2.736
152.60,2.65
152.80,2.7
153.00,2.742
153.20,2.612
153.40,2.742
153.60,2.732
153.80,2.628
154.00,2.692
154.20,2.75
154.40,2.62
154.60,2.698
154.80,2.728
155.00,2.672
155.20,2.708
155.40,2.686
155.60,2.666
155.80,2.724
156.00,2.658
156.20,2.702
156.40,2.686
156.60,2.688
156.80,2.658
157.00,2.708
157.20,2.7
157.40,2.706
157.60,2.654
157.80,2.692
158.00,2.714
158.20,2.642
158.40,2.692
158.60,2.698
158.80,2.692
159.00,2.672
159.20,2.708
159.40,2.686
159.60,2.71
159.80,2.632
160.00,2.724
160.20,2.672
160.40,2.654
160.60,2.772
160.80,2.644
161.00,2.612
161.20,2.816
161.40,2.598
161.60,2.672
161.80,2.73
162.00,2.698
162.20,2.684
162.40,2.65
162.60,2.68
162.80,2.72
163.00,2.644
163.20,2.684
163.40,2.738
163.60,2.648
163.80,2.676
164.00,2.662
164.20,2.758
164.40,2.666
164.60,2.636
164.80,2.724
165.00,2.692
165.20,2.722
165.40,2.636
165.60,2.698
165.80,2.702
166.00,2.68
166.20,2.662
166.40,2.742
166.60,2.642
166.80,2.67
167.00,2.694
167.20,2.708
167.40,2.694
167.60,2.654
167.80,2.694
168.00,2.728
168.20,2.706
168.40,2.606
168.60,2.722
168.80,2.692
169.00,2.676
169.20,2.692
169.40,2.67
169.60,2.736
169.80,2.648
170.00,2.694
170.20,2.642
170.40,2.75
170.60,2.686
170.80,2.684
171.00,2.642
171.20,2.72
171.40,2.714
171.60,2.598
171.80,2.732
172.00,2.706
172.20,2.626
172.40,2.706
172.60,2.714
172.80,2.672
173.00,2.686
173.20,2.716
173.40,2.64
173.60,2.692
173.80,2.72
174.00,2.64
174.20,2.654
174.40,2.716
174.60,2.72
174.80,2.604
175.00,2.688
175.20,2.758
175.40,2.566
175.60,2.706
175.80,2.736
176.00,2.654
176.20,2.644
176.40,2.724
176.60,2.724
176.80,2.612
177.00,2.688
177.20,2.684
177.40,2.698
177.60,2.672
177.80,2.676
178.00,2.67
178.20,2.7
178.40,2.742
178.60,2.56
178.80,2.744
179.00,2.714
179.20,2.624
179.40,2.71
179.60,2.642
179.80,2.672
180.00,2.744
180.20,2.642
180.40,2.656
180.60,2.71
180.80,2.68
181.00,2.632
181.20,2.732
181.40,2.724
181.60,2.592
181.80,2.714
182.00,2.722
182.20,2.626
182.40,2.742
182.60,2.68
182.80,2.626
183.00,2.736
183.20,2.708
183.40,2.576
183.60,2.754
183.80,2.636
184.00,2.67
184.20,2.782
184.40,2.606
184.60,2.656
184.80,2.738
185.00,2.678
185.20,2.684
185.40,2.684
185.60,2.626
185.80,2.78
186.00,2.684
186.20,2.592
186.40,2.742
186.60,2.702
186.80,2.65
187.00,2.72
187.20,2.654
187.40,2.67
187.60,2.698
187.80,2.708
188.00,2.64
188.20,2.648
188.40,2.746
188.60,2.632
188.80,2.698
189.00,2.648
189.20,2.678
189.40,2.708
189.60,2.654
189.80,2.688
190.00,2.7
190.20,2.642
190.40,2.71
190.60,2.72
190.80,2.628
191.00,2.666
191.20,2.672
191.40,2.722
191.60,2.654
191.80,2.724
192.00,2.624
192.20,2.672
192.40,2.702
192.60,2.676
192.80,2.684
193.00,2.658
193.20,2.656
193.40,2.724
193.60,2.648
193.80,2.694
194.00,2.632
194.20,2.694
194.40,2.68
194.60,2.692
194.80,2.688
195.00,2.618
195.20,2.698
195.40,2.65
195.60,2.686
195.80,2.708
196.00,2.634
196.20,2.664
196.40,2.738
196.60,2.64
196.80,2.692
197.00,2.664
197.20,2.67
197.40,2.666
197.60,2.656
197.80,2.742
198.00,2.628
198.20,2.666
198.40,2.702
198.60,2.68
198.80,2.644
199.00,2.678
199.20,2.714
199.40,2.656
199.60,2.664
199.80,2.694
200.00,2.702
200.20,2.604
200.40,2.706
200.60,2.722
200.80,2.656
201.00,2.634
201.20,2.782
201.40,2.576
201.60,2.744
201.80,2.658
202.00,2.614
202.20,2.742
202.40,2.7
202.60,2.618
202.80,2.75
203.00,2.596
203.20,2.716
203.40,2.722
203.60,2.618
203.80,2.694
204.00,2.676
204.20,2.632
204.40,2.732
204.60,2.71
204.80,2.612
205.00,2.738
205.20,2.628
205.40,2.68
205.60,2.73
205.80,2.632
206.00,2.62
206.20,2.742
206.40,2.664
206.60,2.708
206.80,2.636
207.00,2.666
207.20,2.698
207.40,2.628
207.60,2.728
207.80,2.636
208.00,2.666
208.20,2.686
208.40,2.672
208.60,2.634
208.80,2.672
209.00,2.702
209.20,2.658
209.40,2.686
209.60,2.672
209.80,2.664
210.00,2.656
210.20,2.658
210.40,2.7
210.60,2.67
210.80,2.604
211.00,2.716
211.20,2.666
211.40,2.702
211.60,2.666
211.80,2.654
212.00,2.648
212.20,2.678
212.40,2.672
212.60,2.672
212.80,2.634
213.00,2.728
213.20,2.624
213.40,2.692
213.60,2.648
213.80,2.658
214.00,2.706
214.20,2.728
214.40,2.582
214.60,2.698
214.80,2.706
215.00,2.614
215.20,2.702
215.40,2.692
215.60,2.658
215.80,2.648
216.00,2.722
216.20,2.65
216.40,2.684
216.60,2.666
216.80,2.636
217.00,2.676
217.20,2.698
217.40,2.688
217.60,2.662
217.80,2.628
218.00,2.73
218.20,2.686
218.40,2.62
218.60,2.706
218.80,2.71
219.00,2.602
219.20,2.728
219.40,2.644
219.60,2.686
219.80,2.636
220.00,2.71
220.20,2.624
220.40,2.698
220.60,2.7
220.80,2.642
221.00,2.692
221.20,2.658
221.40,2.65
221.60,2.698
221.80,2.67
222.00,2.648
222.20,2.672
222.40,2.676
222.60,2.688
222.80,2.67
223.00,2.658
223.20,2.694
223.40,2.642
223.60,2.724
223.80,2.598
224.00,2.686
224.20,2.758
224.40,2.558
224.60,2.666
224.80,2.708
225.00,2.672
225.20,2.64
225.40,2.692
225.60,2.628
225.80,2.708
226.00,2.64
226.20,2.656
226.40,2.71
226.60,2.666
226.80,2.59
227.00,2.73
227.20,2.686
227.40,2.606
227.60,2.694
227.80,2.644
228.00,2.692
228.20,2.642
228.40,2.626
228.60,2.738
228.80,2.626
229.00,2.64
229.20,2.658
229.40,2.648
229.60,2.676
229.80,2.698
230.00,2.68
230.20,2.606
230.40,2.688
230.60,2.694
230.80,2.634
231.00,2.666
231.20,2.672
231.40,2.596
231.60,2.754
231.80,2.588
232.00,2.664
232.20,2.722
232.40,2.636
232.60,2.664
232.80,2.688
233.00,2.672
233.20,2.666
233.40,2.716
233.60,2.56
233.80,2.774
234.00,2.656
234.20,2.58
234.40,2.746
234.60,2.676
234.80,2.566
235.00,2.742
235.20,2.714
235.40,2.598
235.60,2.714
235.80,2.624
236.00,2.702
236.20,2.666
236.40,2.684
236.60,2.648
236.80,2.662
237.00,2.666
237.20,2.716
237.40,2.654
237.60,2.632
237.80,2.67
238.00,2.702
238.20,2.604
238.40,2.686
238.60,2.706
238.80,2.636
239.00,2.642
239.20,2.692
239.40,2.644
239.60,2.672
239.80,2.694
240.00,2.636
240.20,2.662
240.40,2.698
240.60,2.662
240.80,2.64
241.00,2.654
241.20,2.666
241.40,2.72
241.60,2.598
241.80,2.632
242.00,2.722
242.20,2.62
242.40,2.656
242.60,2.71
242.80,2.604
243.00,2.706
243.20,2.672
243.40,2.574
243.60,2.736
243.80,2.692
244.00,2.602
244.20,2.686
244.40,2.642
244.60,2.722
244.80,2.592
245.00,2.662
245.20,2.73
245.40,2.57
245.60,2.708
245.80,2.672
246.00,2.606
246.20,2.728
246.40,2.612
246.60,2.676
246.80,2.67
247.00,2.68
247.20,2.62
247.40,2.67
247.60,2.688
247.80,2.602
248.00,2.71
248.20,2.67
248.40,2.592
248.60,2.708
248.80,2.7
249.00,2.552
249.20,2.736
249.40,2.684
249.60,2.59
249.80,2.732
250.00,2.656
250.20,2.58
250.40,2.71
250.60,2.732
250.80,2.574
251.00,2.706
251.20,2.664
251.40,2.632
251.60,2.686
251.80,2.678
252.00,2.62
252.20,2.698
252.40,2.658
252.60,2.632
252.80,2.708
253.00,2.61
253.20,2.694
253.40,2.654
253.60,2.654
253.80,2.7
254.00,2.628
254.20,2.61
254.40,2.738
254.60,2.648
254.80,2.626
255.00,2.684
255.20,2.714
255.40,2.582
255.60,2.728
255.80,2.628
256.00,2.618
256.20,2.724
256.40,2.648
256.60,2.642
256.80,2.684
257.00,2.658
257.20,2.684
257.40,2.61
257.60,2.686
257.80,2.65
258.00,2.642
258.20,2.692
258.40,2.632
258.60,2.676
258.80,2.614
259.00,2.688
259.20,2.632
259.40,2.67
259.60,2.624
259.80,2.694
260.00,2.648
260.20,2.626
260.40,2.722
260.60,2.65
260.80,2.618
261.00,2.648
261.20,2.702
261.40,2.61
261.60,2.65
261.80,2.722
262.00,2.598
262.20,2.666
262.40,2.672
262.60,2.654
262.80,2.658
263.00,2.62
263.20,2.694
263.40,2.642
263.60,2.58
263.80,2.7
264.00,2.724
264.20,2.626
264.40,2.644
264.60,2.644
264.80,2.664
265.00,2.648
265.20,2.68
265.40,2.642
265.60,2.642
265.80,2.678
266.00,2.684
266.20,2.636
266.40,2.636
266.60,2.666
266.80,2.654
267.00,2.67
267.20,2.692
267.40,2.642
267.60,2.604
267.80,2.7
268.00,2.642
268.20,2.628
268.40,2.72
268.60,2.654
268.80,2.604
269.00,2.67
269.20,2.736
269.40,2.598
269.60,2.644
269.80,2.68
270.00,2.642
270.20,2.658
270.40,2.662
270.60,2.676
270.80,2.588
271.00,2.744
271.20,2.654
271.40,2.584
271.60,2.706
271.80,2.692
272.00,2.558
272.20,2.716
272.40,2.634
272.60,2.662
272.80,2.64
273.00,2.676
273.20,2.684
273.40,2.642
273.60,2.648
273.80,2.644
274.00,2.636
274.20,2.7
274.40,2.604
274.60,2.632
274.80,2.736
275.00,2.574
275.20,2.698
275.40,2.634
275.60,2.648
275.80,2.694
276.00,2.634
276.20,2.666
276.40,2.666
276.60,2.61
276.80,2.67
277.00,2.62
277.20,2.688
277.40,2.618
277.60,2.658
277.80,2.664
278.00,2.632
278.20,2.68
278.40,2.636
278.60,2.626
278.80,2.672
279.00,2.686
279.20,2.584
279.40,2.662
279.60,2.714
279.80,2.614
280.00,2.628
280.20,2.658
280.40,2.68
280.60,2.634
280.80,2.658
281.00,2.588
281.20,2.71
281.40,2.662
281.60,2.628
281.80,2.658
282.00,2.628
282.20,2.708
282.40,2.584
282.60,2.65
282.80,2.708
283.00,2.65
283.20,2.64
283.40,2.626
283.60,2.666
283.80,2.658
284.00,2.662
284.20,2.64
284.40,2.684
284.60,2.634
284.80,2.644
285.00,2.672
285.20,2.614
285.40,2.676
285.60,2.678
285.80,2.634
286.00,2.65
286.20,2.65
286.40,2.686
286.60,2.64
286.80,2.628
287.00,2.604
287.20,2.754
287.40,2.598
287.60,2.64
287.80,2.676
288.00,2.636
288.20,2.676
288.40,2.64
288.60,2.662
288.80,2.614
289.00,2.626
289.20,2.72
289.40,2.626
289.60,2.598
289.80,2.68
290.00,2.656
290.20,2.636
290.40,2.688
290.60,2.61
290.80,2.614
291.20,2.626
291.40,2.648
291.60,2.694
291.80,2.592
292.00,2.658
292.20,2.658
292.40,2.628
292.60,2.644
292.80,2.684
293.00,2.622
293.20,2.6
293.40,2.702
293.60,2.608
293.80,2.62
294.00,2.714
294.20,2.672
294.40,2.552
294.60,2.652
294.80,2.728
295.00,2.568
295.20,2.626
295.40,2.708
295.60,2.592
295.80,2.664
296.00,2.648
296.20,2.618
296.40,2.68
296.60,2.644
296.80,2.614
297.00,2.684
297.20,2.664
297.40,2.612
297.60,2.618
297.80,2.718
298.00,2.598
298.20,2.648
298.40,2.658
298.60,2.63
298.80,2.662
299.00,2.684
299.20,2.596
299.40,2.636
299.60,2.728
299.80,2.556
300.00,2.664
300.20,2.684
300.40,2.666
300.60,2.568
300.80,2.714
301.00,2.644
301.20,2.636
301.40,2.644
301.60,2.65
301.80,2.662
302.00,2.642
302.20,2.67
302.40,2.63
302.60,2.662
302.80,2.59
303.00,2.7
303.20,2.696
303.40,2.562
303.60,2.662
303.80,2.68
304.00,2.626
304.20,2.674
304.40,2.662
304.60,2.548
304.80,2.714
305.00,2.696
305.20,2.534
305.40,2.718
305.60,2.652
305.80,2.614
306.00,2.67
306.20,2.608
306.40,2.714
306.60,2.606
306.80,2.64
307.00,2.628
307.20,2.67
307.40,2.65
307.60,2.6
307.80,2.65
308.00,2.666
308.20,2.64
308.40,2.642
308.60,2.636
308.80,2.636
309.00,2.672
309.20,2.592
309.40,2.634
309.60,2.7
309.80,2.596
310.00,2.684
310.20,2.604
310.40,2.67
310.60,2.622
310.80,2.658
311.00,2.62
311.20,2.652
311.40,2.65
311.60,2.636
311.80,2.642
312.00,2.608
312.20,2.64
312.40,2.694
312.60,2.6
312.80,2.648
313.00,2.634
313.20,2.614
313.40,2.694
313.60,2.68
313.80,2.592
314.00,2.576
314.20,2.716
314.40,2.652
314.60,2.604
314.80,2.63
315.00,2.684
315.20,2.672
315.40,2.556
315.60,2.672
315.80,2.634
316.00,2.692
316.20,2.606
316.40,2.622
316.60,2.708
316.80,2.584
317.00,2.658
317.20,2.692
317.40,2.57
317.60,2.68
317.80,2.714
318.00,2.57
318.20,2.626
318.40,2.686
318.60,2.604
318.80,2.714
319.00,2.578
319.20,2.642
319.40,2.7
319.60,2.628
319.80,2.622
320.00,2.658
320.20,2.658
320.40,2.622
320.60,2.666
320.80,2.6
321.00,2.68
321.20,2.622
321.40,2.64
321.60,2.656
321.80,2.644
322.00,2.63
322.20,2.652
322.40,2.672
322.60,2.556
322.80,2.724
323.00,2.628
323.20,2.608
323.40,2.674
323.60,2.612
323.80,2.652
324.00,2.628
324.20,2.658
324.40,2.662
324.60,2.634
324.80,2.636
325.00,2.576
325.20,2.708
325.40,2.596
325.60,2.642
325.80,2.662
326.00,2.626
326.20,2.622
326.40,2.672
326.60,2.658
326.80,2.63
327.00,2.606
327.20,2.65
327.40,2.656
327.60,2.672
327.80,2.604
328.00,2.708
328.20,2.552
328.40,2.652
328.60,2.688
328.80,2.592
329.00,2.618
329.20,2.634
329.40,2.664
329.60,2.626
329.80,2.628
330.00,2.658
330.20,2.62
330.40,2.628
330.60,2.678
330.80,2.584
331.00,2.686
331.20,2.678
331.40,2.518
331.60,2.738
331.80,2.608
332.00,2.63
332.20,2.694
332.40,2.582
332.60,2.656
332.80,2.674
333.00,2.586
333.20,2.688
333.40,2.612
333.60,2.648
333.80,2.63
334.00,2.64
334.20,2.672
334.40,2.636
334.60,2.642
334.80,2.656
335.00,2.584
335.20,2.692
335.40,2.642
335.60,2.606
335.80,2.666
336.00,2.64
336.20,2.648
336.40,2.652
336.60,2.598
336.80,2.664
337.00,2.684
337.20,2.592
337.40,2.664
337.60,2.64
337.80,2.652
338.00,2.628
338.20,2.596
338.40,2.714
338.60,2.604
338.80,2.606
339.00,2.696
339.20,2.6
339.40,2.618
339.60,2.664
339.80,2.592
340.00,2.662
340.20,2.694
340.40,2.578
340.60,2.652
340.80,2.642
341.00,2.598
341.20,2.67
341.40,2.636
341.60,2.6
341.80,2.696
342.00,2.634
342.20,2.586
342.40,2.724
342.60,2.564
342.80,2.6
343.00,2.702
343.20,2.598
343.40,2.604
343.60,2.702
343.80,2.578
344.00,2.618
344.20,2.728
344.40,2.586
344.60,2.598
344.80,2.692
345.00,2.604
345.20,2.608
345.40,2.648
345.60,2.674
345.80,2.584
346.00,2.62
346.20,2.652
346.40,2.656
346.60,2.64
346.80,2.582
347.00,2.666
347.20,2.664
347.40,2.56
347.60,2.656
347.80,2.672
348.00,2.608
348.20,2.648
348.40,2.598
348.60,2.664
348.80,2.636
349.00,2.658
