Time (ms),Main Avg Current (mA)
32.00,5.748
32.20,5.762
32.40,5.786
32.60,5.762
32.80,5.75
33.00,5.8
33.20,5.72
33.40,5.784
33.60,5.748
33.80,5.788
34.00,5.788
34.20,5.756
34.40,5.758
34.60,5.736
34.80,5.778
35.00,5.806
35.20,5.802
35.40,5.722
35.60,5.788
35.80,5.788
36.00,5.75
36.20,5.8
36.40,5.714
36.60,5.762
36.80,5.718
37.00,5.784
37.20,5.772
37.40,5.764
37.60,5.762
37.80,5.8
38.00,5.772
38.20,5.762
38.40,5.794
38.60,5.748
38.80,5.718
39.00,5.784
39.20,5.858
39.40,5.69
39.60,5.798
39.80,5.756
40.00,5.712
40.20,5.754
40.40,5.744
40.60,5.772
40.80,5.748
41.00,5.78
41.20,5.778
41.40,5.732
41.60,5.772
41.80,5.758
42.00,5.74
42.20,5.77
42.40,5.762
42.60,5.802
42.80,5.77
43.00,5.8
43.20,5.722
43.40,5.77
43.60,5.792
43.80,5.744
44.00,5.794
44.20,5.748
44.40,5.802
44.60,5.74
44.80,5.766
45.00,5.764
45.20,5.766
45.40,5.748
45.60,5.81
45.80,5.766
46.00,5.756
46.20,5.75
46.40,5.806
46.60,5.706
46.80,5.776
47.00,5.77
47.20,5.744
47.40,5.744
47.60,5.758
47.80,5.734
48.00,5.764
48.20,5.764
48.40,5.754
48.60,5.766
48.80,5.764
49.00,5.736
49.20,5.744
49.40,5.788
49.60,5.762
49.80,5.766
50.00,5.794
50.20,5.75
50.40,5.75
50.60,5.758
50.80,5.792
51.00,5.754
51.20,5.824
51.40,5.714
51.60,5.82
51.80,5.764
52.00,5.748
52.20,5.756
52.40,5.744
52.60,5.788
52.80,5.75
53.00,5.808
53.20,5.778
53.40,5.758
53.60,5.758
53.80,5.778
54.00,5.744
54.20,5.776
54.40,5.77
54.60,5.766
54.80,5.75
55.00,5.742
55.20,5.77
55.40,5.78
55.60,5.792
55.80,5.758
56.00,5.762
56.20,5.742
56.40,5.762
56.60,5.786
56.80,5.786
57.00,5.74
57.20,5.868
57.40,5.684
57.60,5.698
57.80,5.808
58.00,5.736
58.20,5.756
58.40,5.726
58.60,5.806
58.80,5.792
59.00,5.744
59.20,5.794
59.40,5.75
59.60,5.778
59.80,5.766
60.00,5.754
60.20,5.748
60.40,5.756
60.60,5.778
60.80,5.754
61.00,5.8
61.20,5.794
61.40,5.772
61.60,5.736
61.80,5.8
62.00,5.778
62.20,5.792
62.40,5.798
62.60,5.732
62.80,5.756
63.00,5.75
63.20,5.758
63.40,5.778
63.60,5.75
63.80,5.756
64.00,5.758
64.20,5.784
64.40,5.786
64.60,5.706
64.80,5.754
65.00,5.72
65.20,5.762
65.40,5.764
65.60,5.75
65.80,5.75
66.00,5.788
66.20,5.75
66.40,5.788
66.60,5.778
66.80,5.742
67.00,5.764
67.20,5.78
67.40,5.758
67.60,5.756
67.80,5.788
68.00,5.764
68.20,5.842
68.40,5.754
68.60,5.734
68.80,5.764
69.00,5.77
69.20,5.778
69.40,5.754
69.60,5.77
69.80,5.736
70.00,5.792
70.20,5.824
70.40,5.798
70.60,5.736
70.80,5.786
71.00,5.726
71.20,5.81
71.40,5.762
71.60,5.734
71.80,5.802
72.00,5.748
72.20,5.776
72.40,5.748
72.60,5.766
72.80,5.808
73.00,5.744
73.20,5.77
73.40,5.742
73.60,5.766
73.80,5.75
74.00,5.718
74.20,5.788
74.40,5.786
74.60,5.714
74.80,5.758
75.00,5.758
75.20,5.838
75.40,5.67
75.60,5.77
75.80,5.726
76.00,5.758
76.20,5.78
76.40,5.756
76.60,5.766
76.80,5.77
77.00,5.748
77.20,5.794
77.40,5.786
77.60,5.776
77.80,5.75
78.00,5.78
78.20,5.736
78.40,5.792
78.60,5.81
78.80,5.8
79.00,5.722
79.20,5.776
79.40,5.778
79.60,5.794
79.80,5.758
80.00,5.772
80.20,5.742
80.40,5.778
80.60,5.75
80.80,5.728
81.00,5.778
81.20,5.762
81.40,5.764
81.60,5.756
81.80,5.78
82.00,5.77
82.20,5.764
82.40,5.788
82.60,5.762
82.80,5.756
83.00,5.758
83.20,5.758
83.40,5.766
83.60,5.756
83.80,5.758
84.00,5.764
84.20,5.78
84.40,5.712
84.60,5.78
84.80,5.778
85.00,5.816
85.20,5.712
85.40,5.728
85.60,5.78
85.80,5.758
86.00,5.754
86.20,5.81
86.40,5.758
86.60,5.794
86.80,5.74
87.00,5.748
87.20,5.798
87.40,5.734
87.60,5.8
87.80,5.748
88.00,5.776
88.20,5.756
88.40,5.77
88.60,5.764
88.80,5.756
89.00,5.71
89.20,5.714
89.40,5.778
89.60,5.794
89.80,5.758
90.00,5.736
90.20,5.8
90.40,5.748
90.60,5.77
90.80,5.756
91.00,5.748
91.20,5.732
91.40,5.766
91.60,5.754
91.80,5.788
92.00,5.778
92.20,5.748
92.40,5.728
92.60,5.766
92.80,5.754
93.00,5.776
93.20,5.876
93.40,5.662
93.60,5.786
93.80,5.766
94.00,5.762
94.20,5.798
94.40,5.778
94.60,5.784
94.80,5.748
95.00,5.808
95.20,5.766
95.40,5.748
95.60,5.756
95.80,5.792
96.00,5.756
96.20,5.766
96.40,5.744
96.60,5.722
96.80,5.792
97.00,5.778
97.20,5.766
97.40,5.764
97.60,5.748
97.80,5.742
98.00,5.8
98.20,5.766
98.40,5.728
98.60,5.762
98.80,5.778
99.00,5.74
99.20,5.802
99.40,5.726
99.60,5.71
99.80,5.798
100.00,5.758
100.20,5.766
100.40,5.762
100.60,5.736
100.80,5.802
101.00,5.802
101.20,5.736
101.40,5.754
101.60,5.736
101.80,5.784
102.00,5.794
102.20,5.772
102.40,5.772
102.60,5.776
102.80,5.776
103.00,5.758
103.20,5.778
103.40,5.754
103.60,5.758
103.80,5.806
104.00,5.766
104.20,5.764
104.40,5.758
104.60,5.78
104.80,5.772
105.00,5.772
105.20,5.722
105.40,5.82
105.60,5.72
105.80,5.766
106.00,5.772
106.20,5.792
106.40,5.75
106.60,5.794
106.80,5.692
107.00,5.776
107.20,5.762
107.40,5.748
107.60,5.798
107.80,5.732
108.00,5.758
108.20,5.778
108.40,5.726
108.60,5.74
108.80,5.81
109.00,5.766
109.20,5.736
109.40,5.74
109.60,5.744
109.80,5.742
110.00,5.77
110.20,5.792
110.40,5.766
110.60,5.808
110.80,5.766
111.00,5.766
111.20,5.83
111.40,5.712
111.60,5.75
111.80,5.758
112.00,5.744
112.20,5.754
112.40,5.758
112.60,5.766
112.80,5.806
113.00,5.772
113.20,5.748
113.40,5.742
113.60,5.772
113.80,5.77
114.00,5.786
114.20,5.764
114.40,5.714
114.60,5.742
114.80,5.744
115.00,5.748
115.20,5.8
115.40,5.74
115.60,5.776
115.80,5.748
116.00,5.808
116.20,5.732
116.40,5.748
116.60,5.798
116.80,5.74
117.00,5.756
117.20,5.77
117.40,5.806
117.60,5.75
117.80,5.808
118.00,5.772
118.20,5.758
118.40,5.778
118.60,5.77
118.80,5.756
119.00,5.792
119.20,5.754
119.40,5.756
119.60,5.748
119.80,5.784
120.00,5.784
120.20,5.744
120.40,5.748
120.60,5.786
120.80,5.778
121.00,5.778
121.20,5.714
121.40,5.712
121.60,5.8
121.80,5.792
122.00,5.742
122.20,5.74
122.40,5.794
122.60,5.766
122.80,5.77
123.00,5.77
123.20,5.784
123.40,5.762
123.60,5.78
123.80,5.776
124.00,5.788
124.20,5.728
124.40,5.732
124.60,5.754
124.80,5.758
125.00,5.758
125.20,5.766
125.40,5.784
125.60,5.718
125.80,5.744
126.00,5.77
126.20,5.722
126.40,5.764
126.60,5.788
126.80,5.758
127.00,5.788
127.20,5.78
127.40,5.798
127.60,5.758
127.80,5.77
128.00,5.728
128.20,5.75
128.40,5.794
128.60,5.78
128.80,5.8
129.00,5.758
129.20,5.828
129.40,5.668
129.60,5.75
129.80,5.742
130.00,5.766
130.20,5.748
130.40,5.744
130.60,5.78
130.80,5.744
131.00,5.778
131.20,5.734
131.40,5.786
131.60,5.754
131.80,5.784
132.00,5.766
132.20,5.806
132.40,5.75
132.60,5.726
132.80,5.794
133.00,5.72
133.20,5.722
133.40,5.77
133.60,5.806
133.80,5.77
134.00,5.754
134.20,5.772
134.40,5.78
134.60,5.784
134.80,5.71
135.00,5.808
135.20,5.778
135.40,5.756
135.60,5.744
135.80,5.748
136.00,5.8
136.20,5.794
136.40,5.762
136.60,5.764
136.80,5.75
137.00,5.798
137.20,5.758
137.40,5.754
137.60,5.758
137.80,5.802
138.00,5.726
138.20,5.786
138.40,5.748
138.60,5.778
138.80,5.734
139.00,5.794
139.20,5.784
139.40,5.788
139.60,5.766
139.80,5.764
140.00,5.722
140.20,5.778
140.40,5.77
140.60,5.754
140.80,5.706
141.00,5.766
141.20,5.78
141.40,5.756
141.60,5.772
141.80,5.732
142.00,5.766
142.20,5.758
142.40,5.776
142.60,5.78
142.80,5.754
143.00,5.758
143.20,5.75
143.40,5.754
143.60,5.75
143.80,5.784
144.00,5.744
144.20,5.772
144.40,5.764
144.60,5.816
144.80,5.784
145.00,5.776
145.20,5.75
145.40,5.758
145.60,5.762
145.80,5.722
146.00,5.778
146.20,5.756
146.40,5.82
146.60,5.714
146.80,5.764
147.00,5.764
147.20,5.822
147.40,5.654
147.60,5.706
147.80,5.784
148.00,5.798
148.20,5.758
148.40,5.778
148.60,5.77
148.80,5.742
149.00,5.776
149.20,5.748
149.40,5.736
149.60,5.758
149.80,5.77
150.00,5.8
150.20,5.772
150.40,5.764
150.60,5.776
150.80,5.794
151.00,5.762
151.20,5.772
151.40,5.794
151.60,5.734
151.80,5.75
152.00,5.762
152.20,5.778
152.40,5.756
152.60,5.802
152.80,5.762
153.00,5.778
153.20,5.778
153.40,5.766
153.60,5.756
153.80,5.762
154.00,5.78
154.20,5.74
154.40,5.81
154.60,5.762
154.80,5.77
155.00,5.726
155.20,5.792
155.40,5.776
155.60,5.772
155.80,5.75
156.00,5.762
156.20,5.81
156.40,5.75
156.60,5.77
156.80,5.794
157.00,5.726
157.20,5.802
157.40,5.726
157.60,5.742
157.80,5.742
158.00,5.792
158.20,5.766
158.40,5.74
158.60,5.766
158.80,5.748
159.00,5.766
159.20,5.742
159.40,5.778
159.60,5.712
159.80,5.776
160.00,5.802
160.20,5.744
160.40,5.802
160.60,5.778
160.80,5.764
161.00,5.778
161.20,5.766
161.40,5.764
161.60,5.784
161.80,5.732
162.00,5.816
162.20,5.728
162.40,5.766
162.60,5.806
162.80,5.756
163.00,5.71
163.20,5.764
163.40,5.792
163.60,5.712
163.80,5.744
164.00,5.758
164.20,5.8
164.40,5.714
164.60,5.756
164.80,5.74
165.00,5.758
165.20,5.838
165.40,5.676
165.60,5.75
165.80,5.742
166.00,5.788
166.20,5.784
166.40,5.762
166.60,5.77
166.80,5.742
167.00,5.794
167.20,5.762
167.40,5.756
167.60,5.8
167.80,5.776
168.00,5.788
168.20,5.74
168.40,5.786
168.60,5.772
168.80,5.734
169.00,5.792
169.20,5.778
169.40,5.792
169.60,5.764
169.80,5.78
170.00,5.764
170.20,5.762
170.40,5.748
170.60,5.77
170.80,5.762
171.00,5.806
171.20,5.732
171.40,5.786
171.60,5.778
171.80,5.764
172.00,5.706
172.20,5.784
172.40,5.778
172.60,5.756
172.80,5.786
173.00,5.81
173.20,5.744
173.40,5.744
173.60,5.77
173.80,5.732
174.00,5.754
174.20,5.778
174.40,5.732
174.60,5.714
174.80,5.778
175.00,5.754
175.20,5.756
175.40,5.726
175.60,5.764
175.80,5.792
176.00,5.754
176.20,5.772
176.40,5.792
176.60,5.714
176.80,5.742
177.00,5.814
177.20,5.764
177.40,5.736
177.60,5.74
177.80,5.766
178.00,5.772
178.20,5.806
178.40,5.758
178.60,5.778
178.80,5.778
179.00,5.742
179.20,5.728
179.40,5.776
179.60,5.766
179.80,5.794
180.00,5.776
180.20,5.748
180.40,5.748
180.60,5.778
180.80,5.756
181.00,5.776
181.20,5.742
181.40,5.762
181.60,5.78
181.80,5.718
182.00,5.75
182.20,5.78
182.40,5.744
182.60,5.75
182.80,5.748
183.00,5.808
183.20,5.832
183.40,5.638
183.60,5.764
183.80,5.816
184.00,5.762
184.20,5.78
184.40,5.778
184.60,5.766
184.80,5.75
185.00,5.754
185.20,5.778
185.40,5.776
185.60,5.74
185.80,5.802
186.00,5.754
186.20,5.786
186.40,5.74
186.60,5.762
186.80,5.802
187.00,5.762
187.20,5.77
187.40,5.772
187.60,5.784
187.80,5.742
188.00,5.792
188.20,5.758
188.40,5.726
188.60,5.794
188.80,5.77
189.00,5.788
189.20,5.78
189.40,5.704
189.60,5.758
189.80,5.784
190.00,5.742
190.20,5.764
190.40,5.788
190.60,5.736
190.80,5.778
191.00,5.732
191.20,5.728
191.40,5.78
191.60,5.766
191.80,5.736
192.00,5.744
192.20,5.75
192.40,5.728
192.60,5.788
192.80,5.758
193.00,5.792
193.20,5.742
193.40,5.756
193.60,5.788
193.80,5.744
194.00,5.778
194.20,5.794
194.40,5.77
194.60,5.744
194.80,5.798
195.00,5.744
195.20,5.748
195.40,5.8
195.60,5.758
195.80,5.698
196.00,5.756
196.20,5.814
196.40,5.736
196.60,5.734
196.80,5.736
197.00,5.792
197.20,5.754
197.40,5.78
197.60,5.766
197.80,5.728
198.00,5.736
198.20,5.776
198.40,5.772
198.60,5.712
198.80,5.784
199.00,5.764
199.20,5.756
199.40,5.742
199.60,5.744
199.80,5.784
200.00,5.792
200.20,5.728
200.40,5.72
200.60,5.762
200.80,5.788
201.00,5.748
201.20,5.86
201.40,5.674
201.60,5.78
201.80,5.786
202.00,5.798
202.20,5.794
202.40,5.766
202.60,5.766
202.80,5.75
203.00,5.802
203.20,5.81
203.40,5.748
203.60,5.762
203.80,5.758
204.00,5.8
204.20,5.778
204.40,5.758
204.60,5.788
204.80,5.728
205.00,5.754
205.20,5.816
205.40,5.742
205.60,5.744
205.80,5.786
206.00,5.756
206.20,5.728
206.40,5.778
206.60,5.778
206.80,5.728
207.00,5.784
207.20,5.762
207.40,5.756
207.60,5.764
207.80,5.776
208.00,5.766
208.20,5.74
208.40,5.744
208.60,5.758
208.80,5.772
209.00,5.722
209.20,5.734
209.40,5.75
209.60,5.776
209.80,5.744
210.00,5.772
210.20,5.792
210.40,5.758
210.60,5.74
210.80,5.78
211.00,5.762
211.20,5.742
211.40,5.726
211.60,5.776
211.80,5.786
212.00,5.78
212.20,5.756
212.40,5.762
212.60,5.756
212.80,5.75
213.00,5.744
213.20,5.788
213.40,5.744
213.60,5.776
213.80,5.78
214.00,5.7
214.20,5.756
214.40,5.762
214.60,5.732
214.80,5.74
215.00,5.806
215.20,5.778
215.40,5.732
215.60,5.736
215.80,5.776
216.00,5.75
216.20,5.706
216.40,5.81
216.60,5.722
216.80,5.784
217.00,5.8
217.20,5.8
217.40,5.814
217.60,5.766
217.80,5.748
218.00,5.722
218.20,5.784
218.40,5.734
218.60,5.824
218.80,5.758
219.00,5.756
219.20,5.842
219.40,5.696
219.60,5.778
219.80,5.75
220.00,5.75
220.20,5.748
220.40,5.764
220.60,5.758
220.80,5.758
221.00,5.798
221.20,5.766
221.40,5.742
221.60,5.808
221.80,5.772
222.00,5.792
222.20,5.712
222.40,5.754
222.60,5.776
222.80,5.78
223.00,5.75
223.20,5.772
223.40,5.75
223.60,5.764
223.80,5.754
224.00,5.78
224.20,5.778
224.40,5.764
224.60,5.728
224.80,5.718
225.00,5.794
225.20,5.756
225.40,5.742
225.60,5.728
225.80,5.756
226.00,5.77
226.20,5.762
226.40,5.784
226.60,5.758
226.80,5.744
227.00,5.776
227.20,5.764
227.40,5.748
227.60,5.754
227.80,5.758
228.00,5.754
228.20,5.758
228.40,5.792
228.60,5.802
228.80,5.74
229.00,5.742
229.20,5.734
229.40,5.756
229.60,5.744
229.80,5.8
230.00,5.734
230.20,5.728
230.40,5.742
230.60,5.732
230.80,5.764
231.00,5.756
231.20,5.75
231.40,5.748
231.60,5.776
231.80,5.756
232.00,5.744
232.20,5.744
232.40,5.764
232.60,5.776
232.80,5.764
233.00,5.792
233.20,5.736
233.40,5.816
233.60,5.764
233.80,5.77
234.00,5.748
234.20,5.744
234.40,5.778
234.60,5.74
234.80,5.756
235.00,5.764
235.20,5.77
235.40,5.816
235.60,5.758
235.80,5.766
236.00,5.75
236.20,5.74
236.40,5.798
236.60,5.734
236.80,5.762
237.00,5.8
237.20,5.86
237.40,5.67
237.60,5.78
237.80,5.736
238.00,5.75
238.20,5.776
238.40,5.816
238.60,5.754
238.80,5.794
239.00,5.766
239.20,5.756
239.40,5.732
239.60,5.762
239.80,5.798
240.00,5.728
240.20,5.766
240.40,5.778
240.60,5.742
240.80,5.758
241.00,5.766
241.20,5.758
241.40,5.734
241.60,5.784
241.80,5.742
242.00,5.75
242.20,5.748
242.40,5.81
242.60,5.718
242.80,5.778
243.00,5.77
243.20,5.756
243.40,5.758
243.60,5.776
243.80,5.756
244.00,5.756
244.20,5.776
244.40,5.756
244.60,5.714
244.80,5.772
245.00,5.722
245.20,5.816
245.40,5.74
245.60,5.764
245.80,5.764
246.00,5.77
246.20,5.742
246.40,5.766
246.60,5.762
246.80,5.798
247.00,5.75
247.20,5.722
247.40,5.792
247.60,5.742
247.80,5.732
248.00,5.736
248.20,5.748
248.40,5.732
248.60,5.772
248.80,5.778
249.00,5.77
249.20,5.698
249.40,5.742
249.60,5.792
249.80,5.766
250.00,5.754
250.20,5.75
250.40,5.75
250.60,5.764
250.80,5.778
251.00,5.78
251.20,5.792
251.40,5.758
251.60,5.748
251.80,5.734
252.00,5.802
252.20,5.762
252.40,5.792
252.60,5.758
252.80,5.754
253.00,5.82
253.20,5.77
253.40,5.74
253.60,5.742
253.80,5.754
254.00,5.784
254.20,5.786
254.40,5.714
254.60,5.798
254.80,5.778
255.00,5.762
255.20,5.882
255.40,5.66
255.60,5.736
255.80,5.758
256.00,5.766
256.20,5.754
256.40,5.772
256.60,5.77
256.80,5.772
257.00,5.758
257.20,5.764
257.40,5.74
257.60,5.786
257.80,5.74
258.00,5.776
258.20,5.722
258.40,5.75
258.60,5.732
258.80,5.788
259.00,5.742
259.20,5.748
259.40,5.742
259.60,5.742
259.80,5.772
260.00,5.732
260.20,5.748
260.40,5.722
260.60,5.766
260.80,5.792
261.00,5.748
261.20,5.742
261.40,5.786
261.60,5.744
261.80,5.78
262.00,5.788
262.20,5.712
262.40,5.794
262.60,5.784
262.80,5.758
263.00,5.69
263.20,5.74
263.40,5.78
263.60,5.758
263.80,5.742
264.00,5.736
264.20,5.75
264.40,5.754
264.60,5.802
264.80,5.78
265.00,5.742
265.20,5.764
265.40,5.72
265.60,5.728
265.80,5.78
266.00,5.744
266.20,5.74
266.40,5.726
266.60,5.786
266.80,5.792
267.00,5.792
267.20,5.792
267.40,5.74
267.60,5.756
267.80,5.776
268.00,5.802
268.20,5.802
268.40,5.754
268.60,5.732
268.80,5.824
269.00,5.77
269.20,5.762
269.40,5.766
269.60,5.794
269.80,5.772
270.00,5.728
270.20,5.786
270.40,5.776
270.60,5.748
270.80,5.762
271.00,5.772
271.20,5.734
271.40,5.792
271.60,5.764
271.80,5.78
272.00,5.792
272.20,5.75
272.40,5.742
272.60,5.758
272.80,5.758
273.00,5.776
273.20,5.778
273.40,5.684
273.60,5.822
273.80,5.736
274.00,5.75
274.20,5.732
274.40,5.806
274.60,5.78
274.80,5.764
275.00,5.766
275.20,5.762
275.40,5.744
275.60,5.742
275.80,5.758
276.00,5.744
276.20,5.788
276.40,5.778
276.60,5.766
276.80,5.742
277.00,5.754
277.20,5.762
277.40,5.748
277.60,5.784
277.80,5.736
278.00,5.778
278.20,5.712
278.40,5.74
278.60,5.784
278.80,5.732
279.00,5.758
279.20,5.754
279.40,5.794
279.60,5.734
279.80,5.764
280.00,5.742
280.20,5.784
280.40,5.732
280.60,5.698
280.80,5.802
281.00,5.77
281.20,5.726
281.40,5.762
281.60,5.792
281.80,5.72
282.00,5.736
282.20,5.766
282.40,5.81
282.60,5.77
282.80,5.736
283.00,5.756
283.20,5.742
283.40,5.758
283.60,5.726
283.80,5.784
284.00,5.778
284.20,5.772
284.40,5.792
284.60,5.786
284.80,5.736
285.00,5.778
285.20,5.732
285.40,5.8
285.60,5.772
285.80,5.832
286.00,5.758
286.20,5.734
286.40,5.784
286.60,5.756
286.80,5.744
287.00,5.78
287.20,5.778
287.40,5.732
287.60,5.786
287.80,5.784
288.00,5.762
288.20,5.75
288.40,5.81
288.60,5.734
288.80,5.756
289.00,5.712
289.20,5.778
289.40,5.77
289.60,5.822
289.80,5.71
290.00,5.744
290.20,5.722
290.40,5.776
290.60,5.788
290.80,5.756
291.20,5.732
291.40,5.76
291.60,5.706
291.80,5.78
292.00,5.708
292.20,5.732
292.40,5.764
292.60,5.774
292.80,5.774
293.00,5.742
293.20,5.736
293.40,5.758
293.60,5.78
293.80,5.758
294.00,5.754
294.20,5.774
294.40,5.736
294.60,5.76
294.80,5.736
295.00,5.71
295.20,5.768
295.40,5.75
295.60,5.786
295.80,5.76
296.00,5.752
296.20,5.738
296.40,5.774
296.60,5.754
296.80,5.73
297.00,5.79
297.20,5.73
297.40,5.818
297.60,5.738
297.80,5.73
298.00,5.72
298.20,5.72
298.40,5.766
298.60,5.76
298.80,5.76
299.00,5.742
299.20,5.754
299.40,5.776
299.60,5.758
299.80,5.758
300.00,5.76
300.20,5.824
300.40,5.772
300.60,5.744
300.80,5.744
301.00,5.808
301.20,5.724
301.40,5.776
301.60,5.78
301.80,5.766
302.00,5.736
302.20,5.75
302.40,5.794
302.60,5.81
302.80,5.732
303.00,5.73
303.20,5.754
303.40,5.75
303.60,5.796
303.80,5.736
304.00,5.766
304.20,5.742
304.40,5.798
304.60,5.73
304.80,5.798
305.00,5.75
305.20,5.752
305.40,5.76
305.60,5.76
305.80,5.82
306.00,5.716
306.20,5.782
306.40,5.862
306.60,5.672
306.80,5.73
307.00,5.724
307.20,5.78
307.40,5.738
307.60,5.738
307.80,5.772
308.00,5.772
308.20,5.73
308.40,5.78
308.60,5.7
308.80,5.724
309.00,5.754
309.20,5.766
309.40,5.752
309.60,5.722
309.80,5.788
310.00,5.754
310.20,5.768
310.40,5.738
310.60,5.764
310.80,5.768
311.00,5.772
311.20,5.752
311.40,5.772
311.60,5.776
311.80,5.754
312.00,5.692
312.20,5.78
312.40,5.754
312.60,5.73
312.80,5.782
313.00,5.782
313.20,5.742
313.40,5.736
313.60,5.752
313.80,5.714
314.00,5.764
314.20,5.786
314.40,5.782
314.60,5.7
314.80,5.788
315.00,5.766
315.20,5.764
315.40,5.758
315.60,5.82
315.80,5.72
316.00,5.71
316.20,5.758
316.40,5.722
316.60,5.794
316.80,5.782
317.00,5.76
317.20,5.78
317.40,5.768
317.60,5.746
317.80,5.736
318.00,5.768
318.20,5.742
318.40,5.812
318.60,5.75
318.80,5.794
319.00,5.776
319.20,5.76
319.40,5.76
319.60,5.774
319.80,5.738
320.00,5.746
320.20,5.816
320.40,5.786
320.60,5.724
320.80,5.766
321.00,5.752
321.20,5.742
321.40,5.768
321.60,5.774
321.80,5.752
322.00,5.76
322.20,5.736
322.40,5.76
322.60,5.754
322.80,5.78
323.00,5.744
323.20,5.758
323.40,5.794
323.60,5.76
323.80,5.744
324.00,5.776
324.20,5.764
324.40,5.82
324.60,5.62
324.80,5.79
325.00,5.73
325.20,5.798
325.40,5.732
325.60,5.76
325.80,5.752
326.00,5.736
326.20,5.738
326.40,5.766
326.60,5.798
326.80,5.746
327.00,5.744
327.20,5.73
327.40,5.798
327.60,5.744
327.80,5.736
328.00,5.782
328.20,5.744
328.40,5.754
328.60,5.764
328.80,5.776
329.00,5.766
329.20,5.714
329.40,5.738
329.60,5.742
329.80,5.772
330.00,5.742
330.20,5.738
330.40,5.776
330.60,5.808
330.80,5.722
331.00,5.746
331.20,5.746
331.40,5.736
331.60,5.788
331.80,5.758
332.00,5.75
332.20,5.742
332.40,5.732
332.60,5.746
332.80,5.786
333.00,5.772
333.20,5.79
333.40,5.754
333.60,5.776
333.80,5.744
334.00,5.758
334.20,5.804
334.40,5.754
334.60,5.75
334.80,5.754
335.00,5.764
335.20,5.776
335.40,5.744
335.60,5.776
335.80,5.768
336.00,5.744
336.20,5.746
336.40,5.798
336.60,5.746
336.80,5.752
337.00,5.786
337.20,5.79
337.40,5.746
337.60,5.744
337.80,5.76
338.00,5.786
338.20,5.758
338.40,5.758
338.60,5.716
338.80,5.812
339.00,5.796
339.20,5.746
339.40,5.744
339.60,5.782
339.80,5.758
340.00,5.742
340.20,5.75
340.40,5.754
340.60,5.738
340.80,5.794
341.00,5.774
341.20,5.724
341.40,5.76
341.60,5.782
341.80,5.728
342.00,5.754
342.20,5.738
342.40,5.826
342.60,5.688
342.80,5.766
343.00,5.724
343.20,5.76
343.40,5.75
343.60,5.76
343.80,5.752
344.00,5.79
344.20,5.724
344.40,5.722
344.60,5.78
344.80,5.758
345.00,5.746
345.20,5.742
345.40,5.768
345.60,5.742
345.80,5.732
346.00,5.736
346.20,5.782
346.40,5.724
346.60,5.758
346.80,5.766
347.00,5.766
347.20,5.772
347.40,5.766
347.60,5.688
347.80,5.764
348.00,5.764
348.20,5.774
348.40,5.736
348.60,5.764
348.80,5.752
349.00,5.782
