Time (ms),Main Avg Current (mA)
43.40,5.754
43.60,5.77
43.80,5.756
44.00,5.688
44.20,5.734
44.40,5.71
44.60,5.748
44.80,5.706
45.00,5.758
45.20,5.712
45.40,5.75
45.60,5.742
45.80,5.74
46.00,5.72
46.20,5.778
46.40,5.762
46.60,5.712
46.80,5.736
47.00,5.778
47.20,5.728
47.40,5.762
47.60,5.71
47.80,5.706
48.00,5.734
48.20,5.792
48.40,5.698
48.60,5.742
48.80,5.758
49.00,5.734
49.20,5.726
49.40,5.778
49.60,5.684
49.80,5.806
50.00,5.692
50.20,5.802
50.40,5.69
50.60,5.756
50.80,5.764
51.00,5.77
51.20,5.726
51.40,5.756
51.60,5.698
51.80,5.742
52.00,5.772
52.20,5.704
52.40,5.734
52.60,5.74
52.80,5.736
53.00,5.758
53.20,5.732
53.40,5.698
53.60,5.784
53.80,5.718
54.00,5.764
54.20,5.754
54.40,5.726
54.60,5.764
54.80,5.732
55.00,5.736
55.20,5.732
55.40,5.732
55.60,5.748
55.80,5.758
56.00,5.776
56.20,5.706
56.40,5.682
56.60,5.762
56.80,5.792
57.00,5.764
57.20,5.86
57.40,5.644
57.60,5.742
57.80,5.698
58.00,5.766
58.20,5.74
58.40,5.758
58.60,5.734
58.80,5.756
59.00,5.712
59.20,5.756
59.40,5.758
59.60,5.772
59.80,5.712
60.00,5.758
60.20,5.744
60.40,5.712
60.60,5.75
60.80,5.742
61.00,5.7
61.20,5.744
61.40,5.712
61.60,5.776
61.80,5.714
62.00,5.788
62.20,5.684
62.40,5.764
62.60,5.74
62.80,5.758
63.00,5.714
63.20,5.736
63.40,5.766
63.60,5.758
63.80,5.742
64.00,5.706
64.20,5.772
64.40,5.736
64.60,5.78
64.80,5.748
65.00,5.676
65.20,5.794
65.40,5.712
65.60,5.764
65.80,5.706
66.00,5.74
66.20,5.732
66.40,5.714
66.60,5.744
66.80,5.762
67.00,5.75
67.20,5.756
67.40,5.732
67.60,5.728
67.80,5.734
68.00,5.748
68.20,5.706
68.40,5.722
68.60,5.734
68.80,5.714
69.00,5.726
69.20,5.736
69.40,5.75
69.60,5.742
69.80,5.742
70.00,5.778
70.20,5.742
70.40,5.772
70.60,5.706
70.80,5.778
71.00,5.748
71.20,5.688
71.40,5.762
71.60,5.764
71.80,5.732
72.00,5.704
72.20,5.736
72.40,5.776
72.60,5.712
72.80,5.756
73.00,5.77
73.20,5.696
73.40,5.762
73.60,5.758
73.80,5.732
74.00,5.78
74.20,5.696
74.40,5.736
74.60,5.744
74.80,5.754
75.00,5.75
75.20,5.83
75.40,5.622
75.60,5.72
75.80,5.728
76.00,5.744
76.20,5.728
76.40,5.748
76.60,5.72
76.80,5.728
77.00,5.712
77.20,5.762
77.40,5.72
77.60,5.784
77.80,5.756
78.00,5.742
78.20,5.712
78.40,5.7
78.60,5.772
78.80,5.748
79.00,5.766
79.20,5.764
79.40,5.734
79.60,5.77
79.80,5.698
80.00,5.71
80.20,5.74
80.40,5.764
80.60,5.696
80.80,5.734
81.00,5.736
81.20,5.756
81.40,5.74
81.60,5.764
81.80,5.74
82.00,5.756
82.20,5.678
82.40,5.778
82.60,5.706
82.80,5.744
83.00,5.75
83.20,5.728
83.40,5.696
83.60,5.78
83.80,5.732
84.00,5.742
84.20,5.778
84.40,5.712
84.60,5.72
84.80,5.75
85.00,5.684
85.20,5.742
85.40,5.772
85.60,5.756
85.80,5.748
86.00,5.684
86.20,5.72
86.40,5.75
86.60,5.72
86.80,5.732
87.00,5.744
87.20,5.744
87.40,5.742
87.60,5.74
87.80,5.734
88.00,5.766
88.20,5.742
88.40,5.756
88.60,5.75
88.80,5.712
89.00,5.7
89.20,5.698
89.40,5.776
89.60,5.762
89.80,5.744
90.00,5.75
90.20,5.722
90.40,5.742
90.60,5.71
90.80,5.784
91.00,5.734
91.20,5.766
91.40,5.732
91.60,5.744
91.80,5.744
92.00,5.704
92.20,5.706
92.40,5.674
92.60,5.778
92.80,5.744
93.00,5.784
93.20,5.758
93.40,5.654
93.60,5.778
93.80,5.696
94.00,5.744
94.20,5.712
94.40,5.742
94.60,5.74
94.80,5.778
95.00,5.698
95.20,5.776
95.40,5.728
95.60,5.712
95.80,5.734
96.00,5.742
96.20,5.71
96.40,5.764
96.60,5.764
96.80,5.75
97.00,5.674
97.20,5.744
97.40,5.736
97.60,5.744
97.80,5.726
98.00,5.728
98.20,5.784
98.40,5.638
98.60,5.748
98.80,5.784
99.00,5.78
99.20,5.748
99.40,5.754
99.60,5.74
99.80,5.77
100.00,5.718
100.20,5.684
100.40,5.766
100.60,5.734
100.80,5.75
101.00,5.676
101.20,5.726
101.40,5.758
101.60,5.792
101.80,5.734
102.00,5.718
102.20,5.722
102.40,5.742
102.60,5.69
102.80,5.792
103.00,5.734
103.20,5.74
103.40,5.736
103.60,5.722
103.80,5.754
104.00,5.8
104.20,5.744
104.40,5.718
104.60,5.704
104.80,5.728
105.00,5.72
105.20,5.718
105.40,5.756
105.60,5.762
105.80,5.75
106.00,5.728
106.20,5.714
106.40,5.736
106.60,5.788
106.80,5.75
107.00,5.696
107.20,5.732
107.40,5.704
107.60,5.736
107.80,5.822
108.00,5.732
108.20,5.748
108.40,5.714
108.60,5.72
108.80,5.786
109.00,5.732
109.20,5.728
109.40,5.778
109.60,5.722
109.80,5.726
110.00,5.754
110.20,5.748
110.40,5.718
110.60,5.792
110.80,5.696
111.00,5.734
111.20,5.832
111.40,5.64
111.60,5.754
111.80,5.764
112.00,5.732
112.20,5.744
112.40,5.728
112.60,5.734
112.80,5.72
113.00,5.712
113.20,5.754
113.40,5.744
113.60,5.712
113.80,5.766
114.00,5.72
114.20,5.754
114.40,5.718
114.60,5.722
114.80,5.732
115.00,5.762
115.20,5.762
115.40,5.71
115.60,5.71
115.80,5.734
116.00,5.704
116.20,5.762
116.40,5.762
116.60,5.748
116.80,5.734
117.00,5.712
117.20,5.776
117.40,5.744
117.60,5.7
117.80,5.754
118.00,5.788
118.20,5.696
118.40,5.696
118.60,5.744
118.80,5.756
119.00,5.762
119.20,5.762
119.40,5.712
119.60,5.74
119.80,5.728
120.00,5.766
120.20,5.734
120.40,5.718
120.60,5.734
120.80,5.764
121.00,5.714
121.20,5.728
121.40,5.772
121.60,5.742
121.80,5.732
122.00,5.742
122.20,5.726
122.40,5.754
122.60,5.736
122.80,5.786
123.00,5.726
123.20,5.736
123.40,5.718
123.60,5.736
123.80,5.74
124.00,5.758
124.20,5.754
124.40,5.742
124.60,5.706
124.80,5.756
125.00,5.748
125.20,5.766
125.40,5.704
125.60,5.706
125.80,5.778
126.00,5.754
126.20,5.74
126.40,5.734
126.60,5.736
126.80,5.766
127.00,5.722
127.20,5.69
127.40,5.766
127.60,5.732
127.80,5.756
128.00,5.674
128.20,5.742
128.40,5.734
128.60,5.766
128.80,5.734
129.00,5.742
129.20,5.842
129.40,5.666
129.60,5.714
129.80,5.726
130.00,5.676
130.20,5.778
130.40,5.718
130.60,5.754
130.80,5.748
131.00,5.766
131.20,5.692
131.40,5.772
131.60,5.784
131.80,5.69
132.00,5.722
132.20,5.71
132.40,5.744
132.60,5.772
132.80,5.722
133.00,5.74
133.20,5.682
133.40,5.75
133.60,5.742
133.80,5.726
134.00,5.762
134.20,5.75
134.40,5.742
134.60,5.756
134.80,5.776
135.00,5.756
135.20,5.74
135.40,5.706
135.60,5.722
135.80,5.736
136.00,5.75
136.20,5.742
136.40,5.754
136.60,5.74
136.80,5.688
137.00,5.742
137.20,5.794
137.40,5.74
137.60,5.74
137.80,5.736
138.00,5.726
138.20,5.77
138.40,5.698
138.60,5.742
138.80,5.756
139.00,5.712
139.20,5.732
139.40,5.736
139.60,5.728
139.80,5.71
140.00,5.78
140.20,5.742
140.40,5.764
140.60,5.71
140.80,5.754
141.00,5.706
141.20,5.728
141.40,5.698
141.60,5.764
141.80,5.734
142.00,5.754
142.20,5.77
142.40,5.704
142.60,5.748
142.80,5.748
143.00,5.736
143.20,5.784
143.40,5.72
143.60,5.718
143.80,5.764
144.00,5.674
144.20,5.776
144.40,5.732
144.60,5.742
144.80,5.77
145.00,5.71
145.20,5.726
145.40,5.748
145.60,5.72
145.80,5.786
146.00,5.756
146.20,5.75
146.40,5.734
146.60,5.726
146.80,5.766
147.00,5.71
147.20,5.828
147.40,5.634
147.60,5.706
147.80,5.74
148.00,5.77
148.20,5.712
148.40,5.756
148.60,5.706
148.80,5.762
149.00,5.77
149.20,5.744
149.40,5.742
149.60,5.726
149.80,5.748
150.00,5.692
150.20,5.732
150.40,5.75
150.60,5.756
150.80,5.722
151.00,5.744
151.20,5.728
151.40,5.736
151.60,5.75
151.80,5.75
152.00,5.69
152.20,5.734
152.40,5.736
152.60,5.732
152.80,5.766
153.00,5.734
153.20,5.758
153.40,5.74
153.60,5.71
153.80,5.74
154.00,5.736
154.20,5.756
154.40,5.72
154.60,5.75
154.80,5.714
155.00,5.77
155.20,5.736
155.40,5.762
155.60,5.722
155.80,5.7
156.00,5.742
156.20,5.704
156.40,5.728
156.60,5.776
156.80,5.758
157.00,5.696
157.20,5.77
157.40,5.75
157.60,5.714
157.80,5.75
158.00,5.762
158.20,5.742
158.40,5.72
158.60,5.71
158.80,5.742
159.00,5.748
159.20,5.714
159.40,5.756
159.60,5.762
159.80,5.732
160.00,5.748
160.20,5.704
160.40,5.754
160.60,5.728
160.80,5.706
161.00,5.754
161.20,5.748
161.40,5.722
161.60,5.754
161.80,5.778
162.00,5.736
162.20,5.742
162.40,5.662
162.60,5.766
162.80,5.706
163.00,5.714
163.20,5.756
163.40,5.778
163.60,5.706
163.80,5.754
164.00,5.8
164.20,5.706
164.40,5.696
164.60,5.748
164.80,5.696
165.00,5.778
165.20,5.85
165.40,5.602
165.60,5.714
165.80,5.786
166.00,5.77
166.20,5.762
166.40,5.714
166.60,5.688
166.80,5.75
167.00,5.748
167.20,5.748
167.40,5.742
167.60,5.726
167.80,5.742
168.00,5.7
168.20,5.794
168.40,5.712
168.60,5.732
168.80,5.744
169.00,5.734
169.20,5.744
169.40,5.75
169.60,5.744
169.80,5.726
170.00,5.758
170.20,5.732
170.40,5.688
170.60,5.748
170.80,5.756
171.00,5.736
171.20,5.712
171.40,5.736
171.60,5.756
171.80,5.762
172.00,5.706
172.20,5.772
172.40,5.69
172.60,5.7
172.80,5.77
173.00,5.71
173.20,5.75
173.40,5.744
173.60,5.732
173.80,5.748
174.00,5.756
174.20,5.7
174.40,5.77
174.60,5.75
174.80,5.734
175.00,5.74
175.20,5.78
175.40,5.744
175.60,5.714
175.80,5.77
176.00,5.732
176.20,5.722
176.40,5.754
176.60,5.732
176.80,5.754
177.00,5.72
177.20,5.722
177.40,5.712
177.60,5.736
177.80,5.722
178.00,5.806
178.20,5.74
178.40,5.722
178.60,5.736
178.80,5.726
179.00,5.74
179.20,5.74
179.40,5.75
179.60,5.72
179.80,5.75
180.00,5.728
180.20,5.714
180.40,5.784
180.60,5.706
180.80,5.712
181.00,5.75
181.20,5.742
181.40,5.762
181.60,5.77
181.80,5.728
182.00,5.706
182.20,5.758
182.40,5.75
182.60,5.698
182.80,5.748
183.00,5.734
183.20,5.816
183.40,5.69
183.60,5.756
183.80,5.69
184.00,5.704
184.20,5.748
184.40,5.772
184.60,5.772
184.80,5.744
185.00,5.764
185.20,5.692
185.40,5.77
185.60,5.74
185.80,5.72
186.00,5.766
186.20,5.696
186.40,5.772
186.60,5.74
186.80,5.72
187.00,5.71
187.20,5.772
187.40,5.74
187.60,5.758
187.80,5.748
188.00,5.712
188.20,5.764
188.40,5.688
188.60,5.758
188.80,5.764
189.00,5.726
189.20,5.77
189.40,5.736
189.60,5.726
189.80,5.784
190.00,5.69
190.20,5.744
190.40,5.736
190.60,5.722
190.80,5.772
191.00,5.728
191.20,5.74
191.40,5.718
191.60,5.744
191.80,5.704
192.00,5.714
192.20,5.788
192.40,5.71
192.60,5.722
192.80,5.794
193.00,5.74
193.20,5.726
193.40,5.816
193.60,5.696
193.80,5.718
194.00,5.748
194.20,5.78
194.40,5.744
194.60,5.72
194.80,5.728
195.00,5.75
195.20,5.762
195.40,5.726
195.60,5.754
195.80,5.696
196.00,5.728
196.20,5.8
196.40,5.722
196.60,5.748
196.80,5.772
197.00,5.72
197.20,5.734
197.40,5.736
197.60,5.722
197.80,5.736
198.00,5.714
198.20,5.77
198.40,5.732
198.60,5.714
198.80,5.766
199.00,5.792
199.20,5.74
199.40,5.74
199.60,5.728
199.80,5.728
200.00,5.7
200.20,5.758
200.40,5.748
200.60,5.71
200.80,5.744
201.00,5.764
201.20,5.828
201.40,5.67
201.60,5.732
201.80,5.77
202.00,5.762
202.20,5.72
202.40,5.734
202.60,5.678
202.80,5.762
203.00,5.722
203.20,5.772
203.40,5.718
203.60,5.722
203.80,5.74
204.00,5.77
204.20,5.72
204.40,5.766
204.60,5.72
204.80,5.744
205.00,5.734
205.20,5.754
205.40,5.786
205.60,5.7
205.80,5.678
206.00,5.758
206.20,5.754
206.40,5.748
206.60,5.688
206.80,5.742
207.00,5.744
207.20,5.692
207.40,5.758
207.60,5.704
207.80,5.784
208.00,5.74
208.20,5.744
208.40,5.72
208.60,5.772
208.80,5.696
209.00,5.748
209.20,5.72
209.40,5.706
209.60,5.772
209.80,5.712
210.00,5.754
210.20,5.772
210.40,5.75
210.60,5.7
210.80,5.728
211.00,5.736
211.20,5.75
211.40,5.748
211.60,5.714
211.80,5.788
212.00,5.7
212.20,5.728
212.40,5.72
212.60,5.764
212.80,5.764
213.00,5.662
213.20,5.696
213.40,5.77
213.60,5.762
213.80,5.784
214.00,5.732
214.20,5.712
214.40,5.744
214.60,5.734
214.80,5.742
215.00,5.744
215.20,5.728
215.40,5.706
215.60,5.72
215.80,5.728
216.00,5.744
216.20,5.778
216.40,5.758
216.60,5.72
216.80,5.732
217.00,5.75
217.20,5.698
217.40,5.748
217.60,5.742
217.80,5.736
218.00,5.728
218.20,5.736
218.40,5.778
218.60,5.714
218.80,5.722
219.00,5.748
219.20,5.85
219.40,5.63
219.60,5.7
219.80,5.762
220.00,5.734
220.20,5.75
220.40,5.728
220.60,5.72
220.80,5.758
221.00,5.662
221.20,5.736
221.40,5.772
221.60,5.728
221.80,5.744
222.00,5.758
222.20,5.71
222.40,5.74
222.60,5.736
222.80,5.728
223.00,5.766
223.20,5.748
223.40,5.74
223.60,5.762
223.80,5.754
224.00,5.742
224.20,5.732
224.40,5.714
224.60,5.762
224.80,5.748
225.00,5.692
225.20,5.732
225.40,5.728
225.60,5.764
225.80,5.754
226.00,5.714
226.20,5.754
226.40,5.736
226.60,5.756
226.80,5.764
227.00,5.726
227.20,5.74
227.40,5.75
227.60,5.726
227.80,5.728
228.00,5.758
228.20,5.714
228.40,5.748
228.60,5.71
228.80,5.758
229.00,5.772
229.20,5.718
229.40,5.734
229.60,5.744
229.80,5.706
230.00,5.722
230.20,5.72
230.40,5.772
230.60,5.772
230.80,5.742
231.00,5.748
231.20,5.726
231.40,5.734
231.60,5.734
231.80,5.728
232.00,5.734
232.20,5.72
232.40,5.732
232.60,5.718
232.80,5.742
233.00,5.718
233.20,5.728
233.40,5.776
233.60,5.75
233.80,5.756
234.00,5.722
234.20,5.736
234.40,5.712
234.60,5.784
234.80,5.736
235.00,5.7
235.20,5.75
235.40,5.736
235.60,5.744
235.80,5.764
236.00,5.784
236.20,5.728
236.40,5.756
236.60,5.706
236.80,5.734
237.00,5.718
237.20,5.844
237.40,5.674
237.60,5.728
237.80,5.674
238.00,5.744
238.20,5.748
238.40,5.718
238.60,5.72
238.80,5.744
239.00,5.718
239.20,5.72
239.40,5.762
239.60,5.732
239.80,5.78
240.00,5.7
240.20,5.728
240.40,5.734
240.60,5.734
240.80,5.742
241.00,5.758
241.20,5.714
241.40,5.75
241.60,5.692
241.80,5.736
242.00,5.748
242.20,5.758
242.40,5.714
242.60,5.75
242.80,5.756
243.00,5.764
243.20,5.71
243.40,5.778
243.60,5.698
243.80,5.674
244.00,5.75
244.20,5.786
244.40,5.75
244.60,5.698
244.80,5.74
245.00,5.772
245.20,5.754
245.40,5.764
245.60,5.754
245.80,5.728
246.00,5.756
246.20,5.722
246.40,5.744
246.60,5.7
246.80,5.698
247.00,5.744
247.20,5.718
247.40,5.72
247.60,5.736
247.80,5.748
248.00,5.75
248.20,5.718
248.40,5.74
248.60,5.72
248.80,5.766
249.00,5.728
249.20,5.756
249.40,5.736
249.60,5.696
249.80,5.722
250.00,5.734
250.20,5.8
250.40,5.706
250.60,5.754
250.80,5.682
251.00,5.784
251.20,5.706
251.40,5.762
251.60,5.754
251.80,5.726
252.00,5.712
252.20,5.734
252.40,5.744
252.60,5.784
252.80,5.728
253.00,5.71
253.20,5.75
253.40,5.734
253.60,5.728
253.80,5.732
254.00,5.776
254.20,5.692
254.40,5.75
254.60,5.748
254.80,5.72
255.00,5.734
255.20,5.802
255.40,5.69
255.60,5.704
255.80,5.754
256.00,5.74
256.20,5.728
256.40,5.728
256.60,5.748
256.80,5.742
257.00,5.754
257.20,5.728
257.40,5.778
257.60,5.722
257.80,5.754
258.00,5.734
258.20,5.734
258.40,5.732
258.60,5.718
258.80,5.78
259.00,5.728
259.20,5.712
259.40,5.718
259.60,5.732
259.80,5.74
260.00,5.72
260.20,5.748
260.40,5.728
260.60,5.72
260.80,5.754
261.00,5.778
261.20,5.726
261.40,5.726
261.60,5.736
261.80,5.736
262.00,5.74
262.20,5.742
262.40,5.756
262.60,5.744
262.80,5.74
263.00,5.678
263.20,5.74
263.40,5.732
263.60,5.776
263.80,5.736
264.00,5.748
264.20,5.758
264.40,5.71
264.60,5.732
264.80,5.714
265.00,5.734
265.20,5.744
265.40,5.712
265.60,5.748
265.80,5.722
266.00,5.728
266.20,5.762
266.40,5.728
266.60,5.756
266.80,5.706
267.00,5.762
267.20,5.748
267.40,5.736
267.60,5.712
267.80,5.722
268.00,5.718
268.20,5.742
268.40,5.748
268.60,5.75
268.80,5.712
269.00,5.662
269.20,5.744
269.40,5.728
269.60,5.772
269.80,5.692
270.00,5.764
270.20,5.776
270.40,5.71
270.60,5.726
270.80,5.754
271.00,5.792
271.20,5.766
271.40,5.656
271.60,5.764
271.80,5.742
272.00,5.754
272.20,5.726
272.40,5.728
272.60,5.72
272.80,5.786
273.00,5.734
273.20,5.824
273.40,5.654
273.60,5.69
273.80,5.674
274.00,5.742
274.20,5.766
274.40,5.794
274.60,5.684
274.80,5.754
275.00,5.714
275.20,5.776
275.40,5.744
275.60,5.7
275.80,5.688
276.00,5.742
276.20,5.74
276.40,5.748
276.60,5.726
276.80,5.77
277.00,5.726
277.20,5.722
277.40,5.734
277.60,5.728
277.80,5.758
278.00,5.78
278.20,5.75
278.40,5.726
278.60,5.734
278.80,5.712
279.00,5.756
279.20,5.72
279.40,5.772
279.60,5.726
279.80,5.7
280.00,5.762
280.20,5.732
280.40,5.766
280.60,5.71
280.80,5.712
281.00,5.75
281.20,5.662
281.40,5.77
281.60,5.754
281.80,5.734
282.00,5.742
282.20,5.718
282.40,5.728
282.60,5.742
282.80,5.718
283.00,5.736
283.20,5.776
283.40,5.756
283.60,5.762
283.80,5.722
284.00,5.75
284.20,5.744
284.40,5.682
284.60,5.728
284.80,5.722
285.00,5.704
285.20,5.726
285.40,5.754
285.60,5.728
285.80,5.766
286.00,5.74
286.20,5.742
286.40,5.704
286.60,5.726
286.80,5.742
287.00,5.754
287.20,5.732
287.40,5.732
287.60,5.704
287.80,5.77
288.00,5.754
288.20,5.744
288.40,5.742
288.60,5.722
288.80,5.78
289.00,5.688
289.20,5.758
289.40,5.756
289.60,5.744
289.80,5.69
290.00,5.756
290.20,5.722
290.40,5.75
290.60,5.772
290.80,5.718
291.20,5.772
291.40,5.714
291.60,5.72
291.80,5.774
292.00,5.794
292.20,5.712
292.40,5.678
292.60,5.758
292.80,5.738
293.00,5.738
293.20,5.744
293.40,5.778
293.60,5.734
293.80,5.724
294.00,5.736
294.20,5.728
294.40,5.76
294.60,5.712
294.80,5.724
295.00,5.738
295.20,5.75
295.40,5.752
295.60,5.672
295.80,5.764
296.00,5.716
296.20,5.738
296.40,5.782
296.60,5.702
296.80,5.702
297.00,5.714
297.20,5.774
297.40,5.746
297.60,5.724
297.80,5.75
298.00,5.698
298.20,5.768
298.40,5.708
298.60,5.75
298.80,5.7
299.00,5.766
299.20,5.722
299.40,5.746
299.60,5.692
299.80,5.75
300.00,5.766
300.20,5.756
300.40,5.734
300.60,5.734
300.80,5.706
301.00,5.752
301.20,5.708
301.40,5.73
301.60,5.728
301.80,5.796
302.00,5.746
302.20,5.744
302.40,5.758
302.60,5.684
302.80,5.706
303.00,5.764
303.20,5.716
303.40,5.738
303.60,5.758
303.80,5.702
304.00,5.772
304.20,5.716
304.40,5.722
304.60,5.76
304.80,5.738
305.00,5.746
305.20,5.712
305.40,5.774
305.60,5.7
305.80,5.738
306.00,5.716
306.20,5.758
306.40,5.822
306.60,5.662
306.80,5.724
307.00,5.764
307.20,5.728
307.40,5.764
307.60,5.794
307.80,5.702
308.00,5.69
308.20,5.722
308.40,5.774
308.60,5.76
308.80,5.712
309.00,5.73
309.20,5.708
309.40,5.764
309.60,5.772
309.80,5.7
310.00,5.746
310.20,5.706
310.40,5.724
310.60,5.714
310.80,5.746
311.00,5.788
311.20,5.752
311.40,5.742
311.60,5.706
311.80,5.758
312.00,5.698
312.20,5.766
312.40,5.736
312.60,5.716
312.80,5.764
313.00,5.716
313.20,5.724
313.40,5.766
313.60,5.708
313.80,5.738
314.00,5.738
314.20,5.758
314.40,5.7
314.60,5.764
314.80,5.724
315.00,5.736
315.20,5.756
315.40,5.756
315.60,5.746
315.80,5.702
316.00,5.746
316.20,5.756
316.40,5.72
316.60,5.716
316.80,5.744
317.00,5.76
317.20,5.672
317.40,5.76
317.60,5.692
317.80,5.742
318.00,5.756
318.20,5.686
318.40,5.73
318.60,5.728
318.80,5.794
319.00,5.78
319.20,5.734
319.40,5.7
319.60,5.768
319.80,5.768
320.00,5.72
320.20,5.714
320.40,5.722
320.60,5.73
320.80,5.736
321.00,5.684
321.20,5.714
321.40,5.742
321.60,5.736
321.80,5.746
322.00,5.734
322.20,5.738
322.40,5.722
322.60,5.734
322.80,5.736
323.00,5.756
323.20,5.742
323.40,5.742
323.60,5.728
323.80,5.756
324.00,5.7
324.20,5.802
324.40,5.794
324.60,5.596
324.80,5.744
325.00,5.734
325.20,5.772
325.40,5.744
325.60,5.724
325.80,5.742
326.00,5.712
326.20,5.686
326.40,5.746
326.60,5.772
326.80,5.734
327.00,5.712
327.20,5.714
327.40,5.78
327.60,5.734
327.80,5.722
328.00,5.738
328.20,5.708
328.40,5.724
328.60,5.706
328.80,5.772
329.00,5.72
329.20,5.738
329.40,5.742
329.60,5.728
329.80,5.738
330.00,5.742
330.20,5.728
330.40,5.7
330.60,5.756
330.80,5.742
331.00,5.766
331.20,5.668
331.40,5.76
331.60,5.738
331.80,5.712
332.00,5.734
332.20,5.76
332.40,5.738
332.60,5.728
332.80,5.736
333.00,5.716
333.20,5.714
333.40,5.736
333.60,5.724
333.80,5.766
334.00,5.728
334.20,5.72
334.40,5.728
334.60,5.694
334.80,5.722
335.00,5.746
335.20,5.75
335.40,5.702
335.60,5.756
335.80,5.72
336.00,5.722
336.20,5.75
336.40,5.708
336.60,5.774
336.80,5.722
337.00,5.75
337.20,5.72
337.40,5.766
337.60,5.72
337.80,5.734
338.00,5.736
338.20,5.752
338.40,5.742
338.60,5.744
338.80,5.736
339.00,5.716
339.20,5.722
339.40,5.786
339.60,5.728
339.80,5.738
340.00,5.724
340.20,5.72
340.40,5.752
340.60,5.722
340.80,5.752
341.00,5.736
341.20,5.736
341.40,5.742
341.60,5.742
341.80,5.73
342.00,5.72
342.20,5.706
342.40,5.844
342.60,5.67
342.80,5.728
343.00,5.734
343.20,5.706
343.40,5.738
343.60,5.76
343.80,5.716
344.00,5.714
344.20,5.758
344.40,5.764
344.60,5.712
344.80,5.714
345.00,5.72
345.20,5.746
345.40,5.722
345.60,5.758
345.80,5.714
346.00,5.706
346.20,5.75
346.40,5.716
346.60,5.738
346.80,5.728
347.00,5.75
347.20,5.708
347.40,5.724
347.60,5.712
347.80,5.712
348.00,5.76
348.20,5.75
348.40,5.752
348.60,5.676
348.80,5.764
349.00,5.76
