Time (ms),Main Avg Current (mA)
31.80,5.812
32.00,5.834
32.20,5.818
32.40,5.852
32.60,5.868
32.80,5.846
33.00,5.804
33.20,5.874
33.40,5.84
33.60,5.776
33.80,5.846
34.00,5.838
34.20,5.832
34.40,5.834
34.60,5.82
34.80,5.848
35.00,5.854
35.20,5.86
35.40,5.846
35.60,5.816
35.80,5.832
36.00,5.81
36.20,5.816
36.40,5.882
36.60,5.82
36.80,5.826
37.00,5.82
37.20,5.82
37.40,5.826
37.60,5.826
37.80,5.834
38.00,5.846
38.20,5.832
38.40,5.838
38.60,5.838
38.80,5.832
39.00,5.818
39.20,5.926
39.40,5.744
39.60,5.798
39.80,5.84
40.00,5.89
40.20,5.796
40.40,5.838
40.60,5.852
40.80,5.848
41.00,5.83
41.20,5.79
41.40,5.834
41.60,5.818
41.80,5.834
42.00,5.862
42.20,5.842
42.40,5.86
42.60,5.794
42.80,5.834
43.00,5.818
43.20,5.84
43.40,5.826
43.60,5.826
43.80,5.842
44.00,5.854
44.20,5.798
44.40,5.794
44.60,5.846
44.80,5.862
45.00,5.818
45.20,5.848
45.40,5.84
45.60,5.848
45.80,5.816
46.00,5.808
46.20,5.848
46.40,5.818
46.60,5.854
46.80,5.826
47.00,5.878
47.20,5.81
47.40,5.832
47.60,5.804
47.80,5.86
48.00,5.832
48.20,5.86
48.40,5.826
48.60,5.878
48.80,5.83
49.00,5.82
49.20,5.84
49.40,5.808
49.60,5.834
49.80,5.826
50.00,5.842
50.20,5.826
50.40,5.812
50.60,5.82
50.80,5.886
51.00,5.82
51.20,5.824
51.40,5.834
51.60,5.842
51.80,5.86
52.00,5.812
52.20,5.856
52.40,5.798
52.60,5.812
52.80,5.826
53.00,5.852
53.20,5.832
53.40,5.848
53.60,5.816
53.80,5.884
54.00,5.848
54.20,5.864
54.40,5.838
54.60,5.802
54.80,5.826
55.00,5.774
55.20,5.818
55.40,5.87
55.60,5.832
55.80,5.818
56.00,5.83
56.20,5.882
56.40,5.83
56.60,5.782
56.80,5.862
57.00,5.838
57.20,5.944
57.40,5.738
57.60,5.842
57.80,5.812
58.00,5.852
58.20,5.83
58.40,5.848
58.60,5.826
58.80,5.818
59.00,5.848
59.20,5.832
59.40,5.804
59.60,5.864
59.80,5.83
60.00,5.864
60.20,5.818
60.40,5.81
60.60,5.868
60.80,5.816
61.00,5.856
61.20,5.838
61.40,5.764
61.60,5.854
61.80,5.81
62.00,5.856
62.20,5.826
62.40,5.868
62.60,5.826
62.80,5.83
63.00,5.84
63.20,5.848
63.40,5.856
63.60,5.846
63.80,5.846
64.00,5.79
64.20,5.838
64.40,5.848
64.60,5.846
64.80,5.818
65.00,5.818
65.20,5.862
65.40,5.86
65.60,5.826
65.80,5.846
66.00,5.84
66.20,5.798
66.40,5.874
66.60,5.83
66.80,5.808
67.00,5.834
67.20,5.782
67.40,5.874
67.60,5.878
67.80,5.832
68.00,5.842
68.20,5.838
68.40,5.818
68.60,5.86
68.80,5.796
69.00,5.832
69.20,5.856
69.40,5.798
69.60,5.842
69.80,5.782
70.00,5.848
70.20,5.87
70.40,5.81
70.60,5.842
70.80,5.864
71.00,5.794
71.20,5.848
71.40,5.832
71.60,5.84
71.80,5.816
72.00,5.838
72.20,5.832
72.40,5.832
72.60,5.86
72.80,5.818
73.00,5.834
73.20,5.812
73.40,5.838
73.60,5.838
73.80,5.788
74.00,5.824
74.20,5.884
74.40,5.816
74.60,5.838
74.80,5.818
75.00,5.846
75.20,5.942
75.40,5.76
75.60,5.832
75.80,5.816
76.00,5.788
76.20,5.876
76.40,5.832
76.60,5.794
76.80,5.826
77.00,5.832
77.20,5.842
77.40,5.824
77.60,5.892
77.80,5.804
78.00,5.826
78.20,5.864
78.40,5.838
78.60,5.842
78.80,5.818
79.00,5.842
79.20,5.848
79.40,5.846
79.60,5.826
79.80,5.81
80.00,5.854
80.20,5.812
80.40,5.848
80.60,5.846
80.80,5.81
81.00,5.842
81.20,5.874
81.40,5.854
81.60,5.81
81.80,5.832
82.00,5.864
82.20,5.852
82.40,5.826
82.60,5.874
82.80,5.842
83.00,5.824
83.20,5.846
83.40,5.84
83.60,5.838
83.80,5.838
84.00,5.868
84.20,5.804
84.40,5.84
84.60,5.838
84.80,5.838
85.00,5.82
85.20,5.834
85.40,5.794
85.60,5.826
85.80,5.818
86.00,5.82
86.20,5.878
86.40,5.884
86.60,5.808
86.80,5.856
87.00,5.81
87.20,5.852
87.40,5.786
87.60,5.824
87.80,5.852
88.00,5.84
88.20,5.81
88.40,5.868
88.60,5.824
88.80,5.86
89.00,5.826
89.20,5.868
89.40,5.79
89.60,5.856
89.80,5.83
90.00,5.86
90.20,5.758
90.40,5.856
90.60,5.832
90.80,5.848
91.00,5.826
91.20,5.83
91.40,5.854
91.60,5.804
91.80,5.82
92.00,5.842
92.20,5.854
92.40,5.81
92.60,5.838
92.80,5.84
93.00,5.824
93.20,5.906
93.40,5.764
93.60,5.848
93.80,5.826
94.00,5.848
94.20,5.842
94.40,5.794
94.60,5.842
94.80,5.834
95.00,5.838
95.20,5.86
95.40,5.842
95.60,5.838
95.80,5.848
96.00,5.82
96.20,5.84
96.40,5.834
96.60,5.82
96.80,5.84
97.00,5.808
97.20,5.892
97.40,5.812
97.60,5.846
97.80,5.856
98.00,5.848
98.20,5.854
98.40,5.838
98.60,5.798
98.80,5.868
99.00,5.856
99.20,5.816
99.40,5.854
99.60,5.838
99.80,5.854
100.00,5.798
100.20,5.848
100.40,5.82
100.60,5.81
100.80,5.842
101.00,5.852
101.20,5.832
101.40,5.878
101.60,5.846
101.80,5.82
102.00,5.816
102.20,5.842
102.40,5.81
102.60,5.846
102.80,5.824
103.00,5.832
103.20,5.852
103.40,5.812
103.60,5.84
103.80,5.816
104.00,5.856
104.20,5.824
104.40,5.826
104.60,5.878
104.80,5.842
105.00,5.846
105.20,5.804
105.40,5.856
105.60,5.812
105.80,5.852
106.00,5.81
106.20,5.808
106.40,5.86
106.60,5.816
106.80,5.862
107.00,5.826
107.20,5.83
107.40,5.816
107.60,5.86
107.80,5.816
108.00,5.826
108.20,5.84
108.40,5.782
108.60,5.848
108.80,5.842
109.00,5.83
109.20,5.842
109.40,5.854
109.60,5.812
109.80,5.782
110.00,5.884
110.20,5.824
110.40,5.848
110.60,5.848
110.80,5.81
111.00,5.83
111.20,5.912
111.40,5.738
111.60,5.834
111.80,5.848
112.00,5.826
112.20,5.846
112.40,5.816
112.60,5.812
112.80,5.848
113.00,5.832
113.20,5.86
113.40,5.842
113.60,5.81
113.80,5.842
114.00,5.812
114.20,5.852
114.40,5.83
114.60,5.84
114.80,5.852
115.00,5.842
115.20,5.834
115.40,5.818
115.60,5.848
115.80,5.854
116.00,5.816
116.20,5.842
116.40,5.868
116.60,5.816
116.80,5.82
117.00,5.834
117.20,5.848
117.40,5.864
117.60,5.79
117.80,5.87
118.00,5.82
118.20,5.862
118.40,5.826
118.60,5.848
118.80,5.856
119.00,5.848
119.20,5.796
119.40,5.798
119.60,5.852
119.80,5.808
120.00,5.864
120.20,5.794
120.40,5.824
120.60,5.818
120.80,5.824
121.00,5.862
121.20,5.812
121.40,5.876
121.60,5.86
121.80,5.818
122.00,5.838
122.20,5.852
122.40,5.794
122.60,5.848
122.80,5.834
123.00,5.83
123.20,5.84
123.40,5.798
123.60,5.838
123.80,5.808
124.00,5.826
124.20,5.87
124.40,5.84
124.60,5.812
124.80,5.824
125.00,5.808
125.20,5.868
125.40,5.82
125.60,5.81
125.80,5.852
126.00,5.832
126.20,5.794
126.40,5.876
126.60,5.856
126.80,5.83
127.00,5.832
127.20,5.83
127.40,5.816
127.60,5.82
127.80,5.892
128.00,5.824
128.20,5.834
128.40,5.86
128.60,5.794
128.80,5.834
129.00,5.846
129.20,5.994
129.40,5.698
129.60,5.802
129.80,5.86
130.00,5.87
130.20,5.818
130.40,5.82
130.60,5.812
130.80,5.852
131.00,5.804
131.20,5.818
131.40,5.874
131.60,5.856
131.80,5.818
132.00,5.812
132.20,5.818
132.40,5.856
132.60,5.842
132.80,5.842
133.00,5.83
133.20,5.838
133.40,5.874
133.60,5.84
133.80,5.774
134.00,5.816
134.20,5.848
134.40,5.84
134.60,5.82
134.80,5.868
135.00,5.842
135.20,5.824
135.40,5.826
135.60,5.812
135.80,5.868
136.00,5.84
136.20,5.794
136.40,5.848
136.60,5.84
136.80,5.848
137.00,5.832
137.20,5.824
137.40,5.854
137.60,5.766
137.80,5.862
138.00,5.856
138.20,5.826
138.40,5.846
138.60,5.86
138.80,5.804
139.00,5.79
139.20,5.864
139.40,5.834
139.60,5.874
139.80,5.824
140.00,5.848
140.20,5.812
140.40,5.776
140.60,5.864
140.80,5.826
141.00,5.854
141.20,5.826
141.40,5.802
141.60,5.84
141.80,5.834
142.00,5.84
142.20,5.826
142.40,5.812
142.60,5.79
142.80,5.834
143.00,5.846
143.20,5.862
143.40,5.826
143.60,5.87
143.80,5.816
144.00,5.838
144.20,5.832
144.40,5.83
144.60,5.832
144.80,5.804
145.00,5.834
145.20,5.82
145.40,5.874
145.60,5.848
145.80,5.84
146.00,5.824
146.20,5.842
146.40,5.832
146.60,5.87
146.80,5.79
147.00,5.89
147.20,5.89
147.40,5.71
147.60,5.834
147.80,5.816
148.00,5.826
148.20,5.906
148.40,5.812
148.60,5.838
148.80,5.82
149.00,5.826
149.20,5.842
149.40,5.864
149.60,5.86
149.80,5.794
150.00,5.87
150.20,5.804
150.40,5.83
150.60,5.804
150.80,5.81
151.00,5.846
151.20,5.842
151.40,5.876
151.60,5.824
151.80,5.818
152.00,5.824
152.20,5.852
152.40,5.862
152.60,5.832
152.80,5.86
153.00,5.802
153.20,5.86
153.40,5.81
153.60,5.864
153.80,5.812
154.00,5.87
154.20,5.816
154.40,5.794
154.60,5.846
154.80,5.83
155.00,5.842
155.20,5.826
155.40,5.83
155.60,5.796
155.80,5.846
156.00,5.876
156.20,5.832
156.40,5.826
156.60,5.818
156.80,5.796
157.00,5.87
157.20,5.81
157.40,5.832
157.60,5.856
157.80,5.824
158.00,5.868
158.20,5.846
158.40,5.798
158.60,5.812
158.80,5.83
159.00,5.856
159.20,5.838
159.40,5.816
159.60,5.842
159.80,5.852
160.00,5.856
160.20,5.818
160.40,5.83
160.60,5.816
160.80,5.832
161.00,5.842
161.20,5.848
161.40,5.826
161.60,5.81
161.80,5.842
162.00,5.816
162.20,5.79
162.40,5.852
162.60,5.832
162.80,5.852
163.00,5.832
163.20,5.874
163.40,5.834
163.60,5.79
163.80,5.816
164.00,5.876
164.20,5.838
164.40,5.826
164.60,5.816
164.80,5.86
165.00,5.842
165.20,5.898
165.40,5.758
165.60,5.782
165.80,5.816
166.00,5.818
166.20,5.83
166.40,5.856
166.60,5.842
166.80,5.882
167.00,5.862
167.20,5.834
167.40,5.818
167.60,5.842
167.80,5.824
168.00,5.846
168.20,5.818
168.40,5.842
168.60,5.84
168.80,5.846
169.00,5.846
169.20,5.81
169.40,5.842
169.60,5.824
169.80,5.852
170.00,5.816
170.20,5.84
170.40,5.862
170.60,5.838
170.80,5.864
171.00,5.82
171.20,5.832
171.40,5.804
171.60,5.834
171.80,5.886
172.00,5.82
172.20,5.782
172.40,5.834
172.60,5.804
172.80,5.846
173.00,5.862
173.20,5.794
173.40,5.848
173.60,5.874
173.80,5.852
174.00,5.79
174.20,5.826
174.40,5.842
174.60,5.848
174.80,5.832
175.00,5.804
175.20,5.86
175.40,5.854
175.60,5.874
175.80,5.804
176.00,5.818
176.20,5.81
176.40,5.862
176.60,5.878
176.80,5.81
177.00,5.87
177.20,5.816
177.40,5.816
177.60,5.834
177.80,5.754
178.00,5.862
178.20,5.856
178.40,5.832
178.60,5.798
178.80,5.856
179.00,5.842
179.20,5.81
179.40,5.846
179.60,5.826
179.80,5.846
180.00,5.848
180.20,5.802
180.40,5.856
180.60,5.816
180.80,5.846
181.00,5.878
181.20,5.812
181.40,5.826
181.60,5.842
181.80,5.868
182.00,5.842
182.20,5.832
182.40,5.804
182.60,5.84
182.80,5.864
183.00,5.826
183.20,5.912
183.40,5.736
183.60,5.842
183.80,5.804
184.00,5.856
184.20,5.842
184.40,5.834
184.60,5.824
184.80,5.83
185.00,5.834
185.20,5.83
185.40,5.826
185.60,5.86
185.80,5.842
186.00,5.788
186.20,5.852
186.40,5.842
186.60,5.818
186.80,5.862
187.00,5.794
187.20,5.848
187.40,5.838
187.60,5.796
187.80,5.848
188.00,5.84
188.20,5.818
188.40,5.83
188.60,5.812
188.80,5.856
189.00,5.838
189.20,5.824
189.40,5.838
189.60,5.818
189.80,5.826
190.00,5.846
190.20,5.794
190.40,5.812
190.60,5.852
190.80,5.804
191.00,5.832
191.20,5.862
191.40,5.804
191.60,5.86
191.80,5.804
192.00,5.832
192.20,5.868
192.40,5.87
192.60,5.79
192.80,5.842
193.00,5.868
193.20,5.788
193.40,5.824
193.60,5.856
193.80,5.864
194.00,5.84
194.20,5.864
194.40,5.816
194.60,5.78
194.80,5.838
195.00,5.83
195.20,5.856
195.40,5.846
195.60,5.846
195.80,5.816
196.00,5.848
196.20,5.81
196.40,5.862
196.60,5.82
196.80,5.87
197.00,5.818
197.20,5.818
197.40,5.84
197.60,5.864
197.80,5.824
198.00,5.82
198.20,5.82
198.40,5.816
198.60,5.84
198.80,5.838
199.00,5.83
199.20,5.864
199.40,5.826
199.60,5.83
199.80,5.826
200.00,5.852
200.20,5.838
200.40,5.846
200.60,5.788
200.80,5.834
201.00,5.846
201.20,5.908
201.40,5.782
201.60,5.818
201.80,5.826
202.00,5.846
202.20,5.798
202.40,5.882
202.60,5.842
202.80,5.84
203.00,5.832
203.20,5.82
203.40,5.798
203.60,5.86
203.80,5.878
204.00,5.802
204.20,5.84
204.40,5.838
204.60,5.818
204.80,5.846
205.00,5.846
205.20,5.826
205.40,5.862
205.60,5.832
205.80,5.826
206.00,5.82
206.20,5.82
206.40,5.808
206.60,5.856
206.80,5.876
207.00,5.838
207.20,5.84
207.40,5.874
207.60,5.81
207.80,5.826
208.00,5.82
208.20,5.794
208.40,5.878
208.60,5.794
208.80,5.86
209.00,5.812
209.20,5.83
209.40,5.818
209.60,5.838
209.80,5.882
210.00,5.838
210.20,5.848
210.40,5.868
210.60,5.852
210.80,5.864
211.00,5.79
211.20,5.882
211.40,5.798
211.60,5.874
211.80,5.816
212.00,5.83
212.20,5.856
212.40,5.86
212.60,5.842
212.80,5.838
213.00,5.81
213.20,5.804
213.40,5.824
213.60,5.868
213.80,5.864
214.00,5.818
214.20,5.82
214.40,5.9
214.60,5.84
214.80,5.83
215.00,5.82
215.20,5.82
215.40,5.84
215.60,5.854
215.80,5.906
216.00,5.808
216.20,5.838
216.40,5.798
216.60,5.86
216.80,5.848
217.00,5.838
217.20,5.832
217.40,5.832
217.60,5.832
217.80,5.83
218.00,5.84
218.20,5.876
218.40,5.78
218.60,5.848
218.80,5.83
219.00,5.794
219.20,5.928
219.40,5.744
219.60,5.774
219.80,5.864
220.00,5.9
220.20,5.824
220.40,5.864
220.60,5.826
220.80,5.826
221.00,5.82
221.20,5.834
221.40,5.804
221.60,5.854
221.80,5.794
222.00,5.892
222.20,5.84
222.40,5.804
222.60,5.856
222.80,5.846
223.00,5.87
223.20,5.83
223.40,5.808
223.60,5.804
223.80,5.83
224.00,5.794
224.20,5.84
224.40,5.824
224.60,5.82
224.80,5.852
225.00,5.864
225.20,5.864
225.40,5.84
225.60,5.812
225.80,5.826
226.00,5.84
226.20,5.818
226.40,5.82
226.60,5.812
226.80,5.854
227.00,5.826
227.20,5.86
227.40,5.856
227.60,5.856
227.80,5.834
228.00,5.848
228.20,5.818
228.40,5.82
228.60,5.83
228.80,5.804
229.00,5.848
229.20,5.812
229.40,5.868
229.60,5.834
229.80,5.84
230.00,5.826
230.20,5.842
230.40,5.788
230.60,5.786
230.80,5.922
231.00,5.798
231.20,5.82
231.40,5.816
231.60,5.884
231.80,5.812
232.00,5.816
232.20,5.868
232.40,5.834
232.60,5.798
232.80,5.834
233.00,5.848
233.20,5.812
233.40,5.838
233.60,5.848
233.80,5.878
234.00,5.87
234.20,5.786
234.40,5.782
234.60,5.856
234.80,5.912
235.00,5.808
235.20,5.794
235.40,5.842
235.60,5.856
235.80,5.794
236.00,5.824
236.20,5.86
236.40,5.838
236.60,5.856
236.80,5.82
237.00,5.826
237.20,5.94
237.40,5.732
237.60,5.864
237.80,5.824
238.00,5.808
238.20,5.826
238.40,5.848
238.60,5.826
238.80,5.818
239.00,5.81
239.20,5.86
239.40,5.808
239.60,5.826
239.80,5.81
240.00,5.83
240.20,5.824
240.40,5.832
240.60,5.854
240.80,5.842
241.00,5.87
241.20,5.782
241.40,5.846
241.60,5.794
241.80,5.846
242.00,5.824
242.20,5.854
242.40,5.834
242.60,5.82
242.80,5.826
243.00,5.846
243.20,5.804
243.40,5.832
243.60,5.816
243.80,5.796
244.00,5.892
244.20,5.808
244.40,5.846
244.60,5.83
244.80,5.912
245.00,5.818
245.20,5.816
245.40,5.86
245.60,5.818
245.80,5.81
246.00,5.886
246.20,5.794
246.40,5.812
246.60,5.84
246.80,5.856
247.00,5.834
247.20,5.83
247.40,5.84
247.60,5.848
247.80,5.856
248.00,5.854
248.20,5.852
248.40,5.842
248.60,5.782
248.80,5.856
249.00,5.854
249.20,5.808
249.40,5.786
249.60,5.868
249.80,5.796
250.00,5.864
250.20,5.832
250.40,5.796
250.60,5.864
250.80,5.842
251.00,5.816
251.20,5.816
251.40,5.89
251.60,5.79
251.80,5.82
252.00,5.842
252.20,5.826
252.40,5.832
252.60,5.826
252.80,5.804
253.00,5.842
253.20,5.824
253.40,5.808
253.60,5.832
253.80,5.848
254.00,5.84
254.20,5.83
254.40,5.862
254.60,5.852
254.80,5.81
255.00,5.868
255.20,5.92
255.40,5.724
255.60,5.882
255.80,5.774
256.00,5.826
256.20,5.812
256.40,5.868
256.60,5.83
256.80,5.848
257.00,5.86
257.20,5.852
257.40,5.812
257.60,5.832
257.80,5.84
258.00,5.842
258.20,5.804
258.40,5.818
258.60,5.834
258.80,5.864
259.00,5.82
259.20,5.846
259.40,5.824
259.60,5.838
259.80,5.812
260.00,5.842
260.20,5.838
260.40,5.834
260.60,5.808
260.80,5.86
261.00,5.838
261.20,5.832
261.40,5.826
261.60,5.82
261.80,5.864
262.00,5.84
262.20,5.81
262.40,5.848
262.60,5.818
262.80,5.832
263.00,5.83
263.20,5.852
263.40,5.84
263.60,5.834
263.80,5.86
264.00,5.808
264.20,5.83
264.40,5.9
264.60,5.838
264.80,5.83
265.00,5.812
265.20,5.788
265.40,5.862
265.60,5.834
265.80,5.838
266.00,5.824
266.20,5.886
266.40,5.812
266.60,5.862
266.80,5.874
267.00,5.824
267.20,5.82
267.40,5.824
267.60,5.824
267.80,5.842
268.00,5.832
268.20,5.868
268.40,5.832
268.60,5.804
268.80,5.834
269.00,5.86
269.20,5.826
269.40,5.832
269.60,5.798
269.80,5.76
270.00,5.876
270.20,5.816
270.40,5.816
270.60,5.878
270.80,5.826
271.00,5.842
271.20,5.786
271.40,5.838
271.60,5.834
271.80,5.87
272.00,5.852
272.20,5.812
272.40,5.798
272.60,5.82
272.80,5.788
273.00,5.852
273.20,5.928
273.40,5.798
273.60,5.832
273.80,5.798
274.00,5.862
274.20,5.816
274.40,5.804
274.60,5.798
274.80,5.818
275.00,5.82
275.20,5.84
275.40,5.838
275.60,5.812
275.80,5.83
276.00,5.832
276.20,5.882
276.40,5.834
276.60,5.808
276.80,5.842
277.00,5.824
277.20,5.864
277.40,5.868
277.60,5.81
277.80,5.818
278.00,5.834
278.20,5.856
278.40,5.86
278.60,5.838
278.80,5.796
279.00,5.838
279.20,5.84
279.40,5.798
279.60,5.854
279.80,5.788
280.00,5.83
280.20,5.856
280.40,5.834
280.60,5.834
280.80,5.804
281.00,5.852
281.20,5.824
281.40,5.854
281.60,5.842
281.80,5.832
282.00,5.886
282.20,5.816
282.40,5.78
282.60,5.882
282.80,5.886
283.00,5.802
283.20,5.794
283.40,5.874
283.60,5.84
283.80,5.812
284.00,5.842
284.20,5.81
284.40,5.832
284.60,5.826
284.80,5.862
285.00,5.81
285.20,5.876
285.40,5.826
285.60,5.758
285.80,5.854
286.00,5.862
286.20,5.816
286.40,5.824
286.60,5.87
286.80,5.832
287.00,5.804
287.20,5.848
287.40,5.798
287.60,5.83
287.80,5.846
288.00,5.816
288.20,5.802
288.40,5.826
288.60,5.886
288.80,5.826
289.00,5.83
289.20,5.804
289.40,5.834
289.60,5.83
289.80,5.87
290.00,5.816
290.20,5.816
290.40,5.842
290.60,5.834
290.80,5.856
291.20,5.754
291.40,5.872
291.60,5.804
291.80,5.858
292.00,5.858
292.20,5.788
292.40,5.85
292.60,5.85
292.80,5.814
293.00,5.828
293.20,5.806
293.40,5.844
293.60,5.828
293.80,5.832
294.00,5.844
294.20,5.814
294.40,5.848
294.60,5.798
294.80,5.814
295.00,5.872
295.20,5.796
295.40,5.84
295.60,5.806
295.80,5.828
296.00,5.842
296.20,5.826
296.40,5.854
296.60,5.832
296.80,5.876
297.00,5.866
297.20,5.81
297.40,5.834
297.60,5.814
297.80,5.844
298.00,5.806
298.20,5.842
298.40,5.842
298.60,5.818
298.80,5.848
299.00,5.832
299.20,5.826
299.40,5.826
299.60,5.87
299.80,5.858
300.00,5.834
300.20,5.842
300.40,5.836
300.60,5.796
300.80,5.822
301.00,5.792
301.20,5.858
301.40,5.87
301.60,5.864
301.80,5.818
302.00,5.832
302.20,5.832
302.40,5.84
302.60,5.834
302.80,5.848
303.00,5.832
303.20,5.828
303.40,5.826
303.60,5.814
303.80,5.836
304.00,5.836
304.20,5.832
304.40,5.866
304.60,5.854
304.80,5.774
305.00,5.826
305.20,5.84
305.40,5.818
305.60,5.856
305.80,5.836
306.00,5.848
306.20,5.836
306.40,5.92
306.60,5.71
306.80,5.806
307.00,5.842
307.20,5.834
307.40,5.822
307.60,5.828
307.80,5.844
308.00,5.796
308.20,5.818
308.40,5.84
308.60,5.872
308.80,5.806
309.00,5.81
309.20,5.842
309.40,5.84
309.60,5.862
309.80,5.854
310.00,5.864
310.20,5.768
310.40,5.828
310.60,5.876
310.80,5.804
311.00,5.804
311.20,5.848
311.40,5.832
311.60,5.82
311.80,5.864
312.00,5.832
312.20,5.844
312.40,5.836
312.60,5.806
312.80,5.892
313.00,5.828
313.20,5.8
313.40,5.82
313.60,5.826
313.80,5.818
314.00,5.836
314.20,5.844
314.40,5.862
314.60,5.87
314.80,5.828
315.00,5.826
315.20,5.834
315.40,5.85
315.60,5.848
315.80,5.826
316.00,5.842
316.20,5.818
316.40,5.844
316.60,5.812
316.80,5.842
317.00,5.848
317.20,5.832
317.40,5.812
317.60,5.848
317.80,5.85
318.00,5.844
318.20,5.85
318.40,5.82
318.60,5.818
318.80,5.864
319.00,5.832
319.20,5.812
319.40,5.804
319.60,5.854
319.80,5.8
320.00,5.826
320.20,5.854
320.40,5.81
320.60,5.848
320.80,5.862
321.00,5.812
321.20,5.822
321.40,5.87
321.60,5.834
321.80,5.812
322.00,5.862
322.20,5.79
322.40,5.844
322.60,5.782
322.80,5.826
323.00,5.82
323.20,5.806
323.40,5.844
323.60,5.834
323.80,5.834
324.00,5.84
324.20,5.81
324.40,5.924
324.60,5.77
324.80,5.822
325.00,5.822
325.20,5.804
325.40,5.82
325.60,5.886
325.80,5.85
326.00,5.806
326.20,5.804
326.40,5.82
326.60,5.804
326.80,5.848
327.00,5.848
327.20,5.924
327.40,5.876
327.60,5.818
327.80,5.798
328.00,5.806
328.20,5.812
328.40,5.842
328.60,5.77
328.80,5.876
329.00,5.81
329.20,5.858
329.40,5.84
329.60,5.84
329.80,5.828
330.00,5.814
330.20,5.804
330.40,5.842
330.60,5.832
330.80,5.876
331.00,5.87
331.20,5.804
331.40,5.822
331.60,5.892
331.80,5.84
332.00,5.814
332.20,5.832
332.40,5.832
332.60,5.81
332.80,5.832
333.00,5.848
333.20,5.818
333.40,5.826
333.60,5.848
333.80,5.828
334.00,5.836
334.20,5.872
334.40,5.826
334.60,5.836
334.80,5.792
335.00,5.82
335.20,5.844
335.40,5.85
335.60,5.85
335.80,5.788
336.00,5.864
336.20,5.828
336.40,5.79
336.60,5.834
336.80,5.828
337.00,5.822
337.20,5.888
337.40,5.77
337.60,5.828
337.80,5.834
338.00,5.828
338.20,5.832
338.40,5.836
338.60,5.82
338.80,5.848
339.00,5.82
339.20,5.828
339.40,5.84
339.60,5.834
339.80,5.836
340.00,5.8
340.20,5.8
340.40,5.864
340.60,5.826
340.80,5.854
341.00,5.826
341.20,5.826
341.40,5.814
341.60,5.85
341.80,5.804
342.00,5.782
342.20,5.844
342.40,5.952
342.60,5.738
342.80,5.836
343.00,5.87
343.20,5.814
343.40,5.798
343.60,5.836
343.80,5.8
344.00,5.842
344.20,5.818
344.40,5.858
344.60,5.796
344.80,5.826
345.00,5.886
345.20,5.804
345.40,5.796
345.60,5.836
345.80,5.862
346.00,5.818
346.20,5.856
346.40,5.812
346.60,5.832
346.80,5.878
347.00,5.844
347.20,5.804
347.40,5.828
347.60,5.788
347.80,5.814
348.00,5.908
348.20,5.806
348.40,5.872
348.60,5.814
348.80,5.858
349.00,5.828
