Time (ms),Main Avg Current (mA)
118.80,3.92
119.00,3.978
119.20,3.962
119.40,3.992
119.60,3.994
119.80,3.932
120.00,3.956
120.20,3.98
120.40,3.992
120.60,3.984
120.80,3.986
121.00,3.976
121.20,3.978
121.40,3.964
121.60,3.964
121.80,3.986
122.00,4.022
122.20,3.954
122.40,3.976
122.60,3.97
122.80,3.998
123.00,3.972
123.20,3.934
123.40,3.964
123.60,3.948
123.80,3.97
124.00,3.984
124.20,3.99
124.40,3.946
124.60,4.022
124.80,3.97
125.00,3.946
125.20,3.99
125.40,3.998
125.60,3.992
125.80,3.968
126.00,3.932
126.20,3.94
126.40,3.976
126.60,3.994
126.80,3.98
127.00,4.002
127.20,3.942
127.40,3.95
127.60,4.002
127.80,3.992
128.00,3.958
128.20,3.928
128.40,3.97
128.60,3.958
128.80,3.978
129.00,4.012
129.20,4.058
129.40,3.902
129.60,3.976
129.80,3.964
130.00,3.95
130.20,3.98
130.40,3.99
130.60,3.954
130.80,3.912
131.00,4.002
131.20,3.98
131.40,3.976
131.60,3.97
131.80,4.012
132.00,3.994
132.20,3.97
132.40,3.932
132.60,3.984
132.80,3.954
133.00,3.98
133.20,3.972
133.40,3.97
133.60,3.962
133.80,4.002
134.00,3.964
134.20,3.964
134.40,3.992
134.60,3.968
134.80,3.97
135.00,3.956
135.20,3.95
135.40,3.912
135.60,3.99
135.80,3.968
136.00,3.962
136.20,4
136.40,3.964
136.60,3.98
136.80,3.986
137.00,3.984
137.20,3.99
137.40,3.934
137.60,3.968
137.80,3.932
138.00,3.978
138.20,3.968
138.40,4.006
138.60,3.964
138.80,3.986
139.00,3.95
139.20,4
139.40,4.02
139.60,3.986
139.80,3.948
140.00,3.932
140.20,3.99
140.40,3.968
140.60,3.98
140.80,3.98
141.00,4.006
141.20,4
141.40,3.97
141.60,3.948
141.80,3.968
142.00,3.99
142.20,3.962
142.40,3.936
142.60,3.956
142.80,3.94
143.00,4.002
143.20,3.98
143.40,3.972
143.60,3.986
143.80,4.016
144.00,3.92
144.20,3.962
144.40,3.968
144.60,4.006
144.80,3.964
145.00,3.97
145.20,3.998
145.40,3.998
145.60,3.992
145.80,3.958
146.00,3.978
146.20,4.024
146.40,4.02
146.60,3.926
146.80,3.972
147.00,3.92
147.20,4.006
147.40,3.888
147.60,3.968
147.80,3.94
148.00,3.984
148.20,4.006
148.40,3.97
148.60,3.98
148.80,3.994
149.00,4.008
149.20,3.934
149.40,3.972
149.60,3.942
149.80,3.962
150.00,4.042
150.20,3.94
150.40,3.978
150.60,3.994
150.80,3.968
151.00,3.94
151.20,3.97
151.40,3.986
151.60,3.962
151.80,3.998
152.00,3.924
152.20,4.036
152.40,3.978
152.60,3.976
152.80,3.968
153.00,3.924
153.20,3.97
153.40,3.968
153.60,3.97
153.80,3.946
154.00,3.994
154.20,3.992
154.40,3.97
154.60,3.956
154.80,3.954
155.00,3.948
155.20,3.98
155.40,4.022
155.60,3.964
155.80,4.02
156.00,3.956
156.20,3.918
156.40,4
156.60,3.976
156.80,3.98
157.00,3.986
157.20,3.984
157.40,3.98
157.60,3.986
157.80,3.986
158.00,3.964
158.20,4
158.40,3.958
158.60,3.97
158.80,3.97
159.00,3.972
159.20,3.994
159.40,3.958
159.60,3.98
159.80,3.942
160.00,4
160.20,4.002
160.40,3.972
160.60,3.972
160.80,3.954
161.00,3.976
161.20,3.954
161.40,3.984
161.60,3.958
161.80,3.994
162.00,3.962
162.20,4
162.40,3.998
162.60,3.992
162.80,3.972
163.00,3.964
163.20,3.998
163.40,3.97
163.60,3.97
163.80,3.97
164.00,3.962
164.20,3.948
164.40,3.972
164.60,3.968
164.80,3.954
165.00,4.008
165.20,4.044
165.40,3.876
165.60,3.964
165.80,4
166.00,4.02
166.20,3.95
166.40,3.936
166.60,3.97
166.80,3.936
167.00,3.99
167.20,3.992
167.40,3.984
167.60,3.968
167.80,3.994
168.00,3.964
168.20,3.958
168.40,3.926
168.60,3.998
168.80,3.984
169.00,3.992
169.20,3.98
169.40,3.98
169.60,3.968
169.80,3.976
170.00,3.926
170.20,3.91
170.40,3.964
170.60,3.978
170.80,3.992
171.00,3.962
171.20,3.958
171.40,3.994
171.60,4.006
171.80,3.956
172.00,3.97
172.20,3.956
172.40,3.984
172.60,3.986
172.80,3.972
173.00,4.002
173.20,3.958
173.40,3.978
173.60,3.924
173.80,3.958
174.00,3.978
174.20,3.984
174.40,3.986
174.60,3.968
174.80,3.956
175.00,3.95
175.20,3.976
175.40,4.006
175.60,3.956
175.80,3.932
176.00,4.014
176.20,3.976
176.40,3.972
176.60,3.99
176.80,3.978
177.00,3.984
177.20,3.976
177.40,3.968
177.60,3.97
177.80,3.95
178.00,3.968
178.20,4.008
178.40,3.94
178.60,4.006
178.80,3.978
179.00,3.992
179.20,3.962
179.40,3.968
179.60,3.968
179.80,3.962
180.00,3.986
180.20,3.964
180.40,3.984
180.60,3.98
180.80,3.946
181.00,3.984
181.20,3.948
181.40,3.962
181.60,3.97
181.80,3.978
182.00,3.968
182.20,3.964
182.40,4.016
182.60,3.964
182.80,4.02
183.00,3.986
183.20,4.006
183.40,3.904
183.60,3.956
183.80,3.958
184.00,3.914
184.20,3.998
184.40,4.006
184.60,3.972
184.80,3.954
185.00,3.992
185.20,3.978
185.40,3.924
185.60,3.986
185.80,3.994
186.00,3.97
186.20,3.964
186.40,3.984
186.60,3.92
186.80,4.008
187.00,3.98
187.20,3.976
187.40,3.956
187.60,3.998
187.80,3.958
188.00,3.972
188.20,3.97
188.40,3.98
188.60,3.948
188.80,3.936
189.00,3.976
189.20,3.978
189.40,3.998
189.60,3.986
189.80,3.968
190.00,3.934
190.20,4.024
190.40,3.946
190.60,4.022
190.80,3.948
191.00,3.972
191.20,3.99
191.40,3.976
191.60,3.97
191.80,4.022
192.00,3.958
192.20,3.936
192.40,3.998
192.60,3.976
192.80,3.976
193.00,3.978
193.20,3.95
193.40,3.964
193.60,3.962
193.80,4.002
194.00,3.984
194.20,3.986
194.40,3.986
194.60,3.98
194.80,3.936
195.00,4.008
195.20,3.992
195.40,3.994
195.60,4.024
195.80,3.92
196.00,3.932
196.20,3.972
196.40,3.962
196.60,3.984
196.80,3.976
197.00,3.958
197.20,4
197.40,3.992
197.60,3.976
197.80,3.984
198.00,3.946
198.20,3.954
198.40,3.946
198.60,3.992
198.80,3.986
199.00,3.94
199.20,4.036
199.40,3.99
199.60,3.978
199.80,3.936
200.00,3.97
200.20,3.928
200.40,3.968
200.60,3.95
200.80,3.956
201.00,3.972
201.20,4.02
201.40,3.918
201.60,3.994
201.80,4.002
202.00,3.986
202.20,3.948
202.40,3.948
202.60,3.97
202.80,4.016
203.00,3.934
203.20,3.94
203.40,3.98
203.60,3.936
203.80,3.958
204.00,4.002
204.20,3.98
204.40,3.968
204.60,3.92
204.80,4.014
205.00,3.986
205.20,3.964
205.40,3.984
205.60,3.95
205.80,3.998
206.00,3.968
206.20,3.998
206.40,3.95
206.60,3.992
206.80,3.992
207.00,3.972
207.20,3.964
207.40,3.97
207.60,3.934
207.80,3.986
208.00,3.984
208.20,3.95
208.40,3.986
208.60,3.998
208.80,3.99
209.00,3.956
209.20,3.984
209.40,3.992
209.60,3.972
209.80,3.956
210.00,3.978
210.20,3.942
210.40,3.998
210.60,3.976
210.80,3.978
211.00,3.98
211.20,3.998
211.40,3.994
211.60,3.98
211.80,4.002
212.00,3.978
212.20,4.028
212.40,3.946
212.60,3.906
212.80,3.994
213.00,3.934
213.20,3.946
213.40,3.994
213.60,3.948
213.80,4.02
214.00,3.98
214.20,3.962
214.40,3.954
214.60,3.956
214.80,3.976
215.00,3.97
215.20,3.98
215.40,3.95
215.60,3.994
215.80,3.994
216.00,3.972
216.20,3.936
216.40,3.962
216.60,4.024
216.80,3.928
217.00,3.984
217.20,3.964
217.40,3.956
217.60,3.964
217.80,3.978
218.00,3.998
218.20,3.976
218.40,4.006
218.60,3.99
218.80,3.954
219.00,3.942
219.20,4.014
219.40,3.948
219.60,3.98
219.80,3.992
220.00,3.948
220.20,3.968
220.40,3.962
220.60,3.958
220.80,3.976
221.00,3.978
221.20,3.95
221.40,3.958
221.60,4.006
221.80,3.99
222.00,4.006
222.20,3.94
222.40,3.992
222.60,3.968
222.80,4.008
223.00,3.976
223.20,3.984
223.40,3.986
223.60,3.958
223.80,3.956
224.00,3.99
224.20,3.958
224.40,3.998
224.60,3.992
224.80,3.976
225.00,3.972
225.20,3.978
225.40,3.958
225.60,3.956
225.80,3.976
226.00,3.956
226.20,4.008
226.40,3.98
226.60,4
226.80,3.976
227.00,3.918
227.20,3.964
227.40,3.976
227.60,3.954
227.80,3.958
228.00,3.992
228.20,3.99
228.40,4.006
228.60,3.986
228.80,3.958
229.00,3.98
229.20,3.946
229.40,3.968
229.60,3.978
229.80,3.956
230.00,3.956
230.20,3.97
230.40,3.992
230.60,3.986
230.80,3.964
231.00,3.992
231.20,3.946
231.40,3.99
231.60,3.98
231.80,3.978
232.00,3.928
232.20,3.946
232.40,3.984
232.60,3.948
232.80,3.976
233.00,3.99
233.20,3.992
233.40,3.962
233.60,3.968
233.80,4.014
234.00,3.998
234.20,4.02
234.40,3.968
234.60,3.928
234.80,3.986
235.00,3.964
235.20,3.936
235.40,3.98
235.60,3.992
235.80,3.936
236.00,3.948
236.20,3.998
236.40,3.954
236.60,3.978
236.80,4.012
237.00,3.964
237.20,4.014
237.40,3.902
237.60,3.986
237.80,3.934
238.00,3.998
238.20,4
238.40,4.014
238.60,3.968
238.80,3.956
239.00,3.962
239.20,4.008
239.40,3.964
239.60,3.964
239.80,3.956
240.00,4.028
240.20,3.98
240.40,4
240.60,3.978
240.80,3.954
241.00,4.012
241.20,3.956
241.40,3.976
241.60,3.984
241.80,3.97
242.00,3.956
242.20,3.984
242.40,3.956
242.60,3.964
242.80,3.986
243.00,3.986
243.20,3.972
243.40,3.97
243.60,3.99
243.80,4.002
244.00,3.984
244.20,3.994
244.40,4.006
244.60,3.954
244.80,3.946
245.00,3.946
245.20,3.992
245.40,3.956
245.60,3.978
245.80,4
246.00,3.948
246.20,3.992
246.40,3.968
246.60,3.998
246.80,3.998
247.00,3.942
247.20,3.97
247.40,3.932
247.60,3.992
247.80,3.976
248.00,3.964
248.20,3.964
248.40,3.958
248.60,3.962
248.80,4
249.00,3.976
249.20,4.014
249.40,3.986
249.60,3.934
249.80,3.972
250.00,3.958
250.20,3.97
250.40,3.972
250.60,3.976
250.80,4.002
251.00,3.968
251.20,4.002
251.40,3.948
251.60,3.958
251.80,3.972
252.00,3.98
252.20,3.986
252.40,3.998
252.60,3.962
252.80,3.964
253.00,3.978
253.20,3.962
253.40,3.976
253.60,3.994
253.80,3.948
254.00,3.946
254.20,3.976
254.40,3.962
254.60,3.978
254.80,3.976
255.00,3.948
255.20,4.024
255.40,3.942
255.60,3.95
255.80,3.998
256.00,3.962
256.20,4.012
256.40,3.954
256.60,3.978
256.80,3.964
257.00,3.98
257.20,3.97
257.40,3.98
257.60,3.972
257.80,3.954
258.00,3.962
258.20,3.992
258.40,3.984
258.60,3.984
258.80,3.976
259.00,3.95
259.20,3.956
259.40,3.968
259.60,3.97
259.80,3.992
260.00,3.958
260.20,4.02
260.40,3.948
260.60,3.978
260.80,4.024
261.00,4
261.20,3.964
261.40,3.97
261.60,3.958
261.80,3.978
262.00,3.946
262.20,4.006
262.40,3.94
262.60,4.02
262.80,3.962
263.00,4.012
263.20,3.984
263.40,3.962
263.60,3.968
263.80,3.978
264.00,3.986
264.20,3.998
264.40,3.994
264.60,3.932
264.80,3.978
265.00,3.958
265.20,3.968
265.40,3.978
265.60,3.978
265.80,3.95
266.00,3.99
266.20,3.954
266.40,3.984
266.60,3.97
266.80,3.948
267.00,3.972
267.20,3.976
267.40,3.958
267.60,4.006
267.80,3.962
268.00,3.942
268.20,4
268.40,3.978
268.60,3.95
268.80,3.968
269.00,4.012
269.20,3.962
269.40,3.98
269.60,3.954
269.80,3.962
270.00,3.942
270.20,3.958
270.40,3.986
270.60,3.986
270.80,4.006
271.00,3.984
271.20,3.946
271.40,3.95
271.60,3.958
271.80,3.942
272.00,3.98
272.20,3.984
272.40,3.964
272.60,3.992
272.80,3.976
273.00,3.97
273.20,3.986
273.40,3.91
273.60,3.958
273.80,4
274.00,3.998
274.20,4.022
274.40,3.978
274.60,3.956
274.80,3.958
275.00,3.968
275.20,3.986
275.40,3.986
275.60,4.008
275.80,3.97
276.00,3.956
276.20,3.954
276.40,3.964
276.60,3.94
276.80,3.99
277.00,3.972
277.20,4.006
277.40,3.98
277.60,3.98
277.80,3.998
278.00,3.95
278.20,3.958
278.40,3.936
278.60,4.012
278.80,3.984
279.00,3.978
279.20,3.962
279.40,3.992
279.60,4
279.80,3.984
280.00,3.978
280.20,3.95
280.40,3.946
280.60,3.972
280.80,3.956
281.00,3.992
281.20,3.964
281.40,3.958
281.60,4.014
281.80,3.998
282.00,4.02
282.20,3.926
282.40,3.984
282.60,3.936
282.80,3.954
283.00,3.964
283.20,4.008
283.40,3.936
283.60,3.964
283.80,3.994
284.00,4.006
284.20,3.994
284.40,3.954
284.60,3.992
284.80,3.954
285.00,3.98
285.20,3.954
285.40,3.986
285.60,3.962
285.80,3.986
286.00,3.976
286.20,3.97
286.40,3.984
286.60,3.94
286.80,3.998
287.00,3.936
287.20,3.98
287.40,3.94
287.60,3.962
287.80,3.912
288.00,3.978
288.20,3.964
288.40,4
288.60,3.978
288.80,3.986
289.00,3.958
289.20,3.998
289.40,3.99
289.60,4.006
289.80,3.992
290.00,3.992
290.20,3.99
290.40,3.954
290.60,3.976
290.80,3.992
291.20,3.992
291.40,4
291.60,3.962
291.80,3.998
292.00,3.998
292.20,3.944
292.40,3.948
292.60,3.964
292.80,3.942
293.00,4.022
293.20,4.008
293.40,3.936
293.60,3.958
293.80,3.972
294.00,4.018
294.20,3.94
294.40,3.966
294.60,3.984
294.80,3.972
295.00,3.956
295.20,3.988
295.40,3.966
295.60,3.972
295.80,3.956
296.00,4.002
296.20,3.998
296.40,3.962
296.60,3.978
296.80,3.986
297.00,3.97
297.20,3.976
297.40,3.912
297.60,3.942
297.80,3.954
298.00,3.988
298.20,3.988
298.40,3.986
298.60,3.988
298.80,3.984
299.00,3.964
299.20,3.94
299.40,3.978
299.60,3.986
299.80,3.972
300.00,3.972
300.20,3.934
300.40,3.992
300.60,3.972
300.80,3.988
301.00,3.956
301.20,3.966
301.40,3.948
301.60,4.002
301.80,3.97
302.00,3.994
302.20,3.98
302.40,3.94
302.60,3.95
302.80,3.976
303.00,3.936
303.20,3.984
303.40,3.976
303.60,3.978
303.80,3.964
304.00,3.972
304.20,3.994
304.40,4.01
304.60,3.942
304.80,3.964
305.00,3.998
305.20,3.994
305.40,3.998
305.60,3.954
305.80,3.954
306.00,3.954
306.20,3.998
306.40,4.024
306.60,3.926
306.80,3.932
307.00,3.998
307.20,4.016
307.40,3.984
307.60,3.944
307.80,3.98
308.00,3.976
308.20,3.994
308.40,3.936
308.60,3.956
308.80,4.01
309.00,3.988
309.20,4
309.40,3.954
309.60,3.958
309.80,4.006
310.00,3.954
310.20,3.944
310.40,3.966
310.60,4.018
310.80,3.958
311.00,3.97
311.20,3.992
311.40,3.978
311.60,3.994
311.80,3.978
312.00,3.97
312.20,3.936
312.40,3.978
312.60,3.976
312.80,3.98
313.00,4.014
313.20,3.986
313.40,3.992
313.60,4.022
313.80,3.948
314.00,3.964
314.20,3.994
314.40,3.956
314.60,3.956
314.80,4.01
315.00,3.954
315.20,3.97
315.40,3.964
315.60,3.964
315.80,3.942
316.00,3.994
316.20,3.988
316.40,3.992
316.60,3.966
316.80,3.98
317.00,3.976
317.20,3.954
317.40,3.97
317.60,3.95
317.80,4
318.00,3.958
318.20,3.954
318.40,3.992
318.60,3.98
318.80,3.984
319.00,3.986
319.20,3.962
319.40,3.984
319.60,3.958
319.80,3.962
320.00,4.006
320.20,4.018
320.40,3.948
320.60,3.958
320.80,3.978
321.00,3.986
321.20,3.958
321.40,3.98
321.60,3.998
321.80,3.978
322.00,3.934
322.20,3.956
322.40,3.998
322.60,3.994
322.80,3.948
323.00,3.97
323.20,3.944
323.40,3.97
323.60,3.954
323.80,3.972
324.00,4.014
324.20,3.986
324.40,4.024
324.60,3.904
324.80,3.994
325.00,3.948
325.20,3.944
325.40,3.992
325.60,3.976
325.80,3.998
326.00,3.97
326.20,3.978
326.40,3.956
326.60,3.966
326.80,3.966
327.00,3.976
327.20,3.976
327.40,3.992
327.60,4.024
327.80,3.978
328.00,3.964
328.20,4.01
328.40,3.958
328.60,3.994
328.80,3.988
329.00,3.976
329.20,3.954
329.40,3.972
329.60,3.964
329.80,3.988
330.00,3.984
330.20,3.944
330.40,3.978
330.60,3.97
330.80,3.984
331.00,3.992
331.20,3.972
331.40,3.954
331.60,3.956
331.80,4.008
332.00,3.958
332.20,3.958
332.40,3.932
332.60,3.98
332.80,3.98
333.00,3.954
333.20,4.008
333.40,3.954
333.60,3.972
333.80,3.992
334.00,3.926
334.20,3.976
334.40,4
334.60,3.98
334.80,3.978
335.00,3.948
335.20,3.958
335.40,3.978
335.60,3.994
335.80,3.956
336.00,3.978
336.20,3.964
336.40,3.978
336.60,4.006
336.80,3.984
337.00,3.956
337.20,3.992
337.40,3.998
337.60,3.98
337.80,3.944
338.00,3.95
338.20,3.976
338.40,3.97
338.60,3.934
338.80,3.932
339.00,4.006
339.20,3.932
339.40,4
339.60,3.976
339.80,3.986
340.00,3.978
340.20,3.976
340.40,3.944
340.60,3.994
340.80,3.998
341.00,4.022
341.20,3.928
341.40,3.976
341.60,3.992
341.80,3.936
342.00,3.978
342.20,3.97
342.40,4.016
342.60,3.912
342.80,3.97
343.00,3.948
343.20,3.98
343.40,3.936
343.60,3.978
343.80,3.992
344.00,4
344.20,3.992
344.40,3.98
344.60,3.936
344.80,3.978
345.00,3.966
345.20,3.958
345.40,3.97
345.60,3.986
345.80,3.964
346.00,4.022
346.20,3.94
346.40,4.01
346.60,3.942
346.80,3.956
347.00,4.006
347.20,3.978
347.40,3.956
347.60,4
347.80,3.994
348.00,3.972
348.20,3.948
348.40,3.956
348.60,3.994
348.80,3.978
349.00,4.002
349.20,3.932
349.40,3.948
349.60,3.986
349.80,3.988
350.00,3.97
350.20,3.944
350.40,3.992
350.60,3.978
