Time (ms),Main Avg Current (mA)
163.80,5.74
164.00,5.784
164.20,5.768
164.40,5.792
164.60,5.74
164.80,5.778
165.00,5.78
165.20,5.858
165.40,5.666
165.60,5.772
165.80,5.764
166.00,5.778
166.20,5.77
166.40,5.8
166.60,5.802
166.80,5.814
167.00,5.784
167.20,5.808
167.40,5.812
167.60,5.802
167.80,5.802
168.00,5.778
168.20,5.806
168.40,5.776
168.60,5.748
168.80,5.802
169.00,5.778
169.20,5.78
169.40,5.778
169.60,5.768
169.80,5.736
170.00,5.754
170.20,5.778
170.40,5.792
170.60,5.812
170.80,5.808
171.00,5.772
171.20,5.792
171.40,5.82
171.60,5.79
171.80,5.776
172.00,5.824
172.20,5.82
172.40,5.808
172.60,5.776
172.80,5.798
173.00,5.792
173.20,5.756
173.40,5.762
173.60,5.794
173.80,5.79
174.00,5.79
174.20,5.74
174.40,5.714
174.60,5.764
174.80,5.78
175.00,5.802
175.20,5.768
175.40,5.776
175.60,5.822
175.80,5.718
176.00,5.794
176.20,5.74
176.40,5.772
176.60,5.8
176.80,5.776
177.00,5.776
177.20,5.778
177.40,5.762
177.60,5.762
177.80,5.808
178.00,5.77
178.20,5.814
178.40,5.762
178.60,5.778
178.80,5.742
179.00,5.798
179.20,5.786
179.40,5.78
179.60,5.784
179.80,5.736
180.00,5.75
180.20,5.792
180.40,5.792
180.60,5.798
180.80,5.734
181.00,5.786
181.20,5.762
181.40,5.792
181.60,5.794
181.80,5.77
182.00,5.718
182.20,5.764
182.40,5.77
182.60,5.77
182.80,5.77
183.00,5.762
183.20,5.83
183.40,5.71
183.60,5.776
183.80,5.828
184.00,5.768
184.20,5.83
184.40,5.816
184.60,5.77
184.80,5.784
185.00,5.754
185.20,5.794
185.40,5.78
185.60,5.78
185.80,5.808
186.00,5.794
186.20,5.732
186.40,5.762
186.60,5.834
186.80,5.758
187.00,5.754
187.20,5.78
187.40,5.808
187.60,5.808
187.80,5.814
188.00,5.78
188.20,5.824
188.40,5.78
188.60,5.838
188.80,5.798
189.00,5.786
189.20,5.784
189.40,5.77
189.60,5.79
189.80,5.768
190.00,5.794
190.20,5.808
190.40,5.742
190.60,5.79
190.80,5.764
191.00,5.756
191.20,5.77
191.40,5.748
191.60,5.786
191.80,5.762
192.00,5.776
192.20,5.776
192.40,5.784
192.60,5.79
192.80,5.784
193.00,5.756
193.20,5.748
193.40,5.78
193.60,5.786
193.80,5.746
194.00,5.78
194.20,5.75
194.40,5.778
194.60,5.772
194.80,5.82
195.00,5.778
195.20,5.736
195.40,5.776
195.60,5.772
195.80,5.778
196.00,5.78
196.20,5.742
196.40,5.806
196.60,5.79
196.80,5.772
197.00,5.814
197.20,5.734
197.40,5.778
197.60,5.726
197.80,5.79
198.00,5.75
198.20,5.772
198.40,5.758
198.60,5.794
198.80,5.754
199.00,5.77
199.20,5.756
199.40,5.798
199.60,5.772
199.80,5.784
200.00,5.786
200.20,5.776
200.40,5.764
200.60,5.828
200.80,5.814
201.00,5.78
201.20,5.896
201.40,5.706
201.60,5.764
201.80,5.776
202.00,5.78
202.20,5.754
202.40,5.798
202.60,5.798
202.80,5.784
203.00,5.78
203.20,5.77
203.40,5.798
203.60,5.748
203.80,5.786
204.00,5.784
204.20,5.82
204.40,5.78
204.60,5.754
204.80,5.762
205.00,5.864
205.20,5.814
205.40,5.776
205.60,5.798
205.80,5.798
206.00,5.786
206.20,5.808
206.40,5.78
206.60,5.74
206.80,5.776
207.00,5.844
207.20,5.806
207.40,5.728
207.60,5.768
207.80,5.732
208.00,5.768
208.20,5.754
208.40,5.768
208.60,5.792
208.80,5.794
209.00,5.72
209.20,5.784
209.40,5.786
209.60,5.762
209.80,5.75
210.00,5.772
210.20,5.836
210.40,5.77
210.60,5.758
210.80,5.792
211.00,5.724
211.20,5.77
211.40,5.728
211.60,5.784
211.80,5.786
212.00,5.768
212.20,5.794
212.40,5.778
212.60,5.742
212.80,5.836
213.00,5.78
213.20,5.762
213.40,5.736
213.60,5.778
213.80,5.794
214.00,5.784
214.20,5.792
214.40,5.798
214.60,5.762
214.80,5.79
215.00,5.776
215.20,5.77
215.40,5.746
215.60,5.746
215.80,5.776
216.00,5.732
216.20,5.79
216.40,5.764
216.60,5.794
216.80,5.806
217.00,5.78
217.20,5.778
217.40,5.808
217.60,5.816
217.80,5.83
218.00,5.776
218.20,5.778
218.40,5.758
218.60,5.792
218.80,5.762
219.00,5.816
219.20,5.814
219.40,5.698
219.60,5.748
219.80,5.78
220.00,5.77
220.20,5.79
220.40,5.79
220.60,5.79
220.80,5.764
221.00,5.812
221.20,5.8
221.40,5.78
221.60,5.82
221.80,5.772
222.00,5.784
222.20,5.798
222.40,5.838
222.60,5.808
222.80,5.768
223.00,5.772
223.20,5.798
223.40,5.784
223.60,5.798
223.80,5.784
224.00,5.732
224.20,5.77
224.40,5.746
224.60,5.79
224.80,5.734
225.00,5.754
225.20,5.792
225.40,5.77
225.60,5.778
225.80,5.792
226.00,5.798
226.20,5.732
226.40,5.77
226.60,5.79
226.80,5.74
227.00,5.828
227.20,5.812
227.40,5.762
227.60,5.728
227.80,5.78
228.00,5.784
228.20,5.794
228.40,5.69
228.60,5.8
228.80,5.778
229.00,5.762
229.20,5.8
229.40,5.75
229.60,5.78
229.80,5.746
230.00,5.842
230.20,5.776
230.40,5.718
230.60,5.728
230.80,5.784
231.00,5.77
231.20,5.776
231.40,5.802
231.60,5.726
231.80,5.79
232.00,5.786
232.20,5.776
232.40,5.704
232.60,5.778
232.80,5.82
233.00,5.748
233.20,5.758
233.40,5.808
233.60,5.764
233.80,5.798
234.00,5.786
234.20,5.814
234.40,5.77
234.60,5.8
234.80,5.754
235.00,5.814
235.20,5.798
235.40,5.806
235.60,5.786
235.80,5.776
236.00,5.786
236.20,5.778
236.40,5.718
236.60,5.82
236.80,5.778
237.00,5.808
237.20,5.838
237.40,5.692
237.60,5.858
237.80,5.776
238.00,5.808
238.20,5.786
238.40,5.814
238.60,5.8
238.80,5.812
239.00,5.816
239.20,5.75
239.40,5.842
239.60,5.754
239.80,5.754
240.00,5.772
240.20,5.748
240.40,5.758
240.60,5.778
240.80,5.786
241.00,5.764
241.20,5.754
241.40,5.762
241.60,5.772
241.80,5.8
242.00,5.718
242.20,5.798
242.40,5.776
242.60,5.772
242.80,5.732
243.00,5.754
243.20,5.784
243.40,5.784
243.60,5.784
243.80,5.754
244.00,5.794
244.20,5.778
244.40,5.78
244.60,5.72
244.80,5.792
245.00,5.776
245.20,5.754
245.40,5.83
245.60,5.75
245.80,5.772
246.00,5.806
246.20,5.706
246.40,5.806
246.60,5.768
246.80,5.742
247.00,5.8
247.20,5.792
247.40,5.746
247.60,5.794
247.80,5.724
248.00,5.776
248.20,5.748
248.40,5.776
248.60,5.792
248.80,5.75
249.00,5.736
249.20,5.764
249.40,5.816
249.60,5.746
249.80,5.776
250.00,5.8
250.20,5.748
250.40,5.846
250.60,5.742
250.80,5.8
251.00,5.814
251.20,5.79
251.40,5.8
251.60,5.812
251.80,5.758
252.00,5.772
252.20,5.79
252.40,5.784
252.60,5.794
252.80,5.736
253.00,5.78
253.20,5.814
253.40,5.754
253.60,5.772
253.80,5.802
254.00,5.83
254.20,5.748
254.40,5.764
254.60,5.8
254.80,5.794
255.00,5.824
255.20,5.868
255.40,5.734
255.60,5.824
255.80,5.792
256.00,5.792
256.20,5.74
256.40,5.814
256.60,5.764
256.80,5.762
257.00,5.746
257.20,5.806
257.40,5.764
257.60,5.758
257.80,5.792
258.00,5.78
258.20,5.754
258.40,5.798
258.60,5.75
258.80,5.812
259.00,5.79
259.20,5.756
259.40,5.768
259.60,5.762
259.80,5.742
260.00,5.802
260.20,5.802
260.40,5.75
260.60,5.734
260.80,5.754
261.00,5.806
261.20,5.75
261.40,5.794
261.60,5.736
261.80,5.798
262.00,5.748
262.20,5.768
262.40,5.742
262.60,5.822
262.80,5.768
263.00,5.758
263.20,5.784
263.40,5.78
263.60,5.762
263.80,5.758
264.00,5.78
264.20,5.724
264.40,5.776
264.60,5.814
264.80,5.762
265.00,5.806
265.20,5.77
265.40,5.746
265.60,5.77
265.80,5.696
266.00,5.778
266.20,5.764
266.40,5.746
266.60,5.778
266.80,5.816
267.00,5.756
267.20,5.806
267.40,5.764
267.60,5.822
267.80,5.82
268.00,5.816
268.20,5.794
268.40,5.778
268.60,5.808
268.80,5.748
269.00,5.794
269.20,5.784
269.40,5.77
269.60,5.822
269.80,5.82
270.00,5.734
270.20,5.776
270.40,5.768
270.60,5.814
270.80,5.772
271.00,5.812
271.20,5.814
271.40,5.814
271.60,5.794
271.80,5.816
272.00,5.77
272.20,5.758
272.40,5.82
272.60,5.764
272.80,5.756
273.00,5.778
273.20,5.858
273.40,5.644
273.60,5.79
273.80,5.728
274.00,5.762
274.20,5.784
274.40,5.754
274.60,5.778
274.80,5.802
275.00,5.732
275.20,5.778
275.40,5.824
275.60,5.734
275.80,5.8
276.00,5.756
276.20,5.786
276.40,5.72
276.60,5.79
276.80,5.792
277.00,5.798
277.20,5.764
277.40,5.778
277.60,5.748
277.80,5.742
278.00,5.806
278.20,5.754
278.40,5.808
278.60,5.798
278.80,5.792
279.00,5.754
279.20,5.756
279.40,5.754
279.60,5.778
279.80,5.792
280.00,5.74
280.20,5.764
280.40,5.734
280.60,5.802
280.80,5.768
281.00,5.786
281.20,5.764
281.40,5.792
281.60,5.736
281.80,5.8
282.00,5.764
282.20,5.756
282.40,5.754
282.60,5.754
282.80,5.768
283.00,5.772
283.20,5.75
283.40,5.776
283.60,5.784
283.80,5.784
284.00,5.828
284.20,5.754
284.40,5.858
284.60,5.75
284.80,5.82
285.00,5.772
285.20,5.816
285.40,5.778
285.60,5.798
285.80,5.776
286.00,5.784
286.20,5.79
286.40,5.764
286.60,5.806
286.80,5.806
287.00,5.78
287.20,5.806
287.40,5.784
287.60,5.756
287.80,5.836
288.00,5.8
288.20,5.812
288.40,5.822
288.60,5.794
288.80,5.824
289.00,5.762
289.20,5.814
289.40,5.748
289.60,5.786
289.80,5.792
290.00,5.8
290.20,5.792
290.40,5.756
290.60,5.712
290.80,5.814
291.20,5.794
291.40,5.734
291.60,5.794
291.80,5.752
292.00,5.84
292.20,5.742
292.40,5.744
292.60,5.76
292.80,5.766
293.00,5.81
293.20,5.73
293.40,5.802
293.60,5.716
293.80,5.818
294.00,5.752
294.20,5.81
294.40,5.764
294.60,5.748
294.80,5.782
295.00,5.774
295.20,5.758
295.40,5.786
295.60,5.766
295.80,5.752
296.00,5.81
296.20,5.752
296.40,5.786
296.60,5.778
296.80,5.764
297.00,5.8
297.20,5.758
297.40,5.792
297.60,5.716
297.80,5.758
298.00,5.744
298.20,5.778
298.40,5.752
298.60,5.734
298.80,5.796
299.00,5.78
299.20,5.788
299.40,5.774
299.60,5.742
299.80,5.836
300.00,5.752
300.20,5.782
300.40,5.764
300.60,5.816
300.80,5.774
301.00,5.808
301.20,5.814
301.40,5.764
301.60,5.786
301.80,5.778
302.00,5.774
302.20,5.778
302.40,5.814
302.60,5.78
302.80,5.814
303.00,5.782
303.20,5.782
303.40,5.804
303.60,5.796
303.80,5.8
304.00,5.802
304.20,5.792
304.40,5.778
304.60,5.81
304.80,5.818
305.00,5.774
305.20,5.84
305.40,5.802
305.60,5.744
305.80,5.786
306.00,5.814
306.20,5.766
306.40,5.882
306.60,5.678
306.80,5.78
307.00,5.742
307.20,5.742
307.40,5.774
307.60,5.744
307.80,5.804
308.00,5.778
308.20,5.772
308.40,5.742
308.60,5.734
308.80,5.786
309.00,5.796
309.20,5.764
309.40,5.76
309.60,5.774
309.80,5.774
310.00,5.766
310.20,5.808
310.40,5.742
310.60,5.774
310.80,5.736
311.00,5.788
311.20,5.778
311.40,5.774
311.60,5.774
311.80,5.738
312.00,5.786
312.20,5.814
312.40,5.814
312.60,5.706
312.80,5.764
313.00,5.738
313.20,5.788
313.40,5.804
313.60,5.76
313.80,5.76
314.00,5.766
314.20,5.782
314.40,5.78
314.60,5.714
314.80,5.778
315.00,5.778
315.20,5.786
315.40,5.766
315.60,5.748
315.80,5.772
316.00,5.772
316.20,5.782
316.40,5.788
316.60,5.76
316.80,5.712
317.00,5.804
317.20,5.794
317.40,5.782
317.60,5.826
317.80,5.84
318.00,5.796
318.20,5.744
318.40,5.788
318.60,5.752
318.80,5.822
319.00,5.77
319.20,5.78
319.40,5.786
319.60,5.802
319.80,5.794
320.00,5.83
320.20,5.722
320.40,5.76
320.60,5.804
320.80,5.81
321.00,5.83
321.20,5.794
321.40,5.764
321.60,5.796
321.80,5.794
322.00,5.816
322.20,5.786
322.40,5.77
322.60,5.772
322.80,5.786
323.00,5.766
323.20,5.774
323.40,5.772
323.60,5.756
323.80,5.794
324.00,5.792
324.20,5.734
324.40,5.852
324.60,5.672
324.80,5.778
325.00,5.742
325.20,5.772
325.40,5.728
325.60,5.808
325.80,5.76
326.00,5.774
326.20,5.78
326.40,5.786
326.60,5.778
326.80,5.78
327.00,5.73
327.20,5.752
327.40,5.804
327.60,5.774
327.80,5.788
328.00,5.766
328.20,5.778
328.40,5.76
328.60,5.796
328.80,5.758
329.00,5.796
329.20,5.77
329.40,5.756
329.60,5.81
329.80,5.686
330.00,5.73
330.20,5.796
330.40,5.772
330.60,5.786
330.80,5.774
331.00,5.808
331.20,5.736
331.40,5.748
331.60,5.758
331.80,5.804
332.00,5.75
332.20,5.77
332.40,5.766
332.60,5.8
332.80,5.706
333.00,5.778
333.20,5.75
333.40,5.794
333.60,5.76
333.80,5.796
334.00,5.81
334.20,5.796
334.40,5.802
334.60,5.826
334.80,5.774
335.00,5.748
335.20,5.81
335.40,5.804
335.60,5.794
335.80,5.788
336.00,5.744
336.20,5.75
336.40,5.83
336.60,5.78
336.80,5.8
337.00,5.83
337.20,5.818
337.40,5.78
337.60,5.792
337.80,5.808
338.00,5.81
338.20,5.792
338.40,5.786
338.60,5.802
338.80,5.73
339.00,5.786
339.20,5.792
339.40,5.788
339.60,5.77
339.80,5.742
340.00,5.744
340.20,5.766
340.40,5.748
340.60,5.772
340.80,5.818
341.00,5.736
341.20,5.778
341.40,5.722
341.60,5.756
341.80,5.788
342.00,5.786
342.20,5.75
342.40,5.84
342.60,5.67
342.80,5.796
343.00,5.774
343.20,5.802
343.40,5.766
343.60,5.742
343.80,5.752
344.00,5.822
344.20,5.72
344.40,5.73
344.60,5.764
344.80,5.8
345.00,5.824
345.20,5.75
345.40,5.766
345.60,5.744
345.80,5.802
346.00,5.808
346.20,5.734
346.40,5.758
346.60,5.774
346.80,5.76
347.00,5.752
347.20,5.782
347.40,5.814
347.60,5.756
347.80,5.778
348.00,5.81
348.20,5.722
348.40,5.736
348.60,5.786
348.80,5.774
349.00,5.728
