Time (s),Main Avg Current (mA)
0.7258,3.784
0.7260,3.774
0.7262,3.806
0.7264,3.754
0.7266,3.778
0.7268,3.776
0.7270,3.764
0.7272,3.76
0.7274,3.8
0.7276,3.792
0.7278,3.752
0.7280,3.748
0.7282,3.796
0.7284,3.776
0.7286,3.764
0.7288,3.812
0.7290,3.812
0.7292,3.718
0.7294,3.842
0.7296,3.752
0.7298,3.716
0.7300,3.804
0.7302,3.842
0.7304,3.768
0.7306,3.746
0.7308,3.708
0.7310,3.782
0.7312,3.804
0.7314,3.836
0.7316,3.776
0.7318,3.776
0.7320,3.768
0.7322,3.752
0.7324,3.852
0.7326,3.818
0.7328,3.734
0.7330,3.804
0.7332,3.812
0.7334,3.804
0.7336,3.72
0.7338,3.84
0.7340,3.804
0.7342,3.796
0.7344,3.764
0.7346,3.828
0.7348,3.812
0.7350,3.822
0.7352,3.754
0.7354,3.812
0.7356,3.842
0.7358,3.786
0.7360,3.752
0.7362,3.84
0.7364,3.812
0.7366,3.828
0.7368,3.702
0.7370,3.82
0.7372,3.834
0.7374,3.77
0.7376,3.826
0.7378,3.79
0.7380,3.826
0.7382,3.782
0.7384,3.784
0.7386,3.768
0.7388,3.822
0.7390,3.83
0.7392,3.784
0.7394,3.79
0.7396,3.782
0.7398,3.796
0.7400,3.8
0.7402,3.806
0.7404,3.726
0.7406,3.76
0.7408,3.842
0.7410,3.84
0.7412,3.79
0.7414,3.774
0.7416,3.778
0.7418,3.782
0.7420,3.748
0.7422,3.748
0.7424,3.808
0.7426,3.774
0.7428,3.764
0.7430,3.786
0.7432,3.764
0.7434,3.776
0.7436,3.778
0.7438,3.8
0.7440,3.774
0.7442,3.756
0.7444,3.784
0.7446,3.74
0.7448,3.844
0.7450,3.764
0.7452,3.774
0.7454,3.752
0.7456,3.748
0.7458,3.814
0.7460,3.806
0.7462,3.778
0.7464,3.72
0.7466,3.774
0.7468,3.812
0.7470,3.786
0.7472,3.812
0.7474,3.768
0.7476,3.754
0.7478,3.768
0.7480,3.778
0.7482,3.77
0.7484,3.808
0.7486,3.768
0.7488,3.762
0.7490,3.756
0.7492,3.872
0.7494,3.814
0.7496,3.776
0.7498,3.732
0.7500,3.796
0.7502,3.8
0.7504,3.856
0.7506,3.792
0.7508,3.742
0.7510,3.818
0.7512,3.83
0.7514,3.84
0.7516,3.762
0.7518,3.786
0.7520,3.8
0.7522,3.842
0.7524,3.778
0.7526,3.8
0.7528,3.762
0.7530,3.83
0.7532,3.834
0.7534,3.804
0.7536,3.858
0.7538,3.73
0.7540,3.786
0.7542,3.776
0.7544,3.756
0.7546,3.808
0.7548,3.856
0.7550,3.84
0.7552,3.768
0.7554,3.754
0.7556,3.784
0.7558,3.82
0.7560,3.82
0.7562,3.836
0.7564,3.83
0.7566,3.768
0.7568,3.732
0.7570,3.762
0.7572,3.822
0.7574,3.844
0.7576,3.756
0.7578,3.754
0.7580,3.804
0.7582,3.828
0.7584,3.786
0.7586,3.768
0.7588,3.748
0.7590,3.764
0.7592,3.76
0.7594,3.792
0.7596,3.872
0.7598,3.726
0.7600,3.724
0.7602,3.792
0.7604,3.774
0.7606,3.778
0.7608,3.85
0.7610,3.746
0.7612,3.738
0.7614,3.796
0.7616,3.77
0.7618,3.784
0.7620,3.834
0.7622,3.696
0.7624,3.724
0.7626,3.8
0.7628,3.778
0.7630,3.778
0.7632,3.814
0.7634,3.784
0.7636,3.786
0.7638,3.768
0.7640,3.77
0.7642,3.806
0.7644,3.754
0.7646,3.784
0.7648,3.774
0.7650,3.812
0.7652,3.754
0.7654,3.818
0.7656,3.808
0.7658,3.782
0.7660,3.762
0.7662,3.776
0.7664,3.852
0.7666,3.806
0.7668,3.708
0.7670,3.828
0.7672,3.8
0.7674,3.786
0.7676,3.784
0.7678,3.84
0.7680,3.804
0.7682,3.756
0.7684,3.79
0.7686,3.872
0.7688,3.73
0.7690,3.786
0.7692,3.798
0.7694,3.836
0.7696,3.812
0.7698,3.82
0.7700,3.764
0.7702,3.756
0.7704,3.82
0.7706,3.822
0.7708,3.804
0.7710,3.786
0.7712,3.798
0.7714,3.77
0.7716,3.864
0.7718,3.72
0.7720,3.82
0.7722,3.85
0.7724,3.828
0.7726,3.72
0.7728,3.808
0.7730,3.76
0.7732,3.8
0.7734,3.808
0.7736,3.806
0.7738,3.778
0.7740,3.784
0.7742,3.782
0.7744,3.798
0.7746,3.76
0.7748,3.778
0.7750,3.812
0.7752,3.752
0.7754,3.762
0.7756,3.842
0.7758,3.754
0.7760,3.72
0.7762,3.808
0.7764,3.812
0.7766,3.774
0.7768,3.784
0.7770,3.782
0.7772,3.806
0.7774,3.71
0.7776,3.778
0.7778,3.784
0.7780,3.834
0.7782,3.774
0.7784,3.742
0.7786,3.776
0.7788,3.776
0.7790,3.776
0.7792,3.77
0.7794,3.826
0.7796,3.756
0.7798,3.718
0.7800,3.796
0.7802,3.844
0.7804,3.72
0.7806,3.786
0.7808,3.782
0.7810,3.742
0.7812,3.818
0.7814,3.784
0.7816,3.786
0.7818,3.776
0.7820,3.764
0.7822,3.804
0.7824,3.792
0.7826,3.812
0.7828,3.742
0.7830,3.786
0.7832,3.808
0.7834,3.84
0.7836,3.786
0.7838,3.764
0.7840,3.742
0.7842,3.842
0.7844,3.844
0.7846,3.776
0.7848,3.804
0.7850,3.792
0.7852,3.768
0.7854,3.786
0.7856,3.844
0.7858,3.83
0.7860,3.734
0.7862,3.792
0.7864,3.866
0.7866,3.792
0.7868,3.782
0.7870,3.8
0.7872,3.778
0.7874,3.82
0.7876,3.798
0.7878,3.798
0.7880,3.818
0.7882,3.776
0.7884,3.804
0.7886,3.774
0.7888,3.8
0.7890,3.812
0.7892,3.786
0.7894,3.826
0.7896,3.84
0.7898,3.724
0.7900,3.752
0.7902,3.82
0.7904,3.844
0.7906,3.76
0.7908,3.808
0.7910,3.806
0.7912,3.732
0.7914,3.782
0.7916,3.808
0.7918,3.738
0.7920,3.818
0.7922,3.82
0.7924,3.748
0.7926,3.8
0.7928,3.754
0.7930,3.72
0.7932,3.814
0.7934,3.806
0.7936,3.796
0.7938,3.76
0.7940,3.73
0.7942,3.762
0.7944,3.804
0.7946,3.84
0.7948,3.752
0.7950,3.712
0.7952,3.756
0.7954,3.836
0.7956,3.798
0.7958,3.764
0.7960,3.776
0.7962,3.746
0.7964,3.804
0.7966,3.806
0.7968,3.784
0.7970,3.768
0.7972,3.748
0.7974,3.77
0.7976,3.844
0.7978,3.796
0.7980,3.72
0.7982,3.79
0.7984,3.8
0.7986,3.784
0.7988,3.806
0.7990,3.834
0.7992,3.752
0.7994,3.76
0.7996,3.85
0.7998,3.828
0.8000,3.734
0.8002,3.724
0.8004,3.814
0.8006,3.84
0.8008,3.834
0.8010,3.796
0.8012,3.76
0.8014,3.828
0.8016,3.796
0.8018,3.79
0.8020,3.786
0.8022,3.828
0.8024,3.768
0.8026,3.746
0.8028,3.83
0.8030,3.858
0.8032,3.82
0.8034,3.77
0.8036,3.786
0.8038,3.776
0.8040,3.8
0.8042,3.844
0.8044,3.8
0.8046,3.836
0.8048,3.732
0.8050,3.752
0.8052,3.844
0.8054,3.806
0.8056,3.808
0.8058,3.76
0.8060,3.778
0.8062,3.804
0.8064,3.798
0.8066,3.844
0.8068,3.742
0.8070,3.808
0.8072,3.72
0.8074,3.828
0.8076,3.848
0.8078,3.746
0.8080,3.796
0.8082,3.768
0.8084,3.804
0.8086,3.768
0.8088,3.74
0.8090,3.776
0.8092,3.812
0.8094,3.774
0.8096,3.742
0.8098,3.818
0.8100,3.74
0.8102,3.786
0.8104,3.806
0.8106,3.756
0.8108,3.762
0.8110,3.774
0.8112,3.764
0.8114,3.798
0.8116,3.79
0.8118,3.806
0.8120,3.762
0.8122,3.732
0.8124,3.774
0.8126,3.71
0.8128,3.804
0.8130,3.85
0.8132,3.786
0.8134,3.698
0.8136,3.786
0.8138,3.852
0.8140,3.74
0.8142,3.774
0.8144,3.784
0.8146,3.774
0.8148,3.774
0.8150,3.796
0.8152,3.77
0.8154,3.826
0.8156,3.764
0.8158,3.71
0.8160,3.85
0.8162,3.8
0.8164,3.748
0.8166,3.826
0.8168,3.782
0.8170,3.768
0.8172,3.79
0.8174,3.798
0.8176,3.834
0.8178,3.76
0.8180,3.834
0.8182,3.792
0.8184,3.8
0.8186,3.83
0.8188,3.826
0.8190,3.806
0.8192,3.79
0.8194,3.738
0.8196,3.798
0.8198,3.818
0.8200,3.836
0.8202,3.748
0.8204,3.798
0.8206,3.8
0.8208,3.878
0.8210,3.786
0.8212,3.704
0.8214,3.852
0.8216,3.774
0.8218,3.856
0.8220,3.764
0.8222,3.786
0.8224,3.798
0.8226,3.784
0.8228,3.796
0.8230,3.822
0.8232,3.812
0.8234,3.79
0.8236,3.77
0.8238,3.798
0.8240,3.776
0.8242,3.778
0.8244,3.726
0.8246,3.858
0.8248,3.77
0.8250,3.8
0.8252,3.84
0.8254,3.73
0.8256,3.784
0.8258,3.756
0.8260,3.826
0.8262,3.748
0.8264,3.72
0.8266,3.79
0.8268,3.8
0.8270,3.756
0.8272,3.732
0.8274,3.792
0.8276,3.814
0.8278,3.738
0.8280,3.8
0.8282,3.828
0.8284,3.77
0.8286,3.738
0.8288,3.716
0.8290,3.77
0.8292,3.82
0.8294,3.79
0.8296,3.798
0.8298,3.79
0.8300,3.742
0.8302,3.8
0.8304,3.754
0.8306,3.748
0.8308,3.82
0.8310,3.74
0.8312,3.818
0.8314,3.77
0.8316,3.792
0.8318,3.756
0.8320,3.818
0.8322,3.808
0.8324,3.778
0.8326,3.74
0.8328,3.79
0.8330,3.782
0.8332,3.808
0.8334,3.79
0.8336,3.818
0.8338,3.786
0.8340,3.804
0.8342,3.786
0.8344,3.822
0.8346,3.764
0.8348,3.778
0.8350,3.808
0.8352,3.84
0.8354,3.84
0.8356,3.786
0.8358,3.704
0.8360,3.82
0.8362,3.798
0.8364,3.83
0.8366,3.798
0.8368,3.806
0.8370,3.784
0.8372,3.84
0.8374,3.77
0.8376,3.806
0.8378,3.814
0.8380,3.804
0.8382,3.782
0.8384,3.762
0.8386,3.822
0.8388,3.818
0.8390,3.826
0.8392,3.776
0.8394,3.806
0.8396,3.786
0.8398,3.786
0.8400,3.804
0.8402,3.762
0.8404,3.782
0.8406,3.786
0.8408,3.828
0.8410,3.818
0.8412,3.756
0.8414,3.726
0.8416,3.808
0.8418,3.782
0.8420,3.812
0.8422,3.754
0.8424,3.822
0.8426,3.782
0.8428,3.778
0.8430,3.76
0.8432,3.752
0.8434,3.828
0.8436,3.804
0.8438,3.66
0.8440,3.774
0.8442,3.826
0.8444,3.762
0.8446,3.79
0.8448,3.76
0.8450,3.774
0.8452,3.768
0.8454,3.792
0.8456,3.77
0.8458,3.77
0.8460,3.784
0.8462,3.756
0.8464,3.804
0.8466,3.806
0.8468,3.792
0.8470,3.746
0.8472,3.746
0.8474,3.786
0.8476,3.784
0.8478,3.82
0.8480,3.786
0.8482,3.756
0.8484,3.752
0.8486,3.776
0.8488,3.83
0.8490,3.806
0.8492,3.762
0.8494,3.776
0.8496,3.798
0.8498,3.834
0.8500,3.77
0.8502,3.754
0.8504,3.792
0.8506,3.844
0.8508,3.8
0.8510,3.748
0.8512,3.834
0.8514,3.79
0.8516,3.808
0.8518,3.842
0.8520,3.738
0.8522,3.82
0.8524,3.806
0.8526,3.792
0.8528,3.808
0.8530,3.834
0.8532,3.814
0.8534,3.798
0.8536,3.784
0.8538,3.754
0.8540,3.83
0.8542,3.806
0.8544,3.798
0.8546,3.756
0.8548,3.83
0.8550,3.768
0.8552,3.804
0.8554,3.836
0.8556,3.814
0.8558,3.754
0.8560,3.77
0.8562,3.812
0.8564,3.804
0.8566,3.792
0.8568,3.798
0.8570,3.754
0.8572,3.818
0.8574,3.79
0.8576,3.762
0.8578,3.826
0.8580,3.746
0.8582,3.79
0.8584,3.808
0.8586,3.8
0.8588,3.796
0.8590,3.738
0.8592,3.752
0.8594,3.808
0.8596,3.8
0.8598,3.79
0.8600,3.752
0.8602,3.752
0.8604,3.746
0.8606,3.806
0.8608,3.79
0.8610,3.8
0.8612,3.756
0.8614,3.776
0.8616,3.82
0.8618,3.688
0.8620,3.808
0.8622,3.776
0.8624,3.73
0.8626,3.796
0.8628,3.814
0.8630,3.82
0.8632,3.76
0.8634,3.77
0.8636,3.738
0.8638,3.74
0.8640,3.848
0.8642,3.774
0.8644,3.79
0.8646,3.8
0.8648,3.796
0.8650,3.76
0.8652,3.74
0.8654,3.83
0.8656,3.724
0.8658,3.83
0.8660,3.808
0.8662,3.836
0.8664,3.718
0.8666,3.804
0.8668,3.82
0.8670,3.786
0.8672,3.828
0.8674,3.77
0.8676,3.786
0.8678,3.792
0.8680,3.874
0.8682,3.804
0.8684,3.826
0.8686,3.77
0.8688,3.724
0.8690,3.792
0.8692,3.798
0.8694,3.84
0.8696,3.804
0.8698,3.82
0.8700,3.822
0.8702,3.814
0.8704,3.76
0.8706,3.812
0.8708,3.79
0.8710,3.762
0.8712,3.808
0.8714,3.8
0.8716,3.796
0.8718,3.796
0.8720,3.798
0.8722,3.828
0.8724,3.776
0.8726,3.834
0.8728,3.8
0.8730,3.82
0.8732,3.704
0.8734,3.784
0.8736,3.82
0.8738,3.83
0.8740,3.768
0.8742,3.768
0.8744,3.748
0.8746,3.812
0.8748,3.778
0.8750,3.762
0.8752,3.798
0.8754,3.828
0.8756,3.762
0.8758,3.752
0.8760,3.764
0.8762,3.812
0.8764,3.796
0.8766,3.742
0.8768,3.762
0.8770,3.762
0.8772,3.776
0.8774,3.836
0.8776,3.746
0.8778,3.718
0.8780,3.782
0.8782,3.834
0.8784,3.786
0.8786,3.732
0.8788,3.786
0.8790,3.748
0.8792,3.804
0.8794,3.804
0.8796,3.836
0.8798,3.74
0.8800,3.738
0.8802,3.768
0.8804,3.776
0.8806,3.798
0.8808,3.756
0.8810,3.786
0.8812,3.826
0.8814,3.73
0.8816,3.764
0.8818,3.848
0.8820,3.778
0.8822,3.754
0.8824,3.754
0.8826,3.822
0.8828,3.814
0.8830,3.762
0.8832,3.74
0.8834,3.826
0.8836,3.844
0.8838,3.764
0.8840,3.828
0.8842,3.768
0.8844,3.804
0.8846,3.808
0.8848,3.768
0.8850,3.784
0.8852,3.826
0.8854,3.806
0.8856,3.786
0.8858,3.844
0.8860,3.754
0.8862,3.786
0.8864,3.8
0.8866,3.82
0.8868,3.798
0.8870,3.796
0.8872,3.812
0.8874,3.796
0.8876,3.804
0.8878,3.768
0.8880,3.784
0.8882,3.77
0.8886,3.89
0.8888,3.882
0.8890,4.036
0.8892,4.066
0.8894,4.502
0.8896,2.462
0.8898,3.412
0.8900,2.94
0.8902,2.492
0.8904,2.938
0.8906,2.89
0.8908,2.688
0.8910,2.704
0.8912,2.772
0.8914,2.762
0.8916,2.652
0.8918,2.67
0.8920,2.706
0.8922,2.7
0.8924,2.654
0.8926,2.66
0.8928,2.67
0.8930,2.662
0.8932,2.706
0.8934,2.624
0.8936,2.666
0.8938,2.66
0.8940,2.666
0.8942,2.654
0.8944,2.656
0.8946,2.668
0.8948,2.69
0.8950,2.59
0.8952,2.688
0.8954,2.67
0.8956,2.602
0.8958,2.712
0.8960,2.706
0.8962,2.566
0.8964,2.714
0.8966,2.66
0.8968,2.612
0.8970,2.648
0.8972,2.752
0.8974,2.572
0.8976,2.71
0.8978,2.692
0.8980,2.6
0.8982,2.646
0.8984,2.714
0.8986,2.61
0.8988,2.638
0.8990,2.718
0.8992,2.626
0.8994,2.67
0.8996,2.72
0.8998,2.67
0.9000,2.608
0.9002,2.676
0.9004,2.706
0.9006,2.616
0.9008,2.7
0.9010,2.656
0.9012,2.71
0.9014,2.638
0.9016,2.704
0.9018,2.622
0.9020,2.69
0.9022,2.734
0.9024,2.61
0.9026,2.688
0.9028,2.706
0.9030,2.634
0.9032,2.674
0.9034,2.692
0.9036,2.674
0.9038,2.656
0.9040,2.692
0.9042,2.676
0.9044,2.67
0.9046,2.622
0.9048,2.726
0.9050,2.66
0.9052,2.64
0.9054,2.678
0.9056,2.678
0.9058,2.666
0.9060,2.674
0.9062,2.676
0.9064,2.618
0.9066,2.726
0.9068,2.652
0.9070,2.564
0.9072,2.786
0.9074,2.616
0.9076,2.64
0.9078,2.674
0.9080,2.668
0.9082,2.644
0.9084,2.69
0.9086,2.622
0.9088,2.652
0.9090,2.644
0.9092,2.728
0.9094,2.588
0.9096,2.63
0.9098,2.612
0.9100,2.624
0.9102,2.622
0.9104,2.568
0.9106,2.66
0.9108,2.624
0.9110,2.522
0.9112,2.622
0.9114,2.676
0.9116,2.566
0.9118,2.55
0.9120,2.69
0.9122,2.604
0.9124,2.538
0.9126,2.588
0.9128,2.704
0.9130,2.528
0.9132,2.596
0.9134,2.652
0.9136,2.558
0.9138,2.594
0.9140,2.682
0.9142,2.516
0.9144,2.624
0.9146,2.61
0.9148,2.594
0.9150,2.594
0.9152,2.59
0.9154,2.63
0.9156,2.61
0.9158,2.618
0.9160,2.55
0.9162,2.61
0.9164,2.674
0.9166,2.534
0.9168,2.602
0.9170,2.666
0.9172,2.564
0.9174,2.662
0.9176,2.546
0.9178,2.622
0.9180,2.66
0.9182,2.544
0.9184,2.632
0.9186,2.612
0.9188,2.586
0.9190,2.612
0.9192,2.61
0.9194,2.558
0.9196,2.676
0.9198,2.616
0.9200,2.514
0.9202,2.674
0.9204,2.478
0.9206,2.632
0.9208,2.462
0.9210,2.556
0.9212,2.616
0.9214,2.454
0.9216,2.544
0.9218,2.632
0.9220,2.48
0.9222,2.484
0.9224,2.58
0.9226,2.586
0.9228,2.442
0.9230,2.604
0.9232,2.558
0.9234,2.478
0.9236,2.578
0.9238,2.522
0.9240,2.5
0.9242,2.538
0.9244,2.556
0.9246,2.454
0.9248,2.618
0.9250,2.48
0.9252,2.506
0.9254,2.534
0.9256,2.498
0.9258,2.574
0.9260,2.522
0.9262,2.424
0.9264,2.612
0.9266,2.528
0.9268,2.446
0.9270,2.572
0.9272,2.476
0.9274,2.566
0.9276,2.5
0.9278,2.558
0.9280,2.494
0.9282,2.524
0.9284,2.512
0.9286,2.514
0.9288,2.538
0.9290,2.49
0.9292,2.53
0.9294,2.534
0.9296,2.524
0.9298,2.506
0.9300,2.528
0.9302,2.528
0.9304,2.49
0.9306,2.566
0.9308,2.506
0.9310,2.516
0.9312,2.566
0.9314,2.492
0.9316,2.556
0.9318,2.512
0.9320,2.52
0.9322,2.574
0.9324,2.442
0.9326,2.552
0.9328,2.594
0.9330,2.478
0.9332,2.534
0.9334,2.59
0.9336,2.468
0.9338,2.55
0.9340,2.58
0.9342,2.512
0.9344,2.514
0.9346,2.588
0.9348,2.516
0.9350,2.528
0.9352,2.578
0.9354,2.462
0.9356,2.652
0.9358,2.468
0.9360,2.538
0.9362,2.634
0.9364,2.448
0.9366,2.556
0.9368,2.61
0.9370,2.462
0.9372,2.556
0.9374,2.572
0.9376,2.522
0.9378,2.536
0.9380,2.556
0.9382,2.484
0.9384,2.538
0.9386,2.622
0.9388,2.478
0.9390,2.556
0.9392,2.542
0.9394,2.508
0.9396,2.552
0.9398,2.556
0.9400,2.506
0.9402,2.552
0.9404,2.514
0.9406,2.536
0.9408,2.528
0.9410,2.508
0.9412,2.572
0.9414,2.502
0.9416,2.514
0.9418,2.522
0.9420,2.516
0.9422,2.574
0.9424,2.464
0.9426,2.528
0.9428,2.516
0.9430,2.514
0.9432,2.542
0.9434,2.484
0.9436,2.564
0.9438,2.44
0.9440,2.56
0.9442,2.542
0.9444,2.45
0.9446,2.572
0.9448,2.53
0.9450,2.45
0.9452,2.556
0.9454,2.566
0.9456,2.468
0.9458,2.516
0.9460,2.536
0.9462,2.524
0.9464,2.534
0.9466,2.514
0.9468,2.524
0.9470,2.498
0.9472,2.578
0.9474,2.448
0.9476,2.586
0.9478,2.508
0.9480,2.48
0.9482,2.612
0.9484,2.472
0.9486,2.534
0.9488,2.528
0.9490,2.534
0.9492,2.522
0.9494,2.538
0.9496,2.542
0.9498,2.498
0.9500,2.612
0.9502,2.47
0.9504,2.528
0.9506,2.578
0.9508,2.514
0.9510,2.52
0.9512,2.586
0.9514,2.502
0.9516,2.56
0.9518,2.534
0.9520,2.502
0.9522,2.6
0.9524,2.566
0.9526,2.454
0.9528,2.596
0.9530,2.558
0.9532,2.458
0.9534,2.6
0.9536,2.53
0.9538,2.544
0.9540,2.516
0.9542,2.516
0.9544,2.594
0.9546,2.498
0.9548,2.56
0.9550,2.578
0.9552,2.492
0.9554,2.582
0.9556,2.5
0.9558,2.522
0.9560,2.552
0.9562,2.508
0.9564,2.55
0.9566,2.558
0.9568,2.49
0.9570,2.524
0.9572,2.588
0.9574,2.498
0.9576,2.538
0.9578,2.508
0.9580,2.536
0.9582,2.516
0.9584,2.534
0.9586,2.558
0.9588,2.492
0.9590,2.498
0.9592,2.564
0.9594,2.478
0.9596,2.5
0.9598,2.568
0.9600,2.45
0.9602,2.534
0.9604,2.52
0.9606,2.538
0.9608,2.512
0.9610,2.528
0.9612,2.48
0.9614,2.582
0.9616,2.494
0.9618,2.476
0.9620,2.534
0.9622,2.556
0.9624,2.456
0.9626,2.6
0.9628,2.446
0.9630,2.574
0.9632,2.486
0.9634,2.534
0.9636,2.544
0.9638,2.516
0.9640,2.498
0.9642,2.564
0.9644,2.494
0.9646,2.534
0.9648,2.542
0.9650,2.522
0.9652,2.464
0.9654,2.61
0.9656,2.462
0.9658,2.572
0.9660,2.538
0.9662,2.516
0.9664,2.5
0.9666,2.622
0.9668,2.55
0.9670,2.454
0.9672,2.59
0.9674,2.494
0.9676,2.534
0.9678,2.58
0.9680,2.534
0.9682,2.528
0.9684,2.556
0.9686,2.512
0.9688,2.578
0.9690,2.53
0.9692,2.538
0.9694,2.528
0.9696,2.56
0.9698,2.588
0.9700,2.484
0.9702,2.534
0.9704,2.58
0.9706,2.48
0.9708,2.59
0.9710,2.52
0.9712,2.512
0.9714,2.574
0.9716,2.524
0.9718,2.546
0.9720,2.522
0.9722,2.556
0.9724,2.568
0.9726,2.492
0.9728,2.536
0.9730,2.536
0.9732,2.536
0.9734,2.52
0.9736,2.538
0.9738,2.58
0.9740,2.456
0.9742,2.524
0.9744,2.556
0.9746,2.508
0.9748,2.506
0.9750,2.546
0.9752,2.458
0.9754,2.58
0.9756,2.524
0.9758,2.502
0.9760,2.538
0.9762,2.468
0.9764,2.56
0.9766,2.492
0.9768,2.522
0.9770,2.486
0.9772,2.558
0.9774,2.498
0.9776,2.514
0.9778,2.528
0.9780,2.512
0.9782,2.516
0.9784,2.476
0.9786,2.564
0.9788,2.506
0.9790,2.5
0.9792,2.552
0.9794,2.502
0.9796,2.494
0.9798,2.542
0.9800,2.498
0.9802,2.552
0.9804,2.544
0.9806,2.458
0.9808,2.568
0.9810,2.484
0.9812,2.544
0.9814,2.538
0.9816,2.494
0.9818,2.514
0.9820,2.602
0.9822,2.48
0.9824,2.53
0.9826,2.538
0.9828,2.522
0.9830,2.5
0.9832,2.572
0.9834,2.544
0.9836,2.514
0.9838,2.498
0.9840,2.624
0.9842,2.494
0.9844,2.49
0.9846,2.612
0.9848,2.558
0.9850,2.486
0.9852,2.558
0.9854,2.528
0.9856,2.52
0.9858,2.588
0.9860,2.508
0.9862,2.564
0.9864,2.502
0.9866,2.582
0.9868,2.52
0.9870,2.53
0.9872,2.596
0.9874,2.478
0.9876,2.552
0.9878,2.558
0.9880,2.486
0.9882,2.622
0.9884,2.514
0.9886,2.456
0.9888,2.632
0.9890,2.502
0.9892,2.498
0.9894,2.588
0.9896,2.478
0.9898,2.596
0.9900,2.506
0.9902,2.484
0.9904,2.634
0.9906,2.48
0.9908,2.478
0.9910,2.588
0.9912,2.536
0.9914,2.486
0.9916,2.512
0.9918,2.528
0.9920,2.5
0.9922,2.56
0.9924,2.49
0.9926,2.538
0.9928,2.52
0.9930,2.508
0.9932,2.516
0.9934,2.468
0.9936,2.582
0.9938,2.512
0.9940,2.47
0.9942,2.56
0.9944,2.494
0.9946,2.55
0.9948,2.492
0.9950,2.514
0.9952,2.502
0.9954,2.546
0.9956,2.536
0.9958,2.546
0.9960,2.456
0.9962,2.574
0.9964,2.464
0.9966,2.574
0.9968,2.492
0.9970,2.522
0.9972,2.566
0.9974,2.428
0.9976,2.588
0.9978,2.544
0.9980,2.494
0.9982,2.542
0.9984,2.512
0.9986,2.522
0.9988,2.58
0.9990,2.462
0.9992,2.564
0.9994,2.5
0.9996,2.582
0.9998,2.48
1.0000,2.546
1.0002,2.578
1.0004,2.442
1.0006,2.594
1.0008,2.544
1.0010,2.522
1.0012,2.538
1.0014,2.566
1.0016,2.494
1.0018,2.55
1.0020,2.608
1.0022,2.442
1.0024,2.56
1.0026,2.586
1.0028,2.544
1.0030,2.486
1.0032,2.594
1.0034,2.478
1.0036,2.572
1.0038,2.546
1.0040,2.5
1.0042,2.552
1.0044,2.544
1.0046,2.536
1.0048,2.524
1.0050,2.596
1.0052,2.52
1.0054,2.498
1.0056,2.586
1.0058,2.534
1.0060,2.47
1.0062,2.616
1.0064,2.486
1.0066,2.492
1.0068,2.588
1.0070,2.458
1.0072,2.552
1.0074,2.588
1.0076,2.476
1.0078,2.542
1.0080,2.53
1.0082,2.528
1.0084,2.48
1.0086,2.568
1.0088,2.462
1.0090,2.53
1.0092,2.582
1.0094,2.462
1.0096,2.528
1.0098,2.516
1.0100,2.498
1.0102,2.56
1.0104,2.454
1.0106,2.55
1.0108,2.512
1.0110,2.498
1.0112,2.546
1.0114,2.522
1.0116,2.476
1.0118,2.52
1.0120,2.566
1.0122,2.47
1.0124,2.524
1.0126,2.528
1.0128,2.534
1.0130,2.478
1.0132,2.542
1.0134,2.536
1.0136,2.494
1.0138,2.536
1.0140,2.524
1.0142,2.484
1.0144,2.55
1.0146,2.538
1.0148,2.462
1.0150,2.566
1.0152,2.516
1.0154,2.544
1.0156,2.492
1.0158,2.586
1.0160,2.464
1.0162,2.528
1.0164,2.568
1.0166,2.534
1.0168,2.528
1.0170,2.506
1.0172,2.556
1.0174,2.588
1.0176,2.454
1.0178,2.544
1.0180,2.594
1.0182,2.458
1.0184,2.594
1.0186,2.52
1.0188,2.556
1.0190,2.506
1.0192,2.55
1.0194,2.534
1.0196,2.558
1.0198,2.568
1.0200,2.492
1.0202,2.544
1.0204,2.538
1.0206,2.536
1.0208,2.596
1.0210,2.458
1.0212,2.578
1.0214,2.476
1.0216,2.566
1.0218,2.546
1.0220,2.536
1.0222,2.494
1.0224,2.602
1.0226,2.476
1.0228,2.516
1.0230,2.6
1.0232,2.52
1.0234,2.524
1.0236,2.52
1.0238,2.564
1.0240,2.462
1.0242,2.58
1.0244,2.58
1.0246,2.428
1.0248,2.536
1.0250,2.564
1.0252,2.48
1.0254,2.506
1.0256,2.558
1.0258,2.486
1.0260,2.498
1.0262,2.53
1.0264,2.534
1.0266,2.524
1.0268,2.446
1.0270,2.578
1.0272,2.522
1.0274,2.432
1.0276,2.632
1.0278,2.446
1.0280,2.522
1.0282,2.586
1.0284,2.44
1.0286,2.528
1.0288,2.522
1.0290,2.55
1.0292,2.462
1.0294,2.516
1.0296,2.58
1.0298,2.456
1.0300,2.522
1.0302,2.544
1.0304,2.534
1.0306,2.464
1.0308,2.568
1.0310,2.528
1.0312,2.498
1.0314,2.542
1.0316,2.514
1.0318,2.55
1.0320,2.522
1.0322,2.494
1.0324,2.556
1.0326,2.512
1.0328,2.55
1.0330,2.514
1.0332,2.538
1.0334,2.502
1.0336,2.534
1.0338,2.6
1.0340,2.458
1.0342,2.564
1.0344,2.566
1.0346,2.53
1.0348,2.498
1.0350,2.6
1.0352,2.494
1.0354,2.566
1.0356,2.544
1.0358,2.542
1.0360,2.516
1.0362,2.594
1.0364,2.446
