Time (s),Main Avg Current (mA)
0.8420,3.836
0.8422,3.804
0.8424,3.886
0.8426,3.906
0.8428,3.8
0.8430,3.826
0.8432,3.872
0.8434,3.896
0.8436,3.95
0.8438,3.8
0.8440,3.828
0.8442,3.828
0.8444,3.864
0.8446,3.88
0.8448,3.892
0.8450,3.848
0.8452,3.84
0.8454,3.85
0.8456,3.84
0.8458,3.848
0.8460,3.902
0.8462,3.84
0.8464,3.87
0.8466,3.892
0.8468,3.85
0.8470,3.87
0.8472,3.826
0.8474,3.836
0.8476,3.852
0.8478,3.858
0.8480,3.848
0.8482,3.866
0.8484,3.918
0.8486,3.84
0.8488,3.862
0.8490,3.884
0.8492,3.862
0.8494,3.864
0.8496,3.842
0.8498,3.874
0.8500,3.892
0.8502,3.892
0.8504,3.856
0.8506,3.804
0.8508,3.9
0.8510,3.95
0.8512,3.894
0.8514,3.804
0.8516,3.87
0.8518,3.894
0.8520,3.902
0.8522,3.902
0.8524,3.864
0.8526,3.84
0.8528,3.87
0.8530,3.888
0.8532,3.91
0.8534,3.866
0.8536,3.864
0.8538,3.916
0.8540,3.844
0.8542,3.908
0.8544,3.878
0.8546,3.84
0.8548,3.894
0.8550,3.872
0.8552,3.93
0.8554,3.85
0.8556,3.856
0.8558,3.902
0.8560,3.9
0.8562,3.828
0.8564,3.844
0.8566,3.91
0.8568,3.918
0.8570,3.878
0.8572,3.822
0.8574,3.834
0.8576,3.902
0.8578,3.858
0.8580,3.938
0.8582,3.862
0.8584,3.874
0.8586,3.79
0.8588,3.87
0.8590,3.916
0.8592,3.872
0.8594,3.834
0.8596,3.85
0.8598,3.844
0.8600,3.858
0.8602,3.862
0.8604,3.856
0.8606,3.844
0.8608,3.896
0.8610,3.804
0.8612,3.85
0.8614,3.852
0.8616,3.95
0.8618,3.8
0.8620,3.858
0.8622,3.87
0.8624,3.85
0.8626,3.886
0.8628,3.82
0.8630,3.87
0.8632,3.908
0.8634,3.844
0.8636,3.83
0.8638,3.88
0.8640,3.844
0.8642,3.918
0.8644,3.886
0.8646,3.84
0.8648,3.774
0.8650,3.924
0.8652,3.902
0.8654,3.91
0.8656,3.84
0.8658,3.814
0.8660,3.872
0.8662,3.84
0.8664,3.886
0.8666,3.928
0.8668,3.822
0.8670,3.884
0.8672,3.896
0.8674,3.858
0.8676,3.872
0.8678,3.858
0.8680,3.874
0.8682,3.878
0.8684,3.852
0.8686,3.918
0.8688,3.884
0.8690,3.826
0.8692,3.908
0.8694,3.918
0.8696,3.88
0.8698,3.786
0.8700,3.872
0.8702,3.932
0.8704,3.862
0.8706,3.872
0.8708,3.872
0.8710,3.892
0.8712,3.866
0.8714,3.88
0.8716,3.888
0.8718,3.858
0.8720,3.884
0.8722,3.91
0.8724,3.894
0.8726,3.878
0.8728,3.852
0.8730,3.862
0.8732,3.834
0.8734,3.864
0.8736,3.88
0.8738,3.872
0.8740,3.866
0.8742,3.856
0.8744,3.916
0.8746,3.872
0.8748,3.834
0.8750,3.884
0.8752,3.872
0.8754,3.886
0.8756,3.88
0.8758,3.85
0.8760,3.806
0.8762,3.862
0.8764,3.902
0.8766,3.834
0.8768,3.842
0.8770,3.842
0.8772,3.852
0.8774,3.894
0.8776,3.888
0.8778,3.79
0.8780,3.842
0.8782,3.9
0.8784,3.87
0.8786,3.784
0.8788,3.866
0.8790,3.902
0.8792,3.836
0.8794,3.84
0.8796,3.93
0.8798,3.808
0.8800,3.87
0.8802,3.864
0.8804,3.828
0.8806,3.864
0.8808,3.834
0.8810,3.886
0.8812,3.924
0.8814,3.844
0.8816,3.8
0.8818,3.884
0.8820,3.892
0.8822,3.844
0.8824,3.786
0.8826,3.884
0.8828,3.9
0.8830,3.894
0.8832,3.902
0.8834,3.826
0.8836,3.87
0.8838,3.88
0.8840,3.864
0.8842,3.872
0.8844,3.936
0.8846,3.862
0.8848,3.842
0.8850,3.91
0.8852,3.914
0.8854,3.862
0.8856,3.844
0.8858,3.906
0.8860,3.886
0.8862,3.894
0.8864,3.844
0.8866,3.908
0.8868,3.85
0.8870,3.872
0.8872,3.922
0.8874,3.858
0.8876,3.856
0.8878,3.896
0.8880,3.87
0.8882,3.924
0.8884,3.83
0.8886,3.83
0.8888,3.9
0.8890,3.902
0.8892,3.852
0.8894,3.87
0.8896,3.872
0.8898,3.916
0.8900,3.814
0.8902,3.9
0.8904,3.872
0.8906,3.836
0.8908,3.874
0.8910,3.894
0.8912,3.85
0.8916,3.866
0.8918,3.874
0.8920,3.856
0.8922,3.844
0.8924,3.896
0.8926,3.834
0.8928,3.872
0.8930,3.828
0.8932,3.872
0.8934,3.888
0.8936,3.84
0.8938,3.856
0.8940,3.828
0.8942,3.87
0.8944,3.856
0.8946,3.856
0.8948,3.948
0.8950,3.778
0.8952,3.834
0.8954,3.856
0.8956,3.856
0.8958,3.858
0.8960,3.916
0.8962,3.84
0.8964,3.86
0.8966,3.85
0.8968,3.836
0.8970,3.91
0.8972,3.806
0.8974,3.872
0.8976,3.926
0.8978,3.834
0.8980,3.852
0.8982,3.864
0.8984,3.806
0.8986,3.856
0.8988,3.938
0.8990,3.908
0.8992,3.844
0.8994,3.834
0.8996,3.896
0.8998,3.888
0.9000,3.844
0.9002,3.83
0.9004,3.954
0.9006,3.864
0.9008,3.85
0.9010,3.858
0.9012,3.874
0.9014,3.88
0.9016,3.886
0.9018,3.904
0.9020,3.872
0.9022,3.958
0.9024,3.842
0.9026,3.798
0.9028,3.83
0.9030,3.9
0.9032,3.916
0.9034,3.9
0.9036,3.872
0.9038,3.874
0.9040,3.902
0.9042,3.874
0.9044,3.902
0.9046,3.886
0.9048,3.844
0.9050,3.858
0.9052,3.886
0.9054,3.924
0.9056,3.83
0.9058,3.888
0.9060,3.83
0.9062,3.904
0.9064,3.848
0.9066,3.82
0.9068,3.858
0.9070,3.902
0.9072,3.924
0.9074,3.882
0.9076,3.85
0.9078,3.826
0.9080,3.84
0.9082,3.888
0.9084,3.86
0.9086,3.814
0.9088,3.888
0.9090,3.886
0.9092,3.85
0.9094,3.836
0.9096,3.83
0.9098,3.842
0.9100,3.918
0.9102,3.88
0.9104,3.886
0.9106,3.808
0.9108,3.792
0.9110,3.93
0.9112,3.894
0.9114,3.85
0.9116,3.77
0.9118,3.828
0.9120,3.958
0.9122,3.842
0.9124,3.856
0.9126,3.888
0.9128,3.878
0.9130,3.806
0.9132,3.79
0.9134,3.88
0.9136,3.904
0.9138,3.806
0.9140,3.896
0.9142,3.888
0.9144,3.882
0.9146,3.848
0.9148,3.812
0.9150,3.882
0.9152,3.926
0.9154,3.848
0.9156,3.85
0.9158,3.844
0.9160,3.798
0.9162,3.888
0.9164,3.858
0.9166,3.882
0.9168,3.924
0.9170,3.91
0.9172,3.822
0.9174,3.872
0.9176,3.866
0.9178,3.872
0.9180,3.918
0.9182,3.886
0.9184,3.86
0.9186,3.896
0.9188,3.848
0.9190,3.88
0.9192,3.86
0.9194,3.926
0.9196,3.872
0.9198,3.87
0.9200,3.856
0.9202,3.902
0.9204,3.864
0.9206,3.882
0.9208,3.872
0.9210,3.856
0.9212,3.87
0.9214,3.938
0.9216,3.908
0.9218,3.858
0.9220,3.834
0.9222,3.878
0.9224,3.85
0.9226,3.874
0.9228,3.9
0.9230,3.908
0.9232,3.834
0.9234,3.866
0.9236,3.878
0.9238,3.864
0.9240,3.878
0.9242,3.85
0.9244,3.83
0.9246,3.896
0.9248,3.872
0.9250,3.792
0.9252,3.904
0.9254,3.922
0.9256,3.84
0.9258,3.826
0.9260,3.836
0.9262,3.842
0.9264,3.892
0.9266,3.872
0.9268,3.882
0.9270,3.842
0.9272,3.828
0.9274,3.858
0.9276,3.886
0.9278,3.872
0.9280,3.84
0.9282,3.866
0.9284,3.82
0.9286,3.83
0.9288,3.908
0.9290,3.842
0.9292,3.86
0.9294,3.872
0.9296,3.806
0.9298,3.936
0.9300,3.864
0.9302,3.858
0.9304,3.864
0.9306,3.826
0.9308,3.9
0.9310,3.768
0.9312,3.922
0.9314,3.878
0.9316,3.908
0.9318,3.814
0.9320,3.842
0.9322,3.886
0.9324,3.894
0.9326,3.826
0.9328,3.87
0.9330,3.86
0.9332,3.916
0.9334,3.834
0.9336,3.892
0.9338,3.856
0.9340,3.9
0.9342,3.894
0.9344,3.86
0.9346,3.806
0.9348,3.908
0.9350,3.858
0.9352,3.914
0.9354,3.908
0.9356,3.844
0.9358,3.864
0.9360,3.866
0.9362,3.91
0.9364,3.844
0.9366,3.878
0.9368,3.886
0.9370,3.9
0.9372,3.872
0.9374,3.892
0.9376,3.922
0.9378,3.836
0.9380,3.886
0.9382,3.904
0.9384,3.888
0.9386,3.896
0.9388,3.844
0.9390,3.872
0.9392,3.91
0.9394,3.882
0.9396,3.812
0.9398,3.864
0.9400,3.882
0.9402,3.878
0.9404,3.914
0.9406,3.86
0.9408,3.808
0.9410,3.892
0.9412,3.85
0.9414,3.914
0.9416,3.858
0.9418,3.83
0.9420,3.85
0.9422,3.866
0.9424,3.85
0.9426,3.882
0.9428,3.908
0.9430,3.856
0.9432,3.844
0.9434,3.85
0.9436,3.896
0.9438,3.806
0.9440,3.886
0.9442,3.856
0.9444,3.87
0.9446,3.842
0.9448,3.828
0.9450,3.822
0.9452,3.856
0.9454,3.9
0.9456,3.858
0.9458,3.856
0.9460,3.828
0.9462,3.83
0.9464,3.918
0.9466,3.858
0.9468,3.88
0.9470,3.87
0.9472,3.842
0.9474,3.828
0.9476,3.86
0.9478,3.878
0.9480,3.878
0.9482,3.852
0.9484,3.84
0.9486,3.874
0.9488,3.924
0.9490,3.866
0.9492,3.866
0.9494,3.828
0.9496,3.882
0.9498,3.88
0.9500,3.858
0.9502,3.84
0.9504,3.922
0.9506,3.852
0.9508,3.87
0.9510,3.882
0.9512,3.866
0.9514,3.866
0.9516,3.882
0.9518,3.91
0.9520,3.886
0.9522,3.842
0.9524,3.87
0.9526,3.91
0.9528,3.902
0.9530,3.904
0.9532,3.852
0.9534,3.894
0.9536,3.882
0.9538,3.826
0.9540,3.908
0.9542,3.85
0.9544,3.944
0.9546,3.856
0.9548,3.844
0.9550,3.84
0.9552,3.914
0.9554,3.892
0.9556,3.882
0.9558,3.87
0.9560,3.834
0.9562,3.922
0.9564,3.882
0.9566,3.834
0.9568,3.836
0.9570,3.88
0.9572,3.86
0.9574,3.914
0.9576,3.918
0.9578,3.812
0.9580,3.84
0.9582,3.896
0.9584,3.86
0.9586,3.842
0.9588,3.84
0.9590,3.882
0.9592,3.878
0.9594,3.86
0.9596,3.88
0.9598,3.812
0.9600,3.84
0.9602,3.83
0.9604,3.836
0.9606,3.88
0.9608,3.892
0.9610,3.894
0.9612,3.874
0.9614,3.79
0.9616,3.834
0.9618,3.882
0.9620,3.872
0.9622,3.842
0.9624,3.842
0.9626,3.882
0.9628,3.87
0.9630,3.814
0.9632,3.84
0.9634,3.882
0.9636,3.894
0.9638,3.894
0.9640,3.86
0.9642,3.842
0.9644,3.85
0.9646,3.834
0.9648,3.836
0.9650,3.882
0.9652,3.948
0.9654,3.9
0.9656,3.812
0.9658,3.856
0.9660,3.818
0.9662,3.842
0.9664,3.888
0.9666,3.914
0.9668,3.938
0.9670,3.808
0.9672,3.858
0.9674,3.904
0.9676,3.844
0.9678,3.882
0.9680,3.894
0.9682,3.88
0.9684,3.848
0.9686,3.858
0.9688,3.916
0.9690,3.896
0.9692,3.924
0.9694,3.842
0.9696,3.828
0.9698,3.894
0.9700,3.894
0.9702,3.916
0.9704,3.856
0.9706,3.814
0.9708,3.886
0.9710,3.914
0.9712,3.864
0.9714,3.892
0.9716,3.866
0.9718,3.84
0.9720,3.908
0.9722,3.878
0.9724,3.86
0.9726,3.88
0.9728,3.91
0.9730,3.806
0.9732,3.892
0.9734,3.86
0.9736,3.844
0.9738,3.922
0.9740,3.886
0.9742,3.848
0.9744,3.896
0.9746,3.88
0.9748,3.85
0.9750,3.86
0.9752,3.82
0.9754,3.87
0.9756,3.85
0.9758,3.894
0.9760,3.85
0.9762,3.866
0.9764,3.858
0.9766,3.892
0.9768,3.858
0.9770,3.812
0.9772,3.828
0.9774,3.878
0.9776,3.902
0.9778,3.904
0.9780,3.808
0.9782,3.852
0.9784,3.814
0.9786,3.878
0.9788,3.792
0.9790,3.93
0.9792,3.87
0.9794,3.842
0.9796,3.818
0.9798,3.858
0.9800,3.866
0.9802,3.828
0.9804,3.864
0.9806,3.922
0.9808,3.866
0.9810,3.826
0.9812,3.834
0.9814,3.866
0.9816,3.902
0.9818,3.86
0.9820,3.844
0.9822,3.836
0.9824,3.866
0.9826,3.924
0.9828,3.836
0.9830,3.892
0.9832,3.84
0.9834,3.908
0.9836,3.842
0.9838,3.892
0.9840,3.878
0.9842,3.924
0.9844,3.91
0.9846,3.818
0.9848,3.908
0.9850,3.808
0.9852,3.84
0.9854,3.916
0.9856,3.936
0.9858,3.872
0.9860,3.83
0.9862,3.936
0.9864,3.894
0.9866,3.892
0.9868,3.852
0.9870,3.844
0.9872,3.88
0.9874,3.91
0.9876,3.88
0.9878,3.848
0.9880,3.904
0.9882,3.858
0.9884,3.836
0.9886,3.916
0.9888,3.896
0.9890,3.894
0.9892,3.858
0.9894,3.826
0.9896,3.888
0.9898,3.896
0.9900,3.866
0.9902,3.87
0.9904,3.886
0.9906,3.828
0.9908,3.916
0.9910,3.836
0.9912,3.828
0.9914,3.958
0.9916,3.874
0.9918,3.822
0.9920,3.878
0.9922,3.874
0.9924,3.836
0.9926,3.84
0.9928,3.852
0.9930,3.83
0.9932,3.916
0.9934,3.834
0.9936,3.88
0.9938,3.874
0.9940,3.83
0.9942,3.87
0.9944,3.852
0.9946,3.864
0.9948,3.892
0.9950,3.818
0.9952,3.828
0.9954,3.878
0.9956,3.844
0.9958,3.856
0.9960,3.87
0.9962,3.834
0.9964,3.892
0.9966,3.848
0.9968,3.842
0.9970,3.844
0.9972,3.852
0.9974,3.918
0.9976,3.866
0.9978,3.852
0.9980,3.814
0.9982,3.894
0.9984,3.882
0.9986,3.864
0.9988,3.852
0.9990,3.922
0.9992,3.874
0.9994,3.85
0.9996,3.842
0.9998,3.84
1.0000,3.834
1.0002,3.96
1.0004,3.93
1.0006,3.866
1.0008,3.8
1.0010,3.882
1.0012,3.874
1.0014,3.91
1.0016,3.836
1.0018,3.872
1.0020,3.872
1.0022,3.896
1.0024,3.88
1.0026,3.806
1.0028,3.954
1.0030,3.842
1.0032,3.902
1.0034,3.878
1.0036,3.88
1.0038,3.818
1.0040,3.926
1.0042,3.866
1.0044,3.896
1.0046,3.85
1.0048,3.878
1.0050,3.87
1.0052,3.882
1.0054,3.888
1.0056,3.882
1.0058,3.856
1.0060,3.894
1.0062,3.86
1.0064,3.806
1.0066,3.856
1.0068,3.944
1.0070,3.858
1.0072,3.88
1.0074,3.888
1.0076,3.852
1.0078,3.86
1.0080,3.872
1.0082,3.866
1.0084,3.858
1.0086,3.856
1.0088,3.856
1.0090,3.844
1.0092,3.87
1.0094,3.896
1.0096,3.85
1.0098,3.902
1.0100,3.818
1.0102,3.828
1.0104,3.894
1.0106,3.808
1.0108,3.84
1.0110,3.924
1.0112,3.872
1.0114,3.844
1.0116,3.792
1.0118,3.872
1.0120,3.91
1.0122,3.856
1.0124,3.822
1.0126,3.828
1.0128,3.822
1.0130,3.902
1.0132,3.874
1.0134,3.878
1.0136,3.878
1.0138,3.834
1.0140,3.84
1.0142,3.94
1.0144,3.842
1.0146,3.878
1.0148,3.79
1.0150,3.882
1.0152,3.866
1.0154,3.87
1.0156,3.852
1.0158,3.836
1.0160,3.848
1.0162,3.878
1.0164,3.864
1.0166,3.856
1.0168,3.918
1.0170,3.86
1.0172,3.886
1.0174,3.894
1.0176,3.872
1.0178,3.896
1.0180,3.91
1.0182,3.882
1.0184,3.806
1.0186,3.874
1.0188,3.896
1.0190,3.872
1.0192,3.88
1.0194,3.902
1.0196,3.902
1.0198,3.86
1.0200,3.86
1.0202,3.874
1.0204,3.9
1.0206,3.86
1.0208,3.91
1.0210,3.814
1.0212,3.902
1.0214,3.904
1.0216,3.896
1.0218,3.822
1.0220,3.866
1.0222,3.856
1.0224,3.904
1.0226,3.872
1.0228,3.908
1.0230,3.856
1.0232,3.902
1.0234,3.858
1.0236,3.896
1.0238,3.87
1.0240,3.826
1.0242,3.844
1.0244,3.882
1.0246,3.902
1.0248,3.864
1.0250,3.85
1.0252,3.85
1.0254,3.878
1.0256,3.84
1.0258,3.894
1.0260,3.834
1.0262,3.86
1.0264,3.83
1.0266,3.892
1.0268,3.858
1.0270,3.85
1.0272,3.808
1.0274,3.91
1.0276,3.894
1.0278,3.764
1.0280,3.86
1.0282,3.882
1.0284,3.858
1.0286,3.864
1.0288,3.842
1.0290,3.882
1.0292,3.858
1.0294,3.864
1.0296,3.8
1.0298,3.844
1.0300,3.87
1.0302,3.878
1.0304,3.886
1.0306,3.878
1.0308,3.83
1.0310,3.84
1.0312,3.858
1.0314,3.91
1.0316,3.86
1.0318,3.878
1.0320,3.804
1.0322,3.874
1.0324,3.826
1.0326,3.918
1.0328,3.878
1.0330,3.896
1.0332,3.85
1.0334,3.87
1.0336,3.918
1.0338,3.844
1.0340,3.836
1.0342,3.852
1.0344,3.918
1.0346,3.91
1.0348,3.86
1.0350,3.882
1.0352,3.826
1.0354,3.922
1.0356,3.834
1.0358,3.932
1.0360,3.878
1.0362,3.852
1.0364,3.878
1.0366,3.83
1.0368,3.914
1.0370,3.87
1.0372,3.888
1.0374,3.874
1.0376,3.9
1.0378,3.894
1.0380,3.864
1.0382,3.894
1.0384,3.87
1.0386,3.894
1.0388,3.86
1.0390,3.818
1.0392,3.896
1.0394,3.922
1.0396,3.874
1.0398,3.866
1.0400,3.83
1.0402,3.882
1.0404,3.882
1.0406,3.852
1.0408,3.872
1.0410,3.87
1.0412,3.848
1.0414,3.878
1.0416,3.892
1.0418,3.85
1.0420,3.878
1.0422,3.882
1.0424,3.86
1.0426,3.826
1.0428,3.834
1.0430,3.866
1.0432,3.9
1.0434,3.852
1.0436,3.818
1.0438,3.888
1.0440,3.886
1.0442,3.808
1.0444,3.808
1.0446,3.864
1.0448,3.872
1.0450,3.886
1.0452,3.818
1.0454,3.856
1.0456,3.874
1.0458,3.852
1.0460,3.86
1.0462,3.9
1.0464,3.856
1.0466,3.836
1.0468,3.834
1.0470,3.886
1.0472,3.842
1.0474,3.844
1.0476,3.9
1.0478,3.87
1.0480,3.87
1.0482,3.82
1.0484,3.894
1.0486,3.85
1.0488,3.88
1.0490,3.896
1.0492,3.842
1.0494,3.844
1.0496,3.818
1.0498,3.918
1.0500,3.872
1.0502,3.892
1.0504,3.85
1.0506,3.882
1.0508,3.87
1.0510,3.892
1.0512,3.856
1.0514,3.872
1.0516,3.878
1.0518,3.91
1.0520,3.904
1.0522,3.892
1.0524,3.834
1.0526,3.842
1.0528,3.924
1.0530,3.882
1.0532,3.836
1.0534,3.874
1.0536,3.888
1.0538,3.874
1.0540,3.91
1.0542,3.944
1.0544,3.848
1.0546,3.896
1.0548,3.83
1.0550,3.894
1.0552,3.864
1.0554,3.886
1.0556,3.882
1.0558,3.866
1.0560,3.858
1.0562,3.858
1.0564,3.856
1.0566,3.914
1.0568,3.988
1.0570,3.784
1.0572,3.806
1.0574,3.852
1.0576,3.914
1.0578,3.866
1.0580,3.852
1.0582,3.904
1.0584,3.836
1.0586,3.908
1.0588,3.844
1.0590,3.818
1.0592,3.844
1.0594,3.896
1.0596,3.88
1.0598,3.83
1.0600,3.87
1.0602,3.84
1.0604,3.818
1.0606,3.878
1.0608,3.87
1.0610,3.866
1.0612,3.87
1.0614,3.83
1.0616,3.85
1.0618,3.826
1.0620,3.86
1.0622,3.874
1.0624,3.878
1.0626,3.85
1.0628,3.878
1.0630,3.85
1.0632,3.908
1.0634,3.76
1.0636,3.856
1.0638,3.932
1.0640,3.86
1.0642,3.894
1.0644,3.828
1.0646,3.792
1.0648,3.874
1.0650,3.88
1.0652,3.84
1.0654,3.88
1.0656,3.864
1.0658,3.84
1.0660,3.918
1.0662,3.874
1.0664,3.858
1.0666,3.83
1.0668,3.904
1.0670,3.856
1.0672,3.882
1.0674,3.878
1.0676,3.892
1.0678,3.888
1.0680,3.87
1.0682,3.83
1.0684,3.88
1.0686,3.91
1.0688,3.858
1.0690,3.916
1.0692,3.872
1.0694,3.866
1.0696,3.874
1.0698,3.936
1.0700,3.866
1.0702,3.856
1.0704,3.858
1.0706,3.872
1.0708,3.914
1.0710,3.828
1.0712,3.856
1.0714,3.896
1.0716,3.874
1.0718,3.874
1.0720,3.908
1.0722,3.856
1.0724,3.852
1.0726,3.866
1.0728,3.874
1.0730,3.882
1.0732,3.88
1.0734,3.878
1.0736,3.872
1.0738,3.888
1.0740,3.872
1.0742,3.842
1.0744,3.878
1.0746,3.878
1.0748,3.886
1.0750,3.796
1.0752,3.85
1.0754,3.908
1.0756,3.866
1.0758,3.804
1.0760,3.834
1.0762,3.926
1.0764,3.878
1.0766,3.786
1.0768,3.85
1.0770,3.888
1.0772,3.842
1.0774,3.864
1.0776,3.808
1.0778,3.904
1.0780,3.852
1.0782,3.826
1.0784,3.878
1.0786,3.858
1.0788,3.85
1.0790,3.878
1.0792,3.812
1.0794,3.866
1.0796,3.9
1.0798,3.842
1.0800,3.864
1.0802,3.86
1.0804,3.902
1.0806,3.852
1.0808,3.85
1.0810,3.836
1.0812,3.866
1.0814,3.872
1.0816,3.866
1.0818,3.874
1.0820,3.836
1.0822,3.908
1.0824,3.806
1.0826,3.888
1.0828,3.922
1.0830,3.842
1.0832,3.834
1.0834,3.87
1.0836,3.93
1.0838,3.878
1.0840,3.892
1.0842,3.866
1.0844,3.87
1.0846,3.864
1.0848,3.874
1.0850,3.878
1.0852,3.926
1.0854,3.872
1.0856,3.882
1.0858,3.902
1.0860,3.84
1.0862,3.866
1.0864,3.87
1.0866,3.904
1.0868,3.896
1.0870,3.858
1.0872,3.86
1.0874,3.878
1.0876,3.926
1.0878,3.904
1.0880,3.852
1.0882,3.806
1.0884,3.858
1.0886,3.886
1.0888,3.896
1.0890,3.908
1.0892,3.818
1.0894,3.826
1.0896,3.896
1.0898,3.896
1.0900,3.904
1.0902,3.91
1.0904,3.814
1.0906,3.866
1.0908,3.85
1.0910,3.856
1.0912,3.858
1.0914,3.892
1.0916,3.878
1.0918,3.888
1.0920,3.804
1.0922,3.852
1.0924,3.864
1.0926,3.858
1.0928,3.896
1.0930,3.82
1.0932,3.896
1.0934,3.882
1.0936,3.866
1.0938,3.798
1.0940,3.808
1.0942,3.91
1.0944,3.874
1.0946,3.9
1.0948,3.848
1.0950,3.826
1.0952,3.848
1.0954,3.826
1.0956,3.856
1.0958,3.866
1.0960,3.844
1.0962,3.88
1.0964,3.888
1.0966,3.818
1.0968,3.844
1.0970,3.85
1.0972,3.91
1.0974,3.864
1.0976,3.828
1.0978,3.84
1.0980,3.908
1.0982,3.87
1.0984,3.88
1.0986,3.79
1.0988,3.87
1.0990,3.882
1.0992,3.9
1.0994,3.858
1.0996,3.904
1.0998,3.848
1.1000,3.848
1.1002,3.85
1.1004,3.896
1.1006,3.856
1.1008,3.918
1.1010,3.87
1.1012,3.908
1.1014,3.852
1.1016,3.932
1.1018,3.866
1.1020,3.814
1.1022,3.858
1.1024,3.926
1.1026,3.918
1.1028,3.82
1.1030,3.836
1.1032,3.9
1.1034,3.944
1.1036,3.896
1.1038,3.82
1.1040,3.834
1.1042,3.88
1.1044,3.914
1.1046,3.9
1.1048,3.878
1.1050,3.84
1.1052,3.882
1.1054,3.892
1.1056,3.888
1.1058,3.828
1.1060,3.864
1.1062,3.88
1.1064,3.902
1.1066,3.84
1.1068,3.87
1.1070,3.894
1.1072,3.882
1.1074,3.856
1.1076,3.888
1.1078,3.808
1.1080,3.886
1.1082,3.856
1.1084,3.888
1.1086,3.882
1.1088,3.866
1.1090,3.872
1.1092,3.864
1.1094,3.83
1.1096,3.796
1.1098,3.856
1.1100,3.888
1.1102,3.904
1.1104,3.866
1.1106,3.892
1.1108,3.864
1.1110,3.77
1.1112,3.814
1.1114,3.886
1.1116,3.886
1.1118,3.85
1.1120,3.872
1.1122,3.842
1.1124,3.83
1.1126,3.842
1.1128,3.872
1.1130,3.936
1.1132,3.844
1.1134,3.856
1.1136,3.82
1.1138,3.878
1.1140,3.842
1.1142,3.864
1.1144,3.892
1.1146,3.784
1.1148,3.88
1.1150,3.878
1.1152,3.882
1.1154,3.848
1.1156,3.892
1.1158,3.84
1.1160,3.874
1.1162,3.85
1.1164,3.9
1.1166,3.91
1.1168,3.864
1.1170,3.902
1.1172,3.844
1.1174,3.834
1.1176,3.888
1.1178,3.922
1.1180,3.852
1.1182,3.888
1.1184,3.878
1.1186,3.88
1.1188,3.822
1.1190,3.888
1.1192,3.914
1.1194,3.896
1.1196,3.87
1.1198,3.828
1.1200,3.836
1.1202,3.94
1.1204,3.896
1.1206,3.872
1.1208,3.896
1.1210,3.872
1.1212,3.892
1.1214,3.86
1.1216,3.894
1.1218,3.874
1.1220,3.842
1.1222,3.874
1.1224,3.896
1.1226,3.86
1.1228,3.918
1.1230,3.882
1.1232,3.848
1.1234,3.85
1.1236,3.88
1.1238,3.932
1.1240,3.83
1.1242,3.792
1.1244,3.936
1.1246,3.926
1.1248,3.822
1.1250,3.82
1.1252,3.822
1.1254,3.85
1.1256,3.946
1.1258,3.826
1.1260,3.852
1.1262,3.9
1.1264,3.888
1.1266,3.796
1.1268,3.784
1.1270,3.874
1.1272,3.888
1.1274,3.864
1.1276,3.858
1.1278,3.852
1.1280,3.87
1.1282,3.86
1.1284,3.848
1.1286,3.84
1.1288,3.914
1.1290,3.836
1.1292,3.8
1.1294,3.852
1.1296,3.886
1.1298,3.874
1.1300,3.828
1.1302,3.84
1.1304,3.872
1.1306,3.894
1.1308,3.888
1.1310,3.844
1.1312,3.818
1.1314,3.894
1.1316,3.858
1.1318,3.872
1.1320,3.85
1.1322,3.828
1.1324,3.894
1.1326,3.916
1.1328,3.858
1.1330,3.866
1.1332,3.866
1.1334,3.888
1.1336,3.88
1.1338,3.872
1.1340,3.866
1.1342,3.82
1.1344,3.916
1.1346,3.93
1.1348,3.882
1.1350,3.864
1.1352,3.834
1.1354,3.87
1.1356,3.902
1.1358,3.886
1.1360,3.914
1.1362,3.864
1.1364,3.866
1.1366,3.828
1.1368,3.902
1.1370,3.844
1.1372,3.916
1.1374,3.902
1.1376,3.888
1.1378,3.856
1.1380,3.9
1.1382,3.904
1.1384,3.834
1.1386,3.872
1.1388,3.894
1.1390,3.896
1.1392,3.828
1.1394,3.86
1.1396,3.914
1.1398,3.842
1.1400,3.894
1.1402,3.866
1.1404,3.856
1.1406,3.864
1.1408,3.908
1.1410,3.844
1.1412,3.858
1.1414,3.842
1.1416,3.826
1.1418,3.866
1.1420,3.88
1.1422,3.88
1.1424,3.874
1.1426,3.818
1.1428,3.872
1.1430,3.894
1.1432,3.828
1.1434,3.792
1.1436,3.886
1.1438,3.886
1.1440,3.874
1.1442,3.86
1.1444,3.86
1.1446,3.842
1.1448,3.864
1.1450,3.864
1.1452,3.828
1.1454,3.856
1.1456,3.864
1.1458,3.834
1.1460,3.864
1.1462,3.878
1.1464,3.878
1.1466,3.828
1.1468,3.896
1.1470,3.774
1.1472,3.908
1.1474,3.916
1.1476,3.828
1.1478,3.87
1.1480,3.834
1.1482,3.83
1.1484,3.86
1.1486,3.83
1.1488,3.968
1.1490,3.878
1.1492,3.852
1.1494,3.828
1.1496,3.882
1.1498,3.852
1.1500,3.844
1.1502,3.966
1.1504,3.848
1.1506,3.872
1.1508,3.882
1.1510,3.896
1.1512,3.844
1.1514,3.892
1.1516,3.894
1.1518,3.858
1.1520,3.874
1.1522,3.844
1.1524,3.908
1.1526,3.858
